OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,Water_1,Water_2,Water_3,LC_1,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NL_mean,NL_median,NDVI_mean,NDVI_median,NDBI_mean,NDBI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
31,19,WEST BENGAL,19,PURBA MEDINAPUR,216,KANTHI DAKSHIN,31,KANTHI,1931,,0.81249777166,0.02077865119,4834,11759,811,0,0,0,0,0,9,22,0,919,6,47,20,0,1.26309476436856,0.908406645059586,0.286195720203196,0.28025758266449,-0.149864659387088,-0.153151988983154,17404,0.6756492760284992,0.0465984831073316,1023,0.0,0.0,0.0,0.0,0.0,0.0087976539589442,0.021505376344086,0.0,0.8983382209188661,0.0058651026392961,0.0459433040078201,0.0195503421309872,0.0,2015,-0.250875696539879,-0.23265498675647,0.772902281146949,0.722853451967239,0.408237546820175,0.406502708792686,305690,
31,19,WEST BENGAL,19,PURBA MEDINAPUR,217,RAMNAGAR,31,KANTHI,1931,,0.85943767434,0.02166536814,10839,31666,5185,0,0,0,0,0,27,121,18,761,0,69,69,8,0.711853814838326,0.569226533174515,0.302019370739815,0.318192422389984,-0.179933715039212,-0.183932274580002,47690,0.6639966449989516,0.1087230027259383,1073,0.0,0.0,0.0,0.0,0.0,0.0251630941286113,0.1127679403541472,0.0167753960857409,0.7092264678471575,0.0,0.0643056849953401,0.0643056849953401,0.0074557315936626,2015,-0.250875696539879,-0.23265498675647,0.772902281146949,0.722853451967239,0.408237546820175,0.406502708792686,305690,
34,19,WEST BENGAL,19,PURBA MEDINAPUR,218,EGRA,34,MEDINIPUR,1934,,0.91609143861,0.034009139,4890,17898,0,0,0,0,0,0,0,0,0,1605,4,79,0,0,0.50906877630896,0.39553901553154,0.48103319337649,0.483709916472435,-0.272000123177725,-0.29348611831665,22788,0.7854133754607688,0.0,1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950829383886256,0.0023696682464454,0.0468009478672985,0.0,0.0,2015,-0.332653820514679,-0.292979189636443,0.720986302440174,0.591012477874756,0.489146202390886,0.495343774557114,468222,
34,19,WEST BENGAL,15,PASCHIM MEDINAPUR,219,DANTAN,34,MEDINIPUR,1934,,1.37147232748,0.03475828153,1119,1626,17,0,0,0,0,0,0,0,0,1699,0,20,0,1,0.378737182787635,0.320759057998657,0.442672620844697,0.434977650642395,-0.230630569662792,-0.238190591335297,2762,0.5887038377986966,0.0061549601737871,1720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9877906976744186,0.0,0.0116279069767441,0.0,0.0005813953488372,2015,-0.332653820514679,-0.292979189636443,0.720986302440174,0.591012477874756,0.489146202390886,0.495343774557114,468222,
33,19,WEST BENGAL,15,PASCHIM MEDINAPUR,220,NAYAGRAM (ST),33,JHARGRAM (ST),1933,,1.968721129,0.07418391668,18249,36861,1069,0,0,33,28,4,3,94,0,3481,2,2,0,30,0.318477771690004,0.257155194878578,0.298793746279019,0.291763037443161,0.0036018886135188,0.0243350099772215,56179,0.6561348546609943,0.0190284625927837,3677,0.0,0.0,0.0089747076420995,0.0076149034539026,0.0010878433505575,0.0008158825129181,0.0255643187381017,0.0,0.9466956758226815,0.0005439216752787,0.0005439216752787,0.0,0.0081588251291813,2015,0.0719066932797432,0.047135267565611,0.423176294828474,0.358102545142174,0.271324758494869,0.264149338006973,1021429,
33,19,WEST BENGAL,15,PASCHIM MEDINAPUR,221,GOPIBALLAVPUR,33,JHARGRAM (ST),1933,,1.75736959541,0.06574414903,6318,16555,454,0,0,2,2,1,0,64,0,3183,0,1,1,5,0.430536748025422,0.354884803295135,0.338299756206549,0.319711953401566,-0.0240246345165126,0.0157033149152994,23327,0.7096926308569469,0.019462425515497,3259,0.0,0.0,0.0006136851795029,0.0006136851795029,0.0003068425897514,0.0,0.0196379257440932,0.0,0.9766799631788892,0.0,0.0003068425897514,0.0003068425897514,0.0015342129487572,2015,0.0719066932797432,0.047135267565611,0.423176294828474,0.358102545142174,0.271324758494869,0.264149338006973,1021429,
33,19,WEST BENGAL,15,PASCHIM MEDINAPUR,222,JHARGRAM,33,JHARGRAM (ST),1933,,1.48939318996,0.05057193614,5729,9806,27,0,0,1,23,0,2,27,0,2444,12,3,0,0,0.574949114990863,0.42065042257309,0.378071396192152,0.368144378066063,-0.0433126254290984,-0.0080540138296783,15562,0.6301246626397635,0.0017349955018635,2512,0.0,0.0,0.0003980891719745,0.009156050955414,0.0,0.000796178343949,0.0107484076433121,0.0,0.9729299363057324,0.0047770700636942,0.0011942675159235,0.0,0.0,2015,0.0719066932797432,0.047135267565611,0.423176294828474,0.358102545142174,0.271324758494869,0.264149338006973,1021429,
34,19,WEST BENGAL,15,PASCHIM MEDINAPUR,223,KESHIARY (ST),34,MEDINIPUR,1934,,1.44304099988,0.04291056583,9651,15658,333,0,0,0,0,0,1,33,0,2058,0,2,0,30,0.383742368294245,0.329370394349098,0.365726701479801,0.346487998962402,-0.113515586505344,-0.0867967680096626,25642,0.6106387957257624,0.0129865065127525,2124,0.0,0.0,0.0,0.0,0.0,0.0004708097928436,0.0155367231638418,0.0,0.9689265536723164,0.0,0.0009416195856873,0.0,0.0141242937853107,2015,-0.332653820514679,-0.292979189636443,0.720986302440174,0.591012477874756,0.489146202390886,0.495343774557114,468222,
34,19,WEST BENGAL,15,PASCHIM MEDINAPUR,224,KHARAGPUR SADAR,34,MEDINIPUR,1934,,0.29766061138,0.00373535679,176,103,0,0,0,0,0,0,5,0,0,106,70,1,0,0,8.53688627481461,8.57186079025269,0.391646354708536,0.38693031668663,-0.116801950518515,-0.103778041899204,279,0.3691756272401433,0.0,182,0.0,0.0,0.0,0.0,0.0,0.0274725274725274,0.0,0.0,0.5824175824175825,0.3846153846153846,0.0054945054945054,0.0,0.0,2015,-0.332653820514679,-0.292979189636443,0.720986302440174,0.591012477874756,0.489146202390886,0.495343774557114,468222,
34,19,WEST BENGAL,15,PASCHIM MEDINAPUR,225,NARAYANGARH,34,MEDINIPUR,1934,,1.32180701884,0.04596377695,6458,7398,1,0,0,0,0,0,0,0,0,2280,4,1,0,0,0.57393804888279,0.388560265302658,0.401249944760081,0.376645267009735,-0.161699010737275,-0.1426692456007,13857,0.5338817925957999,7.216569242981887e-05,2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978118161925602,0.0017505470459518,0.0004376367614879,0.0,0.0,2015,-0.332653820514679,-0.292979189636443,0.720986302440174,0.591012477874756,0.489146202390886,0.495343774557114,468222,
32,19,WEST BENGAL,15,PASCHIM MEDINAPUR,226,SABANG,32,GHATAL,1932,,0.97130884486,0.03416608505,59006,26096,5,0,0,0,0,0,5,5,0,1642,0,37,0,0,0.384398895586387,0.340794652700424,0.547747579347088,0.572711169719696,-0.34784980095078,-0.375027149915695,85107,0.306625776963117,5.874957406558802e-05,1689,0.0,0.0,0.0,0.0,0.0,0.0029603315571343,0.0029603315571343,0.0,0.9721728833629366,0.0,0.0219064535227945,0.0,0.0,2015,-0.203009985387325,-0.204123467770218,0.977959703071551,0.80761057138443,0.431424000899996,0.423976138234138,305690,
32,19,WEST BENGAL,15,PASCHIM MEDINAPUR,227,PINGLA,32,GHATAL,1932,,1.56941294069,0.03462245568,5923,8961,0,0,0,0,0,0,4,0,0,1690,0,22,0,0,0.977427469289234,0.750593066215515,0.541261813688395,0.568236649036407,-0.295529291381635,-0.332918584346771,14884,0.6020558989518946,0.0,1716,0.0,0.0,0.0,0.0,0.0,0.0023310023310023,0.0,0.0,0.9848484848484848,0.0,0.0128205128205128,0.0,0.0,2015,-0.203009985387325,-0.204123467770218,0.977959703071551,0.80761057138443,0.431424000899996,0.423976138234138,305690,
34,19,WEST BENGAL,15,PASCHIM MEDINAPUR,228,KHARAGPUR,34,MEDINIPUR,1934,,1.75196940492,0.03472343959,4454,8443,18,0,0,0,0,0,7,19,0,1668,19,5,0,0,1.77823613955702,0.9853475689888,0.40533625886592,0.38132780790329,-0.0899068426728839,-0.042997557669878,12915,0.6537359659310878,0.0013937282229965,1718,0.0,0.0,0.0,0.0,0.0,0.0040745052386495,0.0110593713620488,0.0,0.9708963911525028,0.0110593713620488,0.0029103608847497,0.0,0.0,2015,-0.332653820514679,-0.292979189636443,0.720986302440174,0.591012477874756,0.489146202390886,0.495343774557114,468222,
32,19,WEST BENGAL,15,PASCHIM MEDINAPUR,229,DEBRA,32,GHATAL,1932,,0.91304596912,0.03200317089,1252,7469,0,0,0,0,0,0,0,0,0,1585,0,1,0,0,0.744896470994955,0.653883934020996,0.542516898728535,0.556642889976501,-0.295166889822907,-0.314296886324883,8721,0.8564384818254788,0.0,1586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993694829760404,0.0,0.0006305170239596,0.0,0.0,2015,-0.203009985387325,-0.204123467770218,0.977959703071551,0.80761057138443,0.431424000899996,0.423976138234138,305690,
32,19,WEST BENGAL,15,PASCHIM MEDINAPUR,230,DASPUR,32,GHATAL,1932,,0.76062158421,0.02388011006,17790,46530,46,0,0,0,0,0,1,0,0,1127,0,42,0,2,0.635039623249761,0.607104808092117,0.417484817101808,0.374368101358414,-0.220702231499521,-0.220001220703125,64366,0.7228971817419134,0.0007146630208495,1172,0.0,0.0,0.0,0.0,0.0,0.0008532423208191,0.0,0.0,0.96160409556314,0.0,0.0358361774744027,0.0,0.0017064846416382,2015,-0.203009985387325,-0.204123467770218,0.977959703071551,0.80761057138443,0.431424000899996,0.423976138234138,305690,
32,19,WEST BENGAL,15,PASCHIM MEDINAPUR,231,GHATAL (SC),32,GHATAL,1932,,0.98320352429,0.02291935369,11376,86901,1,0,0,0,0,0,0,0,0,1076,24,40,0,0,0.472372649828907,0.397942811250687,0.534012466555197,0.549770474433899,-0.257843693817866,-0.271732911467552,98278,0.8842365534504162,1.0175217240888091e-05,1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9438596491228072,0.0210526315789473,0.0350877192982456,0.0,0.0,2015,-0.203009985387325,-0.204123467770218,0.977959703071551,0.80761057138443,0.431424000899996,0.423976138234138,305690,
29,19,WEST BENGAL,15,PASCHIM MEDINAPUR,232,CHANDRAKONA (SC),29,ARAMBAG (SC),1929,,1.30587942967,0.03784797703,6065,32310,1,0,0,0,0,0,0,0,0,1804,58,7,0,0,0.592665907989872,0.484030216932297,0.373347816252869,0.333333343267441,-0.0918943946094301,-0.0382886901497841,38376,0.8419324577861164,2.605795288722118e-05,1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9652220438737292,0.0310326377742108,0.0037453183520599,0.0,0.0,2015,-0.0536859538406134,-0.0730883383581905,1.11078787265822,0.955140352249146,0.343218169100958,0.339831352233887,253806,
33,19,WEST BENGAL,15,PASCHIM MEDINAPUR,233,GARBETA,33,JHARGRAM (ST),1933,,1.36516422492,0.04086894147,3543,5693,19,0,0,0,0,0,0,1,0,2006,17,0,0,0,0.685024415062691,0.598067075014114,0.326773841627717,0.315952241420746,-0.0167219965643622,0.0110895242542028,9255,0.6151269584008644,0.002052944354403,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.000494071146245,0.0,0.991106719367589,0.008399209486166,0.0,0.0,0.0,2015,0.0719066932797432,0.047135267565611,0.423176294828474,0.358102545142174,0.271324758494869,0.264149338006973,1021429,
33,19,WEST BENGAL,15,PASCHIM MEDINAPUR,234,SALBONI,33,JHARGRAM (ST),1933,,2.05844221463,0.07279957697,1417,1574,37,0,0,3,9,0,0,1,0,3570,18,14,0,0,0.630046652552168,0.497054576873779,0.362406093186598,0.353680446743965,-0.0238830234096184,0.0008002593531273,3028,0.5198150594451784,0.0122192866578599,3615,0.0,0.0,0.0008298755186721,0.0024896265560165,0.0,0.0,0.0002766251728907,0.0,0.9875518672199172,0.0049792531120331,0.0038727524204702,0.0,0.0,2015,0.0719066932797432,0.047135267565611,0.423176294828474,0.358102545142174,0.271324758494869,0.264149338006973,1021429,
32,19,WEST BENGAL,15,PASCHIM MEDINAPUR,235,KESHPUR (SC),32,GHATAL,1932,,1.07690236049,0.04340004254,6642,28837,0,0,0,3,10,0,0,0,0,2123,11,8,0,0,0.575638746445643,0.522179365158081,0.441211195222031,0.427280277013779,-0.141383866949244,-0.105988003313541,35479,0.8127906649003636,0.0,2155,0.0,0.0,0.0013921113689095,0.0046403712296983,0.0,0.0,0.0,0.0,0.9851508120649652,0.0051044083526682,0.0037122969837587,0.0,0.0,2015,-0.203009985387325,-0.204123467770218,0.977959703071551,0.80761057138443,0.431424000899996,0.423976138234138,305690,
