OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,Water_1,Water_2,Water_3,LC_1,LC_2,LC_4,LC_5,LC_6,LC_7,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NL_mean,NL_median,NDBI_mean,NDBI_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_6_ratio,LC_7_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
13,21,ORISSA,19,GANJAM,123,BHANJANAGAR,13,KANDHAMAL,2113,,2.26518643441,0.13413639947,1828560,3930,6758,7677,2611,9710,5705,0,331,419,1223,0,0,1523,387,61,8,2150,3,529,0,19,0.429231885496324,0.34899166226387,-0.137743732916746,-0.157089367508888,0.498767237510965,0.522647678852081,18026,0.5386663707977366,0.3164872961278154,6653,0.0,0.0497519915827446,0.0629791071696978,0.1838268450323162,0.0,0.0,0.2289192845332932,0.0581692469562603,0.0091687960318653,0.0012024650533593,0.3231624830903352,0.0004509243950097,0.0795130016533894,0.0,0.0028558545017285,2019,-0.119240328669548,-0.114133009634215,0.329173031357012,0.240978181362152,0.438497828877515,0.448227792978287,83346,83489
17,21,ORISSA,16,NAYAGARH  *,122,NAYAGARH,17,PURI,2117,,1.82288391687,0.05082182023,693072,1272,3844,1581,1070,3915,1554,0,30,375,82,0,0,319,49,15,8,1470,6,165,0,0,0.723417937164503,0.510429978370667,-0.133204625693791,-0.138649165630341,0.47507426828449,0.480512320995331,6539,0.5987153999082429,0.2376510169750726,2519,0.0,0.0119094878920206,0.148868598650258,0.0325526002381897,0.0,0.0,0.1266375545851528,0.019452163556967,0.0059547439460103,0.0031758634378721,0.5835649067090115,0.0023818975784041,0.0655021834061135,0.0,0.0,2019,-0.101514913141727,-0.108802784377349,0.633224025197277,0.415273010730743,0.420267807496633,0.416944056749344,13595,13190
17,21,ORISSA,18,PURI,110,PIPILI,17,PURI,2117,,1.19335682198,0.03586970782,412092,57936,23863,13,31773,49320,19,0,0,0,0,0,0,0,0,0,0,1780,0,4,0,1,1.37213762098635,1.10902333259583,-0.0935568665190562,-0.0758737660944462,0.378888042876208,0.379926070570946,81112,0.6080481309793865,0.0002342440082848,1785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971988795518208,0.0,0.0022408963585434,0.0,0.0005602240896358,2019,-0.0008085843292064,-0.0450125722846812,1.1613826606643,0.893891990184784,0.320457947625926,0.301796019077301,13595,13190
18,21,ORISSA,17,KHORDHA  *,117,KHURDA,18,BHUBANESWAR,2118,,2.18725306456,0.04696826937,525384,61349,59543,423,55033,67054,192,0,1,9,1,0,0,15,2,138,129,1836,16,137,0,30,1.36530308547588,0.869479447603226,-0.0553493840663436,-0.0121574234217405,0.352467324476688,0.335014075040817,122279,0.5483688940864744,0.00157017967108,2314,0.0,0.0004321521175453,0.0038893690579083,0.0004321521175453,0.0,0.0,0.0064822817631806,0.0008643042350907,0.0596369922212618,0.0557476231633535,0.7934312878133103,0.006914433880726,0.0592048401037165,0.0,0.0129645635263612,2019,-0.0029189323540777,-0.0494149936340248,1.2183298552385,0.733526051044464,0.327733258549588,0.306754499673843,29448,29931
17,21,ORISSA,16,NAYAGARH  *,119,RANPUR,17,PURI,2117,,1.68945428522,0.06989430552,957937,1440,2953,38,749,3353,205,0,213,532,23,0,0,530,46,11,0,1813,9,296,0,2,0.555991025103081,0.446175023913383,-0.140492346261362,-0.151032909750938,0.483221136606946,0.490415394306183,4307,0.778500116090086,0.047596935221732,3475,0.0,0.0612949640287769,0.1530935251798561,0.0066187050359712,0.0,0.0,0.1525179856115107,0.0132374100719424,0.0031654676258992,0.0,0.521726618705036,0.0025899280575539,0.0851798561151079,0.0,0.0005755395683453,2019,-0.117044355720282,-0.120562599297909,0.44631780985156,0.34209631383419,0.438661737016894,0.439208403229713,13595,13190
11,21,ORISSA,26,KALAHANDI,80,BHAWANIPATNA (SC),11,KALAHANDI,2111,,1.9407123241,0.06825239533,917796,7594,11735,2594,5783,11995,3865,0,0,178,0,0,0,5,37,35,0,3090,23,14,0,0,0.960422959790169,0.51843935251236,-0.0350094963613972,-0.0226712934672832,0.378227180057656,0.377430588006973,21643,0.554220764219378,0.1785796793420505,3382,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.001478415138971,0.0109402720283855,0.0103489059727971,0.0,0.9136605558840922,0.0068007096392667,0.0041395623891188,0.0,0.0,2019,-0.0047991406172514,-0.0164106386835806,0.883284213122574,0.434446632862091,0.352894012566381,0.354647874832153,56936,56908
11,21,ORISSA,26,KALAHANDI,78,JUNAGARH,11,KALAHANDI,2111,,2.42205726298,0.11131487833,1500468,9560,19166,3505,8153,19477,4061,0,0,801,2,0,0,6,209,18,0,4442,0,35,0,0,0.503597033802575,0.406233668327332,-0.0678571691232408,-0.0434248149394989,0.371709501174393,0.353249490261078,31691,0.6145908933135591,0.1281436369947303,5513,0.0,0.0,0.145292943950662,0.0003627788862688,0.0,0.0,0.0010883366588064,0.0379103936150916,0.0032650099764193,0.0,0.8057319064030474,0.0,0.0063486305097043,0.0,0.0,2019,-0.0346178784966469,-0.0624655677811396,0.411082825035018,0.309525907039642,0.358707086930569,0.341154158115387,56936,56908
16,21,ORISSA,18,PURI,106,NIMAPARA,16,JAGATSINGHPUR (SC),2116,,1.17064082153,0.03762802185,440630,60470,16984,23,48470,26006,34,0,0,0,0,0,0,0,0,1,0,1868,3,0,0,0,1.21421259199657,1.08847165107727,-0.103550383280448,-0.0757416114211082,0.40211349754334,0.401024758815765,74510,0.3490269762447993,0.0004563145886458,1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000534188034188,0.0,0.997863247863248,0.0016025641025641,0.0,0.0,0.0,2019,0.0155138587579131,-0.0336941044049839,1.00053716348039,0.854660630226135,0.301791471522916,0.282677620649338,21829,21819
17,21,ORISSA,18,PURI,109,SATYABADI,17,PURI,2117,,1.80106763586,0.03420287555,244832,138103,87999,6,90966,137143,79,0,0,0,0,0,0,0,0,18,0,1659,4,0,0,14,0.840523949072922,0.747887253761292,-0.144446250150272,-0.12177836149931,0.417649547424501,0.414677277207375,228188,0.6010088172910056,0.0003462057601626,1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106194690265486,0.0,0.9787610619469026,0.0023598820058997,0.0,0.0,0.0082595870206489,2019,-0.114104315638542,-0.143354012305036,0.597029119888989,0.505971848964691,0.388395479290892,0.378728315234184,13595,13190
16,21,ORISSA,18,PURI,105,KAKATPUR (SC),16,JAGATSINGHPUR (SC),2116,,1.41698709863,0.04500110594,500350,50658,40389,28230,50343,40490,28226,0,18,0,1,0,0,11,51,329,40,1677,1,1,5,102,0.921282941458547,0.797889173030853,-0.107642940466177,-0.077754020690918,0.378634694062059,0.399467319250107,119059,0.3400834880185454,0.2370757355596805,2236,0.0,0.0080500894454382,0.0,0.0004472271914132,0.0,0.0,0.0049194991055456,0.0228085867620751,0.1471377459749552,0.0178890876565295,0.75,0.0004472271914132,0.0004472271914132,0.0022361359570661,0.0456171735241502,2019,0.0005118461558595,-0.0414419167792253,0.706355009119422,0.598215341567993,0.291595463651271,0.295727491378784,21829,21819
12,21,ORISSA,28,NABARANGAPUR  *,73,UMERKOTE (ST),12,NABARANGPUR (ST),2112,,1.88706192571,0.12121923427,1659590,1517,5042,2850,525,6111,2576,0,0,298,88,0,0,1,327,239,0,4891,2,152,7,0,0.519360631836065,0.418116509914398,0.0491552398206429,0.0892392471432686,0.350867660269612,0.33248844742775,9212,0.6633738601823708,0.2796352583586626,6005,0.0,0.0,0.0496253122398001,0.014654454621149,0.0,0.0,0.0001665278934221,0.0544546211490424,0.0398001665278934,0.0,0.8144879267277269,0.0003330557868442,0.0253122398001665,0.001165695253955,0.0,2019,0.0640780180692673,0.0363169460215633,0.407567991275025,0.291968405246735,0.29587568539143,0.282144039869308,9114,9092
11,21,ORISSA,26,KALAHANDI,77,LANJIGARH (ST),11,KALAHANDI,2111,,4.91798038405,0.2529191181,3397313,14328,27347,43482,5419,37751,41681,0,19,2493,1297,0,0,700,3885,1178,27,2679,0,119,61,90,0.445910923026841,0.332785576581955,-0.0914368086120908,-0.0824286639690399,0.439842086313702,0.450961485505104,84851,0.4449093116168342,0.4912257958067672,12548,0.0,0.0015141855275741,0.198677080012751,0.1033630857507172,0.0,0.0,0.0557857825948358,0.3096110934013388,0.0938795027095951,0.0021517373286579,0.2135001593879502,0.0,0.009483583041122,0.0048613324832642,0.0071724577621931,2019,-0.0628303997218609,-0.0737666363959567,0.344237608644993,0.229082748293877,0.423242571470769,0.434783041477203,56936,56908
17,21,ORISSA,18,PURI,107,PURI,17,PURI,2117,,0.79741219889,0.01961087019,209834,50740,7593,1569,33161,27058,1694,0,17,0,0,0,0,1,64,53,5,753,79,0,0,1,3.11155787928131,1.07088303565979,-0.0692875087495666,-0.0425951741635799,0.373203478804164,0.376115381717682,61913,0.4370326102757094,0.0273609742703471,973,0.0,0.0174717368961973,0.0,0.0,0.0,0.0,0.001027749229188,0.065775950668037,0.0544707091469681,0.0051387461459403,0.7738951695786228,0.0811921891058581,0.0,0.0,0.001027749229188,2019,-0.0305029936134815,-0.0717912592807865,2.93038456272123,0.80009126663208,0.337532429584009,0.328559711575508,13595,13190
19,21,ORISSA,19,GANJAM,124,POLASARA,19,ASKA,2119,,1.56123809079,0.07175629312,974171,2640,7621,3582,1642,9775,2273,0,16,436,52,0,0,504,292,51,27,1599,0,580,0,5,0.66082838292531,0.507442831993103,-0.120561155222292,-0.123479746282101,0.481030429778671,0.493057161569595,13690,0.7140248356464572,0.1660336011687363,3562,0.0,0.004491858506457,0.1224031443009545,0.0145985401459854,0.0,0.0,0.1414935429533969,0.0819764177428411,0.0143177989893318,0.0075800112296462,0.4489051094890511,0.0,0.1628298708590679,0.0,0.0014037057832678,2019,-0.0805624984204769,-0.0864289124005448,0.549943738153045,0.401148617267609,0.419039752506785,0.419033110141754,13641,13641
11,21,ORISSA,26,KALAHANDI,79,DHARMGARH,11,KALAHANDI,2111,,2.34082039958,0.09432508033,1274099,10381,13780,475,9804,13389,803,0,0,358,6,0,0,0,23,18,0,4269,0,3,0,0,0.516631247334555,0.453355133533478,-0.0220091717159937,0.0267644505947828,0.329622950610556,0.320282995700836,23996,0.5579679946657776,0.0334639106517752,4677,0.0,0.0,0.0765447936711567,0.0012828736369467,0.0,0.0,0.0,0.0049176822749625,0.0038486209108402,0.0,0.9127645926876202,0.0,0.0006414368184733,0.0,0.0,2019,0.0072851474396884,-0.0369340476672022,0.41049991673171,0.343970119953156,0.33445337201402,0.324616134166718,56936,56908
21,21,ORISSA,27,RAYAGADA  *,139,BISSAM CUTTACK (ST),21,KORAPUT (ST),2121,,3.77096513492,0.20529537493,2823260,1241,2054,142,690,2524,35,0,63,1294,1215,0,0,730,3786,70,0,1964,0,1057,0,0,0.42053448801001,0.357564002275467,-0.0810620909181352,-0.065268948674202,0.456653268580443,0.45449635386467,3249,0.7768544167436134,0.0107725453985841,10179,0.0,0.0061892130857648,0.1271244719520581,0.1193633952254641,0.0,0.0,0.0717162786128303,0.3719422340111995,0.0068769034286275,0.0,0.1929462619117791,0.0,0.1038412417722762,0.0,0.0,2019,-0.0562702603638172,-0.0721328950295817,0.302099201103839,0.24363823980093,0.456912736783468,0.455765068531036,2887,2887
17,21,ORISSA,18,PURI,108,BRAHMAGIRI,17,PURI,2117,,2.08323861039,0.12566715375,417448,242694,339661,730761,179973,391614,739940,4,60,0,3,0,0,20,327,687,833,1059,6,1,17,3213,0.518967491106452,0.395942866802216,-0.355888005919096,-0.416689172387123,0.0836691460341358,0.116112854331732,1311527,0.2985939290613155,0.5641820564883528,6230,0.0006420545746388,0.0096308186195826,0.0,0.0004815409309791,0.0,0.0,0.0032102728731942,0.0524879614767255,0.1102728731942215,0.1337078651685393,0.169983948635634,0.0009630818619582,0.0001605136436597,0.002728731942215,0.5157303370786517,2019,-0.406744211912155,-0.334565184404709,0.354747703266869,0.279018133878708,0.0885701579203864,0.115981686860323,13595,13190
17,21,ORISSA,17,KHORDHA  *,118,CHILIKA,17,PURI,2117,,1.48331867012,0.05883665464,743533,16604,11817,38157,16118,11666,38616,0,224,340,18,0,0,457,105,90,60,1308,0,162,0,156,0.649683671295949,0.419812560081482,-0.148125628492601,-0.152513682842255,0.430294349086624,0.456714928150177,66400,0.1756927710843373,0.581566265060241,2920,0.0,0.0767123287671232,0.1164383561643835,0.0061643835616438,0.0,0.0,0.1565068493150685,0.035958904109589,0.0308219178082191,0.0205479452054794,0.447945205479452,0.0,0.0554794520547945,0.0,0.0534246575342465,2019,-0.127748042345047,-0.129846682296915,0.546953555868632,0.321568071842194,0.390362647956125,0.410479575395584,13595,13190
19,21,ORISSA,19,GANJAM,129,SURADA,19,ASKA,2119,,2.23834276643,0.10483673775,1428630,3161,7248,4473,1672,9290,3522,0,135,395,649,0,0,914,463,12,8,1921,9,664,0,23,0.500867150414091,0.390106245875359,-0.128751123609819,-0.137182787060738,0.49368896535328,0.510698258876801,14484,0.6413974040320354,0.2431648715824358,5193,0.0,0.0259965337954939,0.0760639322164452,0.1249759291353745,0.0,0.0,0.1760061621413441,0.089158482572694,0.0023108030040439,0.0015405353360292,0.3699210475640285,0.0017331022530329,0.1278644328904294,0.0,0.0044290390910841,2019,-0.0656967870891094,-0.07537064448189,0.388211311989786,0.280062273144722,0.427341757984065,0.429202973842621,13641,13641
12,21,ORISSA,28,NABARANGAPUR  *,74,JHARIGAM (ST),12,NABARANGPUR (ST),2112,,2.48522305578,0.13965703701,1916945,2008,3756,291,1533,4084,220,0,0,585,44,0,0,21,199,458,0,5601,0,15,0,0,0.468633694919051,0.410455510020256,0.0520533833750155,0.0868714898824692,0.348948764707598,0.328360199928284,5837,0.6996744903203701,0.0376905944834675,6923,0.0,0.0,0.0845009388993211,0.0063556261736241,0.0,0.0,0.0030333670374115,0.0287447638307092,0.0661562906254513,0.0,0.8090423226924743,0.0,0.0021666907410082,0.0,0.0,2019,0.0309082791209221,0.016670679728403,0.386185371132654,0.308784753084183,0.272795432664312,0.262207806110382,9114,9092
19,21,ORISSA,19,GANJAM,125,KABISURYANAGAR,19,ASKA,2119,,1.62633685667,0.04130049441,558118,2713,6314,1531,2129,6871,1400,0,0,10,0,0,0,50,59,5,0,1580,20,316,0,10,0.802052637486409,0.611537456512451,-0.0756215646871088,-0.0572017766535282,0.412475964881859,0.40850867331028,10400,0.660673076923077,0.1346153846153846,2050,0.0,0.0,0.0048780487804878,0.0,0.0,0.0,0.024390243902439,0.028780487804878,0.0024390243902439,0.0,0.7707317073170732,0.0097560975609756,0.1541463414634146,0.0,0.0048780487804878,2019,-0.0404858160763979,-0.0597199690861372,0.703333723069055,0.544430613517761,0.377130034730656,0.368644222617149,13641,13641
19,21,ORISSA,19,GANJAM,126,KHALIKOTE (SC),19,ASKA,2119,,1.79676891036,0.04816799023,567633,8814,12861,73926,5665,15508,74276,0,0,30,0,0,0,141,46,23,39,1556,33,248,0,270,0.848766420570513,0.658987313508987,-0.128949565694094,-0.0801937133073807,0.332357136218268,0.387552067637444,95449,0.1624742008821464,0.7781747320558623,2386,0.0,0.0,0.0125733445096395,0.0,0.0,0.0,0.0590947191953059,0.0192791282481139,0.0096395641240569,0.0163453478625314,0.6521374685666387,0.0138306789606035,0.1039396479463537,0.0,0.113160100586756,2019,-0.0462706815451384,-0.091448869333251,0.776788733253876,0.602141112089157,0.292548784248242,0.339296936988831,13641,13641
19,21,ORISSA,19,GANJAM,128,ASKA,19,ASKA,2119,,1.19854563299,0.0237245003,320417,2487,3746,0,1325,4633,18,0,0,0,0,0,0,0,2,0,0,1087,19,61,0,0,0.988810051140789,0.774855554103851,-0.0697676659485155,-0.0560854561626911,0.419971327376175,0.421517863869667,5976,0.7752677376171352,0.003012048192771,1169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001710863986313,0.0,0.0,0.9298545765611634,0.0162532078699743,0.0521813515825491,0.0,0.0,2019,-0.0270604658871889,-0.0337779112701209,0.886049404449147,0.677609264850616,0.361625852044453,0.361659526824951,13641,13641
19,21,ORISSA,19,GANJAM,130,SANAKHEMUNDI,19,ASKA,2119,,2.36218845453,0.06848589985,937647,2057,3278,1,1161,3797,3,0,12,358,1,0,0,326,303,2,0,1808,2,583,0,1,0.490995830207027,0.413734599947929,-0.0895918242126846,-0.0886720716953278,0.46846652880245,0.470082193613052,4961,0.7653698851038098,0.0006047167909695,3396,0.0,0.0035335689045936,0.1054181389870435,0.0002944640753828,0.0,0.0,0.0959952885747938,0.0892226148409894,0.0005889281507656,0.0,0.5323910482921084,0.0005889281507656,0.1716725559481743,0.0,0.0002944640753828,2019,-0.0617443099617958,-0.0694667173152887,0.394380094392393,0.316688403487206,0.418443733540865,0.411768674850464,13641,13641
21,21,ORISSA,27,RAYAGADA  *,138,GUNUPUR (ST),21,KORAPUT (ST),2121,,3.3873367724,0.23233166273,3163788,6807,23459,4900,4446,23495,4424,0,55,776,1721,0,0,1727,4427,30,19,1708,5,1034,0,11,0.412136543057142,0.351838350296021,-0.109629114824771,-0.106503754854202,0.466175087648134,0.480385601520538,32365,0.7259385138266646,0.1366908697667233,11513,0.0,0.0047772083731434,0.0674020672283505,0.1494831929123599,0.0,0.0,0.1500043429167028,0.3845218448710154,0.0026057500217145,0.0016503083470859,0.1483540345696169,0.0004342916702857,0.0898115174150959,0.0,0.0009554416746286,2019,-0.0822427421808243,-0.086893789289392,0.286984002986359,0.233680218458176,0.457437547932252,0.467221468687057,2887,2887
20,21,ORISSA,20,GAJAPATI  *,136,MOHANA (ST),20,BERHAMPUR,2120,,3.55786429772,0.27210822964,3731961,1614,3559,9496,671,4542,9373,0,211,1652,943,0,0,2714,7195,43,33,435,0,266,0,2,0.381915029733344,0.350143373012543,-0.0918060632463832,-0.0951787084341049,0.489843583380497,0.503029972314835,14586,0.3113944878650761,0.642602495543672,13494,0.0,0.0156365792203942,0.1224247813843189,0.0698829109233733,0.0,0.0,0.2011264265599525,0.5331999407143916,0.0031866014524974,0.0024455313472654,0.03223654957759,0.0,0.01971246479917,0.0,0.0001482140210463,2019,-0.0681190267205238,-0.070633669354559,0.272011241766253,0.243681728839874,0.457602662892096,0.46806301176548,14326,14326
19,21,ORISSA,19,GANJAM,131,HINJILI,19,ASKA,2119,,1.3614599151,0.03075392013,411603,6333,5427,71,3975,7652,155,0,0,3,0,0,0,10,4,1,0,1379,35,95,0,0,1.01924436712249,0.767159551382065,-0.0717811636675429,-0.0608779918402433,0.409260921078047,0.409404128789902,11782,0.6494652860295366,0.0131556611780682,1527,0.0,0.0,0.0019646365422396,0.0,0.0,0.0,0.0065487884741322,0.0026195153896529,0.0006548788474132,0.0,0.903077930582842,0.022920759659463,0.0622134905042567,0.0,0.0,2019,-0.0615702793002129,-0.0657241962771514,0.862531192835084,0.656142950057983,0.375181612400422,0.375458031892776,13641,13641
12,21,ORISSA,28,NABARANGAPUR  *,76,DABUGAM (ST),12,NABARANGPUR (ST),2112,,2.39080490154,0.11067581897,1519362,723,3710,120,656,3677,73,0,0,151,43,0,0,10,62,35,0,5140,2,43,0,0,0.47899825585174,0.426558703184128,0.0515298196457432,0.0868274867534637,0.344643770870098,0.322207063436508,4406,0.8345438039037676,0.0165683159328188,5486,0.0,0.0,0.0275246080933284,0.0078381334305504,0.0,0.0,0.0018228217280349,0.0113014947138169,0.0063798760481224,0.0,0.9369303682099892,0.0003645643456069,0.0078381334305504,0.0,0.0,2019,0.0455045215785503,0.0335088569518117,0.367386432169429,0.315947979688644,0.253996133333909,0.230947986245155,9114,9092
20,21,ORISSA,19,GANJAM,127,CHHATRAPUR (SC),20,BERHAMPUR,2120,,1.12741505514,0.04191523579,521168,24590,19913,11466,19817,24347,11346,0,22,10,0,0,0,27,175,130,59,1439,60,110,0,46,1.54454100671761,0.893879652023315,-0.118238647325899,-0.0943207964301109,0.388263406716476,0.403184860944748,55510,0.4386056566384435,0.2043956043956044,2078,0.0,0.0105871029836381,0.0048123195380173,0.0,0.0,0.0,0.0129932627526467,0.0842155919153031,0.0625601539942252,0.0283926852743022,0.6924927815206929,0.0288739172281039,0.0529355149181905,0.0,0.0221366698748796,2019,-0.0445070192217827,-0.0789119517604218,1.43595588040719,0.827501803636551,0.347111806553234,0.348339468240738,14326,14326
21,21,ORISSA,27,RAYAGADA  *,140,RAYAGADA (ST),21,KORAPUT (ST),2121,,4.19421621863,0.19391141054,2661908,3172,4313,529,1688,5609,334,0,6,813,834,0,0,59,4201,2574,0,849,20,261,0,0,0.589470818301094,0.344080954790115,-0.0122065926437141,-0.0040188594721257,0.427581399134546,0.434160590171814,7631,0.7350281745511729,0.0437688376359585,9617,0.0,0.0006238951856088,0.0845377976499948,0.0867214307996256,0.0,0.0,0.0061349693251533,0.4368306124571072,0.2676510346261828,0.0,0.0882811687636477,0.002079650618696,0.0271394405739835,0.0,0.0,2019,0.0040212571620941,-0.0110992965638163,0.479279246572259,0.238393902778625,0.421270803127671,0.423928335309029,2887,2887
20,21,ORISSA,19,GANJAM,134,DIGAPAHANDI,20,BERHAMPUR,2120,,2.00487563118,0.06362696799,865339,2166,6517,2072,1511,7184,1866,0,17,157,0,0,0,180,298,19,12,2057,22,387,0,0,0.671584330567613,0.497624903917313,-0.0800302507131923,-0.0666424408555031,0.437270798256559,0.431289494037628,10561,0.6802386137676356,0.17668781365401,3149,0.0,0.0053985392187996,0.049857097491267,0.0,0.0,0.0,0.0571610034931724,0.0946332168942521,0.0060336614798348,0.0038107335662114,0.6532232454747539,0.0069863448713877,0.1228961575103207,0.0,0.0,2019,-0.0374815091490746,-0.0543996165253256,0.589787641808622,0.418393731117249,0.389100599274683,0.379934892058372,14326,14326
20,21,ORISSA,19,GANJAM,132,GOPALPUR,20,BERHAMPUR,2120,,1.16484038578,0.02390620526,318387,4514,5644,600,1996,6306,643,0,0,0,0,0,0,0,44,50,8,985,69,25,0,0,1.95258963589233,1.20298373699188,-0.074560665860709,-0.0288930758833885,0.384308972788029,0.377409487962723,8945,0.7049748462828396,0.0718837339295696,1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372565622353937,0.0423370025402201,0.0067739204064352,0.834038950042337,0.0584250635055038,0.02116850127011,0.0,0.0,2019,-0.0236507337540388,-0.0683195617785508,1.80754099344159,1.11475396156311,0.364127618232322,0.350683063268661,14326,14326
20,21,ORISSA,19,GANJAM,133,BERHAMPUR,20,BERHAMPUR,2120,,0.3533923038,0.00268021724,36547,185,173,0,119,197,0,0,0,0,0,0,0,0,8,0,0,53,74,1,0,0,13.793107231458,13.2189846038818,-0.0498394229120268,-0.0206464100629091,0.328845482367258,0.334749847650528,316,0.6234177215189873,0.0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.3897058823529412,0.5441176470588235,0.0073529411764705,0.0,0.0,2019,-0.0122942058369517,-0.0378495442278257,14.3378034514008,13.5491619110107,0.301424314281442,0.306782692670822,14326,14326
20,21,ORISSA,19,GANJAM,135,CHIKITI,20,BERHAMPUR,2120,,2.61941539535,0.06964327102,920489,6388,19600,12376,3205,22540,11832,0,79,150,19,0,0,324,604,68,29,1715,24,346,3,90,0.592257323248323,0.484878867864609,-0.084856832854605,-0.072516456246376,0.426876144124475,0.436328202486038,37577,0.5998350054554648,0.3148734598291508,3451,0.0,0.0228919153868443,0.0434656621269197,0.0055056505360765,0.0,0.0,0.0938858301941466,0.1750217328310634,0.0197044334975369,0.0084033613445378,0.4969574036511156,0.0069545059403071,0.1002607939727615,0.0008693132425383,0.0260793972761518,2019,-0.0544072315096855,-0.0674599989393124,0.483105329373444,0.390904143452644,0.398642321984634,0.403422027826309,14326,14326
12,21,ORISSA,28,NABARANGAPUR  *,75,NABARANGPUR (ST),12,NABARANGPUR (ST),2112,,2.93125393916,0.09790095138,1296530,8200,13438,29803,5142,17842,28292,0,0,63,19,0,0,5,182,119,59,4286,14,36,2,63,0.647485059442051,0.470537289977074,0.0408580593730517,0.0877183079719543,0.306845023979674,0.303394734859467,51276,0.3479600592869958,0.5517591075746938,4848,0.0,0.0,0.0129950495049504,0.0039191419141914,0.0,0.0,0.0010313531353135,0.0375412541254125,0.024546204620462,0.0121699669966996,0.884075907590759,0.0028877887788778,0.0074257425742574,0.0004125412541254,0.0129950495049504,2019,0.0679866373538971,0.0368424920307012,0.589665244749242,0.397356361150742,0.258798235952844,0.254639238119125,9114,9092
12,21,ORISSA,29,KORAPUT,142,KOTPAD (ST),12,NABARANGPUR (ST),2112,,3.54067733475,0.16067605106,2192957,6290,11170,1938,4392,12584,2039,0,6,131,645,0,0,692,699,929,0,4703,11,134,0,0,0.460198929371373,0.391880109906197,-0.0041659269084555,0.0409942977130413,0.368165404024667,0.358426421880722,19015,0.6617933210623193,0.1072311333158033,7950,0.0,0.000754716981132,0.0164779874213836,0.0811320754716981,0.0,0.0,0.0870440251572327,0.0879245283018868,0.1168553459119496,0.0,0.5915723270440252,0.0013836477987421,0.0168553459119496,0.0,0.0,2019,0.0545936040580273,0.0101420847466367,0.390715253024069,0.308536857366562,0.329716963149385,0.315840393304825,9114,9092
21,21,ORISSA,29,KORAPUT,141,LAKSHMIPUR (ST),21,KORAPUT (ST),2121,,3.95123942954,0.20265844535,2767899,2870,5628,14048,943,7618,13879,0,4,763,639,0,6,69,3991,3197,16,999,0,329,6,25,0.455099257388774,0.358599901199341,-0.0133542744677368,0.0025035820435732,0.417431257967181,0.422242194414139,22440,0.3394830659536542,0.61849376114082,10044,0.0,0.0003982477100756,0.0759657506969335,0.0636200716845878,0.0,0.0005973715651135,0.0068697729988052,0.3973516527279968,0.3182994822779769,0.0015929908403026,0.0994623655913978,0.0,0.0327558741537236,0.0005973715651135,0.0024890481879729,2019,0.0125024123117328,-0.0057970085183952,0.350579488382449,0.254591256380081,0.409488568982646,0.412668317556381,2887,2887
21,21,ORISSA,29,KORAPUT,143,JEYPORE,21,KORAPUT (ST),2121,,1.5858659792,0.07269743564,984555,3012,6296,7088,1782,7861,6232,0,5,196,125,0,5,17,264,107,13,2780,16,85,1,1,0.840219964978759,0.506603688001633,-0.0570035322999203,-0.0180423352867365,0.376666146926536,0.358270704746246,15875,0.4951811023622047,0.3925669291338582,3615,0.0,0.0013831258644536,0.0542185338865836,0.0345781466113416,0.0,0.0013831258644536,0.0047026279391424,0.0730290456431535,0.0295988934993084,0.0035961272475795,0.7690179806362379,0.0044260027662517,0.0235131396957123,0.0002766251728907,0.0002766251728907,2019,0.0005890442989766,-0.0430950592489506,0.783693909180973,0.432765558362007,0.357660355302212,0.329350024461746,2887,2887
