OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,Area_AC,Water_1,Water_2,Water_3,LC_1,LC_2,LC_4,LC_5,LC_7,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NDVI_mean,NDVI_median,NDBI_mean,NDBI_median,NL_mean,NL_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_7_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
12,20,JHARKHAND,15,LOHARDAGA,72,LOHARDAGA (ST),12,LOHARDAGA (ST),2012,Pre delimitation,2.23203668748,0.13246143041,1498702818.0,1378,6982,1429,0,0,180,898,0,433,351,271,0,4408,21,10,6,0,0.368702503997065,0.327112764120102,-0.0418161838887488,0.023277010768652,0.611665767857201,0.450910836458206,9789,0.7132495658392073,0.1459801818367555,6578,0.0,0.0,0.0273639404074186,0.1365156582547887,0.0,0.0658254788689571,0.0533596837944664,0.0411979325022803,0.0,0.6701124961994527,0.0031924597141988,0.0015202189115232,0.0009121313469139,0.0,2016,0.0370169654488564,-0.0222851151101372,0.375172341263825,0.214171916246414,0.355195977888077,0.308070808649063,9789,1823837
12,20,JHARKHAND,14,RANCHI,66,MANDAR (ST),12,LOHARDAGA (ST),2012,Pre delimitation,2.15712955269,0.10790944016,1222165661.0,1011,5725,889,0,0,12,19,0,5,9,0,0,5291,3,8,3,0,0.313931625503676,0.29263699054718,0.0223909008579916,0.0599316358566284,0.694932496004573,0.527509152889252,7625,0.7508196721311475,0.1165901639344262,5350,0.0,0.0,0.0022429906542056,0.0035514018691588,0.0,0.0009345794392523,0.0016822429906542,0.0,0.0,0.9889719626168224,0.0005607476635514,0.0014953271028037,0.0005607476635514,0.0,2016,0.0787008479237556,0.0409906201424547,0.452393775589799,0.272237539291382,0.285193323975122,0.258863985538483,9789,1823837
12,20,JHARKHAND,16,GUMLA,69,BISHNUPUR (ST),12,LOHARDAGA (ST),2012,Pre delimitation,2.3559616837,0.12944920892,1466541160.0,1400,5201,972,0,4,86,997,0,540,402,526,0,3843,2,11,0,0,0.365979024815363,0.321038395166397,-0.0393292534937097,0.0325232446193695,0.338892641939757,0.311677649617195,7573,0.6867819886438664,0.1283507196619569,6411,0.0,0.0006239276243955,0.0134144439245047,0.1555139603805958,0.0,0.0842302292934019,0.0627047262517548,0.0820464826080174,0.0,0.599438465138044,0.0003119638121977,0.0017158009670878,0.0,0.0,2016,0.0420754365622997,-0.0172317138192433,0.0882111297230751,0.061898197978735,0.354021779639675,0.307866394519806,9789,1823837
8,20,JHARKHAND,14,RANCHI,62,KHIJRI (ST),8,RANCHI,2008,Pre delimitation,1.85887610266,0.09126959066,1033451964.0,2685,21822,18700,0,19,188,78,0,96,12,73,39,3925,47,6,6,41,0.294243869835543,0.288562268018723,0.0098888402501703,0.0547346323728561,2.01815324164408,0.913589835166931,43207,0.5050570509408198,0.4328002407017381,4530,0.0,0.0041942604856512,0.0415011037527593,0.0172185430463576,0.0,0.0211920529801324,0.0026490066225165,0.0161147902869757,0.0086092715231788,0.8664459161147903,0.0103752759381898,0.0013245033112582,0.0013245033112582,0.0090507726269315,2016,0.0615679360926151,0.0197096521199125,1.78460650210019,0.64032506942749,0.273781668931047,0.267633229494095,3961,977498
8,20,JHARKHAND,14,RANCHI,64,HATIA,8,RANCHI,2008,Pre delimitation,0.76565258972,0.01911118275,216420638.0,710,459,4,0,0,0,0,0,0,0,0,0,844,92,0,0,0,0.274409168482993,0.261034801602364,0.0350982649299527,0.0624463707208633,5.45512831847249,1.77278244495392,1173,0.391304347826087,0.0034100596760443,936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9017094017094016,0.0982905982905982,0.0,0.0,0.0,2016,0.0788775756955147,0.0533827734151126,5.32760688706402,1.42189908027649,0.248343303252226,0.233141399919987,3961,977498
8,20,JHARKHAND,14,RANCHI,61,SILLI,8,RANCHI,2008,Pre delimitation,1.53614388015,0.08153081778,923707712.0,2540,6744,25,0,0,331,16,0,48,23,44,0,3573,0,7,0,0,0.299104838124726,0.27885203063488,0.0274321553597323,0.0610203053802252,0.671847587422974,0.483948469161987,9309,0.7244601998066388,0.0026855731012998,4042,0.0,0.0,0.0818901533894111,0.003958436417615,0.0,0.0118753092528451,0.0056902523503216,0.0108857001484413,0.0,0.883968332508659,0.0,0.0017318159327065,0.0,0.0,2016,0.0514826253056526,0.0204973793452368,0.41956974917238,0.251697853207588,0.271790581117104,0.254277557134628,3961,977498
8,20,JHARKHAND,14,RANCHI,63,RANCHI,8,RANCHI,2008,Pre delimitation,0.19546851563,0.00223438046,25295947.0,60,1093,423,0,0,0,0,0,0,0,4,0,17,95,0,0,0,0.215206322172911,0.222910076379776,-0.0122132117064374,0.0244331378489733,24.0741117678651,24.0193691253662,1576,0.6935279187817259,0.2684010152284264,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.146551724137931,0.8189655172413793,0.0,0.0,0.0,2016,0.0087833912111818,-0.0227967002923531,25.6095732548915,25.5133628845215,0.214174548940204,0.212937712669373,3961,977498
12,20,JHARKHAND,16,GUMLA,68,GUMLA (ST),12,LOHARDAGA (ST),2012,Pre delimitation,2.50659574498,0.15606044251,1770930034.0,1500,9062,1211,2,7,6,798,0,400,401,382,1,5612,6,121,0,0,0.363522211723212,0.329207956790924,-0.0247722875217366,0.039159532636404,0.356017004689362,0.300504207611084,11773,0.7697273422237323,0.102862481950225,7736,0.0002585315408479,0.0009048603929679,0.0007755946225439,0.1031540847983454,0.0,0.0517063081695966,0.0518355739400206,0.0493795243019648,0.0001292657704239,0.7254395036194415,0.0007755946225439,0.015641158221303,0.0,0.0,2016,0.0440436080098152,-0.011497766132155,0.107275568286831,0.0529817491769791,0.351017802596454,0.318131864070892,9789,1823837
12,20,JHARKHAND,16,GUMLA,67,SISAI (ST),12,LOHARDAGA (ST),2012,Pre delimitation,2.460210736,0.13525027548,1535074514.0,1782,14006,857,0,0,19,12,0,32,26,21,0,6573,0,8,2,0,0.293630563375363,0.280302464962006,0.0568862792312005,0.0887331888079643,0.379484375157306,0.337787538766861,16645,0.8414538900570742,0.0514869330129167,6693,0.0,0.0,0.0028387867921709,0.0017929179740026,0.0,0.0047811145973405,0.0038846556103391,0.0031376064545047,0.0,0.982070820259973,0.0,0.0011952786493351,0.0002988196623337,0.0,2016,0.0912527814507484,0.0620149603038422,0.134239040598898,0.0969196781516075,0.2756410503619,0.261282294988632,9789,1823837
11,20,JHARKHAND,14,RANCHI,60,KHUNTI (ST),11,KHUNTI (ST),2011,Pre delimitation,1.90307777041,0.10952803455,1242866511.0,587,1518,924,0,0,88,188,0,74,661,56,0,4285,8,63,2,0,0.333046050826012,0.310155838727951,0.0205965230074852,0.0626776143908501,0.475092340924922,0.366121530532837,3029,0.5011554968636514,0.3050511720039617,5425,0.0,0.0,0.016221198156682,0.0346543778801843,0.0,0.0136405529953917,0.1218433179723502,0.0103225806451612,0.0,0.7898617511520737,0.0014746543778801,0.0116129032258064,0.00036866359447,0.0,2016,0.0619918033480644,0.0242854984984568,0.194916575823724,0.110276699066162,0.304821090393609,0.289900273084641,3028,1508121
11,20,JHARKHAND,14,RANCHI,58,TAMAR (ST),11,KHUNTI (ST),2011,Pre delimitation,2.06697947889,0.11531472319,1309016809.0,2058,4852,421,0,21,662,788,0,160,951,161,0,2959,4,20,0,0,0.361773876715815,0.35015344619751,-0.0357861061568352,-0.0015686864499002,0.606551917493813,0.444191575050354,7331,0.6618469513026872,0.0574273632519438,5726,0.0,0.0036674816625916,0.1156129933636046,0.1376178833391547,0.0,0.0279427174292699,0.1660845267202235,0.0281173594132029,0.0,0.516765630457562,0.0006985679357317,0.0034928396786587,0.0,0.0,2016,-0.0170595236122608,-0.04717633742551,0.294958415041693,0.164130747318268,0.325196502741725,0.314770698547363,3028,1508121
8,20,JHARKHAND,22,SARAIKELA,50,ICHAGARH,8,RANCHI,2008,Pre delimitation,1.54676819439,0.08940458188,1015067689.0,2809,50253,51526,3,1,181,169,0,12,39,360,62,3438,33,3,12,121,0.242394152643567,0.258677661418915,-0.0317890971391339,0.0221243258565664,0.794233798021778,0.500993192195892,104588,0.4804853329253834,0.4926569013653574,4434,0.0006765899864682,0.0002255299954894,0.0408209291835814,0.0381145692377086,0.0,0.0027063599458728,0.0087956698240866,0.081190798376184,0.0139828597203428,0.7753721244925575,0.0074424898511502,0.0006765899864682,0.0027063599458728,0.0272891294542174,2016,0.0311100650578737,-0.0221575786243114,0.54219575535542,0.244434624910355,0.216404859532689,0.221328794956207,3961,977498
11,20,JHARKHAND,14,RANCHI,59,TORPA (ST),11,KHUNTI (ST),2011,Pre delimitation,1.77434445771,0.07533240766,855944024.0,765,6529,63,0,0,46,243,0,24,623,78,0,2688,6,31,0,0,0.33564700003042,0.307256191968918,0.0121002760861955,0.0606452934443951,0.390668421253622,0.355520159006119,7357,0.8874541253228218,0.0085632730732635,3739,0.0,0.0,0.0123027547472586,0.0649906392083444,0.0,0.0064188285637871,0.166622091468307,0.0208611928323081,0.0,0.7189087991441562,0.0016047071409467,0.0082909868948916,0.0,0.0,2016,0.0556626990437508,0.0144847011767162,0.149117691238795,0.105904623866081,0.309841203110686,0.293173372745514,3028,1508121
9,20,JHARKHAND,18,PURBI SINGHBHUM,47,JUGSALAI (SC),9,JAMSHEDPUR,2009,Pre delimitation,1.48831737542,0.06920762626,786544804.0,892,12950,2270,0,14,195,115,0,3,36,112,14,2771,175,0,0,0,0.29458608352466,0.280308812856674,-0.024805271506605,0.0054065096192061,2.63737885097762,0.641244769096375,16112,0.8037487586891757,0.1408887785501489,3435,0.0,0.0040756914119359,0.056768558951965,0.0334788937409024,0.0,0.0008733624454148,0.0104803493449781,0.0326055312954876,0.0040756914119359,0.8066957787481805,0.0509461426491994,0.0,0.0,0.0,2016,-0.0044467626139521,-0.0316675982815888,2.47737526353014,0.460022807121277,0.25650637522483,0.239822432398796,16112,952887
11,20,JHARKHAND,16,GUMLA,70,SIMDEGA (ST),11,KHUNTI (ST),2011,Pre delimitation,1.17000905288,0.05165465619,587090279.0,644,2575,594,0,0,13,66,0,125,2,556,0,1797,0,0,0,0,0.326135035175819,0.311898201704025,0.0061451831610074,0.0462621934711933,0.325686034489162,0.307879626750946,3813,0.6753212693417256,0.1557828481510621,2559,0.0,0.0,0.0050801094177413,0.025791324736225,0.0,0.0488472059398202,0.0007815552950371,0.2172723720203204,0.0,0.7022274325908558,0.0,0.0,0.0,0.0,2016,0.0438424665480852,0.0059275802211934,0.0744944710347979,0.0581681616604328,0.314449970339557,0.298900455236435,3028,1508121
11,20,JHARKHAND,22,SARAIKELA,57,KHARASAWAN (ST),11,KHUNTI (ST),2011,Pre delimitation,1.84084668581,0.07140395617,811776386.0,1091,3859,218,0,39,31,596,0,38,379,126,0,2294,0,34,0,0,0.351282273532314,0.318010210990906,-0.0315421827105256,0.0224794745445251,0.838518955314678,0.598760366439819,5168,0.7467105263157895,0.0421826625386996,3537,0.0,0.0110262934690415,0.0087644896805202,0.1685043822448402,0.0,0.0107435679954763,0.1071529544811987,0.0356234096692111,0.0,0.6485722363584959,0.0,0.0096126661012157,0.0,0.0,2016,0.0022072289139032,-0.0397412304419306,0.575920460247186,0.400167897343636,0.296827009703767,0.27386748790741,3028,1508121
10,20,JHARKHAND,22,SARAIKELA,51,SERAIKELLA (ST),10,SINGHBHUM (ST),2010,Pre delimitation,1.79629048959,0.07293923222,829977392.0,3263,15407,2595,0,0,15,32,0,0,3,71,0,3350,139,0,0,0,0.233658849267473,0.236323662102222,0.0360235183040283,0.06447708979249,2.32158983020628,1.05627131462097,21265,0.7245238655067011,0.1220315071714084,3610,0.0,0.0,0.0041551246537396,0.0088642659279778,0.0,0.0,0.0008310249307479,0.0196675900277008,0.0,0.92797783933518,0.0385041551246537,0.0,0.0,0.0,2016,0.0741844400763512,0.0437851930752293,1.97344356842622,0.750742197036743,0.200497277386453,0.196001246571541,21272,1004282
10,20,JHARKHAND,17,PACHIM SINGHBHUM,56,CHAKRADHARPUR (ST),10,SINGHBHUM (ST),2010,Pre delimitation,2.126953307,0.16572422558,1885844578.0,1261,7728,2969,0,18,560,1469,0,24,3497,232,13,2332,14,50,0,0,0.412718173892002,0.419445410370827,-0.0753176817697358,-0.0639424175024033,0.502879882799627,0.334396943449974,11958,0.6462619167084797,0.2482856664994146,8209,0.0,0.0021927153124619,0.0682178097210378,0.1789499330003654,0.0,0.0029236204166159,0.4259958582044097,0.0282616640272871,0.0015836277256669,0.2840784504811792,0.0017054452430259,0.0060908758679498,0.0,0.0,2016,-0.0636558569967747,-0.0748407012579003,0.268359177652693,0.107893817126751,0.351737257965997,0.355281054973602,21272,1004282
9,20,JHARKHAND,18,PURBI SINGHBHUM,48,JAMSHEDPUR EAST,9,JAMSHEDPUR,2009,Pre delimitation,0.267473963,0.00274870024,31248906.0,121,1707,236,0,0,0,0,0,0,2,1,0,9,122,0,0,0,0.138992569594977,0.132455617189407,-0.0534707284682063,-0.0396111197769642,39.1438051731917,26.0817260742188,2064,0.8270348837209303,0.1143410852713178,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0149253731343283,0.0074626865671641,0.0,0.0671641791044776,0.9104477611940298,0.0,0.0,0.0,2016,-0.0858460962772369,-0.0986525058114993,39.8101973603242,24.0966930389404,0.138612005901238,0.140838451683521,16112,952887
9,20,JHARKHAND,18,PURBI SINGHBHUM,49,JAMSHEDPUR WEST,9,JAMSHEDPUR,2009,Pre delimitation,0.25290124852,0.00178640933,20313463.0,83,864,125,0,0,0,0,0,0,1,0,0,15,75,0,0,0,0.147909244595922,0.1369249522686,-0.0414233154810705,-0.0319853406399488,23.5974298126396,21.709888458252,1072,0.8059701492537313,0.1166044776119403,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0109890109890109,0.0,0.0,0.1648351648351648,0.8241758241758241,0.0,0.0,0.0,2016,-0.0739607363939285,-0.0782838267476924,22.3223011795132,21.5899047851562,0.144550121075238,0.140618659555912,16112,952887
11,20,JHARKHAND,21,SIMDEGA,70,SIMDEGA (ST),11,KHUNTI (ST),2011,Pre delimitation,2.00123458503,0.10676669941,1215348935.0,1586,10474,3255,0,1,3,199,0,196,92,363,0,4367,9,56,8,0,0.322633106224467,0.304735243320465,0.0041833487685365,0.046050950884819,0.318308317461777,0.28930090367794,15315,0.6839046686255306,0.2125367286973555,5294,0.0,0.000188893086513,0.0005666792595391,0.0375897242160936,0.0,0.0370230449565545,0.017378163959199,0.0685681904042312,0.0,0.8248961088024178,0.0017000377786173,0.0105780128447298,0.0015111446921042,0.0,2016,0.0454990305006504,0.0076232738508552,0.0882370438719593,0.0569226816296577,0.301091691379647,0.282774567604065,3028,1508121
9,20,JHARKHAND,18,PURBI SINGHBHUM,45,GHATSILA (ST),9,JAMSHEDPUR,2009,Pre delimitation,1.41185353128,0.08394648393,956085831.0,1574,17238,647,0,5,362,373,0,107,126,76,0,3059,47,8,0,2,0.318308165581158,0.302937924861908,-0.031067660582478,0.0014841369120404,0.871144855016666,0.612918943166733,19459,0.8858625828665398,0.0332493961662983,4165,0.0,0.0012004801920768,0.0869147659063625,0.0895558223289315,0.0,0.0256902761104441,0.0302521008403361,0.0182472989195678,0.0,0.7344537815126051,0.0112845138055222,0.0019207683073229,0.0,0.0004801920768307,2016,-0.015015535056591,-0.043539180704989,0.639525027025123,0.397794380784035,0.293320753076011,0.27921237051487,16112,952887
11,20,JHARKHAND,21,SIMDEGA,71,KOLEBIRA (ST),11,KHUNTI (ST),2011,Pre delimitation,2.48762145312,0.17979752746,2048196499.0,1618,9069,1739,0,0,115,568,0,387,1015,720,0,6021,0,86,4,0,0.340481573150937,0.327995896339417,-0.0248359665554161,0.0030775826890021,0.307165864885569,0.291991353034973,12426,0.7298406566875906,0.1399484950909383,8916,0.0,0.0,0.012898160610139,0.0637056976222521,0.0,0.0434051144010767,0.1138402871242709,0.0807537012113055,0.0,0.6753028263795424,0.0,0.009645580978017,0.0004486316733961,0.0,2016,0.0072511166799813,-0.0163249308740787,0.0767418221570608,0.0597112104296684,0.3134860074838,0.304642602801323,3028,1508121
