OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,Water_1,Water_2,Water_3,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NDBI_mean,NDBI_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,NL_mean,NL_median,LC_SUM,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
21,10,BIHAR,18,VAISHALI,127,Raja Pakar (SC),21,HAJIPUR (SC),1021,,1.152420873,0.02151308315,192280,25583,74783,3574,45092,40843,1913,0,0,0,0,12,37,0,903,10,18,30,54,-0.243850940527154,-0.249414250254631,0.435656717194161,0.463737115263939,87848,0.4649280575539568,0.021776249886167,1.520964388262981,1.481780052185059,1064,0.0,0.0,0.0,0.0,0.0112781954887218,0.0347744360902255,0.0,0.8486842105263158,0.0093984962406015,0.0169172932330827,0.0281954887218045,0.0507518796992481,2018,-0.164824724197388,-0.156978430196303,1.286569192810957,1.289223968982697,0.325404684834975,0.338565781712532,23770,23485
24,10,BIHAR,20,BEGUSARAI,141,Cheria Bariarpur,24,BEGUSARAI,1024,,1.17393243684,0.02540904612,248636,78061,22974,179,97940,4922,19,0,0,0,0,17,0,0,1211,0,41,0,0,-0.284465784594572,-0.295079544186592,0.510980894648653,0.527730315923691,102881,0.0478416811656185,0.0001846793868644,1.192215796607505,1.065948948264122,1269,0.0,0.0,0.0,0.0,0.0133963750985027,0.0,0.0,0.9542947202521672,0.0,0.0323089046493301,0.0,0.0,2018,-0.187184348702431,-0.179658418900516,0.950061783811469,0.867353707551956,0.346776887016292,0.350343108177185,102837,102593
21,10,BIHAR,18,VAISHALI,123,Hajipur,21,HAJIPUR (SC),1021,,0.85393041111,0.01719976827,163823,10306,54318,8383,31216,22365,7856,0,0,0,0,63,33,0,539,94,18,41,62,-0.188687703376112,-0.185810022056103,0.352481282511205,0.388766914606094,61437,0.3640314468479906,0.1278708270260592,3.768768604422173,2.217492938041687,850,0.0,0.0,0.0,0.0,0.0741176470588235,0.0388235294117647,0.0,0.6341176470588236,0.1105882352941176,0.0211764705882352,0.048235294117647,0.0729411764705882,2018,-0.166787005960941,-0.158191532308861,3.005460105513968,1.932327270507812,0.286427899654257,0.312865227460861,23770,23485
20,10,BIHAR,18,VAISHALI,122,Sonepur,20,SARAN,1020,,1.00944470134,0.02223295928,138810,51190,105446,10679,92973,57084,11270,0,0,0,0,81,120,0,694,68,0,69,73,-0.227246397427311,-0.239289790391922,0.390439986331991,0.434138000011444,161327,0.3538403367074327,0.0698581142648161,2.419268438095055,1.832150399684906,1105,0.0,0.0,0.0,0.0,0.0733031674208144,0.1085972850678733,0.0,0.6280542986425339,0.0615384615384615,0.0,0.0624434389140271,0.0660633484162896,2018,-0.165983244776726,-0.15604135241326,2.019098879672661,1.59550154209137,0.310723008596168,0.337587594985962,21281,20670
21,10,BIHAR,18,VAISHALI,129,Mahnar,21,HAJIPUR (SC),1021,,1.27692257172,0.01953265607,179007,21374,67410,1117,51292,29953,1849,0,0,0,0,6,31,0,840,2,9,26,47,-0.25346042263633,-0.248702436685562,0.448735793728442,0.46786642074585,83094,0.3604712734974847,0.0222519074782776,1.3228353446166137,1.2988433241844175,961,0.0,0.0,0.0,0.0,0.0062434963579604,0.032258064516129,0.0,0.8740894901144641,0.0020811654526534,0.0093652445369406,0.0270551508844953,0.0489073881373569,2018,-0.137263797223568,-0.139082523254676,1.12314193498903,1.115959048271179,0.315305861135803,0.322609052062035,23770,23485
12,10,BIHAR,10,KATIHAR,69,Korha (SC),12,PURNIA,1012,,1.34993608905,0.04150612863,559133,4917,7455,0,4310,3432,0,0,0,0,0,0,0,0,1954,6,93,0,0,-0.288769251909955,-0.310979038476944,0.497153763880563,0.522453725337982,7742,0.4432963058641178,0.0,1.083446935832906,0.9623265713453296,2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951777886020458,0.0029225523623964,0.0452995616171456,0.0,0.0,2018,-0.284161120653152,-0.25478355236931,0.861404813065821,0.767725080251694,0.450406033152869,0.471813559532166,5674,5639
11,10,BIHAR,10,KATIHAR,63,Katihar,11,KATIHAR,1011,,0.9188188137,0.01686680667,226305,3150,2786,0,2395,2221,0,0,0,0,0,12,0,0,718,41,66,0,0,-0.209450131064651,-0.211484059691429,0.396454928021174,0.402594894170761,4616,0.4811525129982669,0.0,3.0147543399456582,1.393172562122345,837,0.0,0.0,0.0,0.0,0.014336917562724,0.0,0.0,0.8578255675029869,0.048984468339307,0.078853046594982,0.0,0.0,2018,-0.205191075801849,-0.194112898691033,2.391501527725224,1.207773208618164,0.389614781622324,0.390159517526627,17733,16597
25,10,BIHAR,21,KHAGARIA,148,Alauli (SC),25,KHAGARIA,1025,,1.21373395937,0.03168785593,131003,186244,117885,1159,267341,49155,1560,0,0,0,0,2,0,0,1568,0,2,0,1,-0.357385745059928,-0.394653677940369,0.573205359646297,0.617866456508636,318056,0.1545482556530925,0.0049047966395854,0.770116753038906,0.646880716085434,1573,0.0,0.0,0.0,0.0,0.0012714558169103,0.0,0.0,0.996821360457724,0.0,0.0012714558169103,0.0,0.0006357279084551,2018,-0.292085617780685,-0.266155441373703,0.652551753880486,0.550769567489624,0.415388471036859,0.431282252073288,212908,208590
24,10,BIHAR,20,BEGUSARAI,147,Bakhri (SC),24,BEGUSARAI,1024,,1.34160936572,0.02431397391,236599,56411,41487,252,88929,9487,59,0,0,0,0,8,0,0,1165,8,12,0,2,-0.316525811602073,-0.330086946487427,0.530105416271429,0.5514857172966,98475,0.0963391723787763,0.0005991368367605,1.2087504266334546,1.0633162260055544,1195,0.0,0.0,0.0,0.0,0.006694560669456,0.0,0.0,0.9748953974895398,0.006694560669456,0.0100418410041841,0.0,0.001673640167364,2018,-0.210153579711914,-0.202632563372631,0.986306553970414,0.869011521339417,0.35768766985298,0.3643778860569,102837,102593
33,10,BIHAR,30,BUXAR *,199,Brahampur,33,BUXAR,1033,,1.64990797617,0.04086335387,536964,9766,14162,1756,16067,7207,2462,0,0,0,0,0,17,0,1976,10,0,2,17,-0.301505314342126,-0.33402881026268,0.539672002382425,0.579048603773117,25736,0.2800357475909232,0.095663661796705,1.1519398647042691,0.998531639575958,2022,0.0,0.0,0.0,0.0,0.0,0.0084075173095944,0.0,0.9772502472799208,0.0049455984174085,0.0,0.0009891196834817,0.0084075173095944,2018,-0.262147039175034,-0.245165872020486,1.009394278350027,0.876249015331268,0.444151240196081,0.461098149418831,25763,23926
11,10,BIHAR,10,KATIHAR,66,Pranpur,11,KATIHAR,1011,,1.34897611854,0.04012639148,474639,21946,53540,2398,34193,37733,2377,0,0,0,0,40,0,0,1926,0,6,0,13,-0.247003898822066,-0.2577103972435,0.369438379530326,0.370034277439117,74303,0.5078260635505969,0.0319906329488715,0.7641877299052,0.6977982670068741,1985,0.0,0.0,0.0,0.0,0.0201511335012594,0.0,0.0,0.9702770780856425,0.0,0.0030226700251889,0.0,0.0065491183879093,2018,-0.253338813781738,-0.221928738682922,0.657167182671021,0.589246094226837,0.391559834612579,0.3966104388237,17733,16597
31,10,BIHAR,28,PATNA,186,Danapur,31,PATALIPUTRA,1031,,0.58902787135,0.01262106344,108797,31685,26285,6996,45832,15322,6096,0,0,0,0,28,31,0,371,144,0,19,32,-0.213785118553065,-0.216035336256027,0.398795170678628,0.432037800550461,67250,0.2278364312267658,0.0906468401486988,6.01120695197393,1.732194870710373,625,0.0,0.0,0.0,0.0,0.0448,0.0496,0.0,0.5936,0.2304,0.0,0.0304,0.0512,2018,-0.167828649282455,-0.161077178420602,4.64067198690914,1.426754653453827,0.333619808506558,0.364857047796249,68069,67501
32,10,BIHAR,29,BHOJPUR,193,Barhara,32,ARRAH,1032,,1.48611839753,0.03106920148,287728,78787,51945,9325,95450,32875,9942,0,0,0,0,2,105,0,1359,4,0,3,66,-0.239629822456367,-0.266722708940506,0.468990309263834,0.513553857803345,138267,0.2377646148394049,0.0719043589576688,1.5985528320927238,1.2943922877311709,1539,0.0,0.0,0.0,0.0,0.0012995451591942,0.0682261208576998,0.0,0.8830409356725146,0.0025990903183885,0.0,0.0019493177387914,0.0428849902534113,2018,-0.199752107262611,-0.181890694828723,1.409870898463777,1.148454189300537,0.380540467682199,0.408051669597626,144489,142087
13,10,BIHAR,11,MADHEPURA,70,Alamnagar,13,MADHEPURA,1013,,1.28078417372,0.0437768148,408725,68490,125447,121,131624,64798,157,0,0,0,0,3,1,0,2056,4,82,1,16,-0.322900671865466,-0.358396530151367,0.560033039233888,0.591855585575104,196579,0.3296282919335229,0.0007986610980827,1.2401755626459896,1.117920994758606,2163,0.0,0.0,0.0,0.0,0.001386962552011,0.0004623208506703,0.0,0.9505316689782708,0.0018492834026814,0.0379103097549699,0.0004623208506703,0.0073971336107258,2018,-0.325660943984985,-0.284992533022956,1.111125280222107,1.021880626678467,0.460920675528763,0.479068040847778,7964,7826
31,10,BIHAR,28,PATNA,187,Maner,31,PATALIPUTRA,1031,,1.02896031264,0.02830505719,286354,39592,53875,9927,50411,38016,9207,0,0,0,0,21,121,0,1108,38,0,54,66,-0.199764454464225,-0.219310350716114,0.420127306246103,0.472728177905083,97634,0.3893725546428498,0.0943011655775652,2.590855952171858,2.013637274503708,1408,0.0,0.0,0.0,0.0,0.0149147727272727,0.0859375,0.0,0.7869318181818182,0.0269886363636363,0.0,0.0383522727272727,0.046875,2018,-0.172673970460892,-0.150292098355999,2.351385680953322,1.845575869083405,0.347822703794422,0.389383688569069,68069,67501
21,10,BIHAR,18,VAISHALI,128,Raghopur,21,HAJIPUR (SC),1021,,1.23458414128,0.02658030774,186144,69803,96819,13230,67489,92740,11908,0,0,0,0,1,89,0,1023,5,3,98,104,-0.269655797334239,-0.288781493902206,0.425096191351568,0.47853995859623,172137,0.5387569203599458,0.0691774574902548,2.1844874941193355,1.6477495431900024,1323,0.0,0.0,0.0,0.0,0.000755857898715,0.0672713529856387,0.0,0.7732426303854876,0.0037792894935752,0.0022675736961451,0.074074074074074,0.0786092214663643,2018,-0.190024524927139,-0.170540090424224,1.731687203151956,1.388642430305481,0.318612855438974,0.349567726254463,23770,23485
32,10,BIHAR,29,BHOJPUR,198,Shahpur,32,ARRAH,1032,,1.05769664202,0.03004855694,334808,41021,37195,707,59549,20328,1978,0,0,0,0,0,16,0,1436,7,0,12,19,-0.2848694159368,-0.31756004691124,0.524066643472255,0.565004706382751,81855,0.2483415796225032,0.0241646814489035,1.286581419812147,1.0821691751480105,1490,0.0,0.0,0.0,0.0,0.0,0.010738255033557,0.0,0.963758389261745,0.0046979865771812,0.0,0.0080536912751677,0.0127516778523489,2018,-0.225798740983009,-0.213064279497397,1.081482552456339,0.937345862388611,0.411608005472892,0.427989631891251,144489,142087
33,10,BIHAR,30,BUXAR *,200,Buxar,33,BUXAR,1033,,1.00731013677,0.0217945646,255034,13693,22727,8646,14493,22655,7721,0,0,0,0,4,45,0,937,23,0,19,54,-0.274098016375581,-0.305174097418785,0.483504986621616,0.543159127235413,44869,0.5049143060910651,0.1720787180458668,1.993210768882279,1.4051262736320496,1082,0.0,0.0,0.0,0.0,0.0036968576709796,0.0415896487985212,0.0,0.865988909426987,0.021256931608133,0.0,0.0175600739371534,0.0499075785582255,2018,-0.245411917567253,-0.222947671124827,1.610675342733814,1.263619661331177,0.41483978830218,0.450207963585854,25763,23926
25,10,BIHAR,21,KHAGARIA,150,Beldaur,25,KHAGARIA,1025,,1.51536777603,0.04729267393,277344,220630,145682,7503,272208,111596,7732,0,0,0,0,15,21,0,2205,14,6,11,78,-0.324986498741089,-0.357178777456284,0.545240049740685,0.604288756847382,391536,0.2850210453189489,0.0197478648195823,0.8426813169606685,0.675922244787216,2350,0.0,0.0,0.0,0.0,0.0063829787234042,0.0089361702127659,0.0,0.9382978723404256,0.0059574468085106,0.0025531914893617,0.0046808510638297,0.0331914893617021,2018,-0.302878767251968,-0.270183346020475,0.74187381549644,0.61214280128479,0.402767371945101,0.430823802947998,212908,208590
24,10,BIHAR,20,BEGUSARAI,142,Bachhwara,24,BEGUSARAI,1024,,1.31074544859,0.02650221803,280483,13047,69617,1774,34818,51576,2704,0,0,0,0,2,23,0,1235,3,18,37,0,-0.344344858053245,-0.375468820333481,0.55503969328114,0.598297834396362,89098,0.5788682125300231,0.0303486049069563,1.4867854092792585,1.3366817235946655,1318,0.0,0.0,0.0,0.0,0.0015174506828528,0.0174506828528072,0.0,0.9370257966616083,0.0022761760242792,0.0136570561456752,0.0280728376327769,0.0,2018,-0.215540125966072,-0.205964544514715,1.27434236917463,1.169001936912537,0.372992574727443,0.384026229381561,102837,102593
22,10,BIHAR,19,SAMASTIPUR,137,Mohiuddinnagar,22,UJIARPUR,1022,,1.07919426964,0.02837822166,158385,55993,164215,12152,96564,121374,12938,0,0,0,0,3,102,0,1140,2,3,66,89,-0.291976857181513,-0.317388921976089,0.466089923488976,0.523866772651672,230876,0.5257107711498813,0.0560387394098996,0.8927741446462905,0.7477795481681825,1405,0.0,0.0,0.0,0.0,0.0021352313167259,0.0725978647686832,0.0,0.8113879003558719,0.0014234875444839,0.0021352313167259,0.0469750889679715,0.0633451957295373,2018,-0.161121815443039,-0.151896004983268,0.763030884873368,0.655462861061096,0.313358388975312,0.340975672006607,76309,75983
30,10,BIHAR,28,PATNA,181,Digha,30,PATNA SAHIB,1030,,0.26831208605,0.00335702274,38143,1988,3540,2549,3438,2123,2371,0,0,0,0,2,0,0,0,158,0,1,6,-0.064262328856734,-0.030414994806051,0.195997467805015,0.195255257189274,7932,0.2676500252143217,0.2989157841654059,23.05204879024071,23.40379524230957,167,0.0,0.0,0.0,0.0,0.0119760479041916,0.0,0.0,0.0,0.9461077844311376,0.0,0.0059880239520958,0.0359281437125748,2018,-0.024039660580456,-0.051590266422296,16.806919884538935,16.474946975708008,0.179809650880263,0.176850736141205,7933,7932
25,10,BIHAR,21,KHAGARIA,149,Khagaria,25,KHAGARIA,1025,,1.14742349414,0.02600069844,161422,114411,80673,1485,156881,69503,2161,0,0,0,0,30,11,0,1170,43,1,1,35,-0.363152891927875,-0.413858860731125,0.560276616043562,0.624648153781891,228545,0.3041107878098405,0.0094554682885208,1.298546008696174,0.851500988006592,1291,0.0,0.0,0.0,0.0,0.0232378001549186,0.0085205267234701,0.0,0.906274206041828,0.0333075135553834,0.0007745933384972,0.0007745933384972,0.0271107668474051,2018,-0.273795872926712,-0.24358427886892,1.161476167165102,0.789630651473999,0.377431656023618,0.391146063804626,212908,208590
11,10,BIHAR,10,KATIHAR,68,Barari,11,KATIHAR,1011,,1.36977902436,0.04916786666,386562,22037,240316,28053,66291,187285,27164,0,0,0,0,9,158,0,1934,0,28,107,194,-0.274760040565612,-0.323697417974472,0.428516416809401,0.498262017965317,280740,0.6671119185011042,0.0967585666452945,0.8397697915432155,0.7010328471660614,2430,0.0,0.0,0.0,0.0,0.0037037037037037,0.0650205761316872,0.0,0.7958847736625514,0.0,0.0115226337448559,0.0440329218106995,0.079835390946502,2018,-0.258252829313278,-0.211228920170857,0.634207263119049,0.539879024028778,0.376410109603018,0.427953913807869,17733,16597
32,10,BIHAR,29,BHOJPUR,194,Arrah,32,ARRAH,1032,,0.59972084382,0.01182631671,133284,25585,3958,0,24445,2750,0,0,0,0,0,11,2,0,494,77,0,0,0,-0.241904873615875,-0.263238936662674,0.499620989090237,0.530608713626862,27195,0.1011215296929582,0.0,3.6877713628813753,1.9723362922668453,584,0.0,0.0,0.0,0.0,0.0188356164383561,0.0034246575342465,0.0,0.8458904109589042,0.1318493150684931,0.0,0.0,0.0,2018,-0.210309058427811,-0.19372961841931,3.349645332087818,1.816242933273315,0.403817191023017,0.421785354614258,144489,142087
30,10,BIHAR,28,PATNA,182,Bankipur,30,PATNA SAHIB,1030,,0.26960463175,0.00101544152,9914,186,1459,2411,877,1341,1803,0,0,0,0,0,0,0,0,38,0,0,11,-0.071471112137617,-0.020562511868775,0.119752718723845,0.134616360068321,4021,0.3334991295697587,0.4483959214125839,30.626802033069087,29.56879615783691,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7755102040816326,0.0,0.0,0.2244897959183673,2018,-0.015454554930329,-0.05925788711047,26.542161922828825,22.47062301635741,0.111883846075222,0.120535653084517,7933,7932
30,10,BIHAR,28,PATNA,184,Patna Sahib,30,PATNA SAHIB,1030,,0.35233448382,0.00303129703,38534,1408,1249,545,1793,550,665,0,0,0,0,15,0,0,23,109,0,0,3,-0.084547454348003,-0.050912769511342,0.231122254525898,0.207953989505768,3008,0.182845744680851,0.2210771276595744,24.28954497528704,26.668302536010746,150,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1533333333333333,0.7266666666666667,0.0,0.0,0.02,2018,-0.049855142831802,-0.078235713061896,17.707230807919252,18.64280128479004,0.208671495154045,0.188212223351002,7933,7932
30,10,BIHAR,28,PATNA,183,Kumhrar,30,PATNA SAHIB,1030,,0.18548892957,0.00171640688,23585,7,39,0,25,1,0,0,0,0,0,1,0,0,0,85,0,0,0,-0.049044760955682,-0.024580659344792,0.207231628206523,0.176094800233841,26,0.0384615384615384,0.0,35.99112436631146,35.49135112762451,86,0.0,0.0,0.0,0.0,0.0116279069767441,0.0,0.0,0.0,0.9883720930232558,0.0,0.0,0.0,2018,-0.020971421152353,-0.043298368791532,28.784493053660672,28.183115005493164,0.190004795676767,0.167343273758888,7933,7932
32,10,BIHAR,29,BHOJPUR,192,Sandesh,32,ARRAH,1032,,1.28060758506,0.03518746084,454694,11476,13737,4627,13211,13149,2178,0,0,0,0,1,78,0,1639,8,0,0,12,-0.203279450295644,-0.219073504209518,0.457151160553475,0.489395514130592,28538,0.4607540822762632,0.0763192935734809,1.6016625403573186,1.2984212040901184,1738,0.0,0.0,0.0,0.0,0.0005753739930955,0.0448791714614499,0.0,0.9430379746835444,0.004602991944764,0.0,0.0,0.0069044879171461,2018,-0.167004764080048,-0.157008112751106,1.52310087541614,1.246684312820435,0.37856917052551,0.396394714713097,144489,142087
30,10,BIHAR,28,PATNA,185,Fatuha,30,PATNA SAHIB,1030,,1.08344279446,0.02101020979,200475,61622,25061,2138,80631,4046,2079,0,0,0,0,58,10,0,912,48,0,10,4,-0.184175840576474,-0.181451395153999,0.418028367179069,0.429644554853439,86756,0.0466365438701646,0.0239637604315551,4.27353026298536,2.574578106403351,1042,0.0,0.0,0.0,0.0,0.055662188099808,0.0095969289827255,0.0,0.8752399232245681,0.0460652591170825,0.0,0.0095969289827255,0.0038387715930902,2018,-0.165070094168186,-0.166902052395909,3.608243519148467,2.32959520816803,0.363496727147324,0.374365821480751,7933,7932
24,10,BIHAR,20,BEGUSARAI,146,Begusarai,24,BEGUSARAI,1024,,1.35676887524,0.02015833956,254863,8236,14438,34,17527,3626,8,0,0,0,0,25,0,0,907,48,15,0,0,-0.349377134987898,-0.384750723838806,0.554724089788379,0.591428756713867,21161,0.1713529606351306,0.0003780539672038,2.3733723250515792,1.307841539382935,995,0.0,0.0,0.0,0.0,0.0251256281407035,0.0,0.0,0.9115577889447236,0.0482412060301507,0.0150753768844221,0.0,0.0,2018,-0.229546830058098,-0.218565286654337,2.015473510992016,1.16331958770752,0.364648378023233,0.371044903993607,102837,102593
31,10,BIHAR,28,PATNA,188,Phulwari (SC),31,PATALIPUTRA,1031,,0.97457581205,0.02191962326,265716,28378,7720,4,34051,1625,4,0,0,0,0,18,0,0,1029,37,0,0,0,-0.17421515830996,-0.17275021225214,0.430935376567906,0.439674720168114,35680,0.0455437219730941,0.0001121076233183,4.019483683160876,2.460306823253632,1084,0.0,0.0,0.0,0.0,0.0166051660516605,0.0,0.0,0.9492619926199262,0.0341328413284132,0.0,0.0,0.0,2018,-0.150889120995998,-0.15155896886566,3.447901755132289,2.205045342445374,0.374944836796029,0.380511924624443,68069,67501
33,10,BIHAR,30,BUXAR *,201,Dumraon,33,BUXAR,1033,,1.5146127065,0.04497390092,610283,6913,1998,44,5921,2996,36,0,0,0,0,1,0,0,2187,43,0,0,0,-0.282130076645305,-0.302157014608383,0.533809615402783,0.562691658735275,8953,0.3346364347146208,0.0040209985479727,1.2128776377321842,1.0200544893741603,2231,0.0,0.0,0.0,0.0,0.0004482294935006,0.0,0.0,0.9802779022859704,0.0192738682205289,0.0,0.0,0.0,2018,-0.270614057779312,-0.255064649661942,1.055377398185957,0.881923496723175,0.452424635682398,0.466393277049065,25763,23926
11,10,BIHAR,10,KATIHAR,67,Manihari (ST),11,KATIHAR,1011,,1.49609190496,0.04852421493,250162,51682,321178,45096,106462,262082,44217,0,0,0,0,30,224,9,1763,9,27,87,265,-0.261749999259695,-0.311065852642059,0.34218005323045,0.371583759784698,412761,0.6349485537635581,0.1071249463975521,0.7340276160026276,0.5723287761211395,2414,0.0,0.0,0.0,0.0,0.0124275062137531,0.0927920463960232,0.0037282518641259,0.7303231151615576,0.0037282518641259,0.0111847555923777,0.036039768019884,0.1097763048881524,2018,-0.261094957590103,-0.211795312445539,0.592666676811024,0.463548243045807,0.333218313702585,0.35919962823391,17733,16597
26,10,BIHAR,22,BHAGALPUR,153,Gopalpur,26,BHAGALPUR,1026,,1.28840479802,0.03964085207,172158,51064,288796,33801,129624,209866,29312,0,0,0,0,19,134,0,1481,27,9,90,203,-0.285823763957704,-0.342883288860321,0.421420950011163,0.496869176626205,368802,0.5690478901958232,0.0794789616108372,1.1716762073243046,0.876415193080902,1963,0.0,0.0,0.0,0.0,0.0096790626591951,0.0682628629648497,0.0,0.7544574630667346,0.0137544574630667,0.0045848191543555,0.0458481915435557,0.1034131431482424,2018,-0.273623555898666,-0.22242097347264,0.977085663325807,0.735737681388855,0.373003920052747,0.430997163057327,368796,367860
31,10,BIHAR,28,PATNA,191,Bikram,31,PATALIPUTRA,1031,,1.09308114341,0.03367267153,441818,10559,9078,2148,11412,8389,977,0,0,0,0,2,60,0,1580,11,0,2,11,-0.214276478816959,-0.224598810076714,0.484153784944326,0.509926855564117,20778,0.4037443449802675,0.0470208874771392,1.875276164597824,1.729714035987854,1666,0.0,0.0,0.0,0.0,0.0012004801920768,0.0360144057623049,0.0,0.9483793517406964,0.0066026410564225,0.0,0.0012004801920768,0.0066026410564225,2018,-0.188820198178291,-0.181873006447695,1.632814535037095,1.53178608417511,0.410307642666313,0.427050620317459,68069,67501
33,10,BIHAR,30,BUXAR *,202,Rajpur (SC),33,BUXAR,1033,,1.66109971217,0.04517548543,602070,9247,7310,3373,10223,6662,3227,0,0,0,0,0,2,0,2186,25,0,0,20,-0.295490934129243,-0.318439394235611,0.541847380379924,0.575780808925629,20112,0.3312450278440731,0.1604514717581543,1.1646029436177772,0.9781933277845384,2233,0.0,0.0,0.0,0.0,0.0,0.0008956560680698,0.0,0.9789520824003582,0.0111957008508732,0.0,0.0,0.0089565606806986,2018,-0.282752484083176,-0.261088370059864,0.965968977813217,0.831100255250931,0.444587033224977,0.463097169995308,25763,23926
24,10,BIHAR,20,BEGUSARAI,143,Teghra,24,BEGUSARAI,1024,,0.76386925179,0.01974083595,166591,12348,84827,8053,21918,73373,9540,0,0,0,0,53,109,0,565,113,0,57,79,-0.265583545643541,-0.277338564395905,0.424908619327533,0.486127495765686,104831,0.6999170092816056,0.0910036153427898,3.2921663043093945,1.8583539724349976,976,0.0,0.0,0.0,0.0,0.0543032786885245,0.1116803278688524,0.0,0.5788934426229508,0.1157786885245901,0.0,0.0584016393442623,0.0809426229508196,2018,-0.142919525504112,-0.141500859525533,2.68519655618881,1.676017761230469,0.269914488408962,0.28667277097702,102837,102593
28,10,BIHAR,28,PATNA,178,Mokama,28,MUNGER,1028,,1.53613672836,0.04626451821,164167,57541,395195,20068,235947,212025,23144,0,0,0,0,15,99,0,1786,44,0,82,275,-0.196115470599675,-0.18816751241684,0.386833883478235,0.421822309494019,471116,0.4500483957241953,0.0491259052972091,1.6104066115156246,0.896003320813179,2301,0.0,0.0,0.0,0.0,0.0065189048239895,0.0430247718383311,0.0,0.7761842677096914,0.019122120817036,0.0,0.0356366797044763,0.1195132551064754,2018,-0.043244823813438,-0.069368265144108,1.470668345885327,0.837011605501175,0.220320048412985,0.227263152599335,471126,471392
32,10,BIHAR,29,BHOJPUR,197,Jagdishpur,32,ARRAH,1032,,1.26592717587,0.03795322756,521320,882,351,0,923,249,0,0,0,0,0,0,0,0,1846,40,0,0,0,-0.294732797510916,-0.32319250702858,0.549358478201173,0.580062389373779,1172,0.212457337883959,0.0,1.5312798546423716,1.2643644213676457,1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787910922587488,0.0212089077412513,0.0,0.0,0.0,2018,-0.25742968916893,-0.2385132030657,1.381559201667316,1.160663366317749,0.452497178852115,0.467605888843536,144489,142087
28,10,BIHAR,28,PATNA,179,Barh,28,MUNGER,1028,,1.31259877777,0.02462285032,168546,67978,94125,8395,127272,34428,8840,0,0,0,0,15,27,6,1065,52,0,7,52,-0.240496359574302,-0.255211815237999,0.443941283538554,0.490870445966721,170540,0.2018763926351589,0.0518353465462648,2.6168346001263743,1.460461378097534,1224,0.0,0.0,0.0,0.0,0.0122549019607843,0.0220588235294117,0.0049019607843137,0.8700980392156863,0.0424836601307189,0.0,0.005718954248366,0.0424836601307189,2018,-0.104616854339838,-0.113976210158595,2.552587995764482,1.422870874404907,0.294793324153197,0.311227381229401,471126,471392
26,10,BIHAR,22,BHAGALPUR,152,Bihpur,26,BHAGALPUR,1026,,1.28525294707,0.03866708069,173521,46066,289685,23137,84739,254894,19558,0,0,0,0,45,163,0,1372,27,29,121,158,-0.28887968233306,-0.33324608206749,0.424540894985127,0.496030241250992,359191,0.7096335932693191,0.0544501393409077,0.9368986449263956,0.548178046941757,1915,0.0,0.0,0.0,0.0,0.0234986945169712,0.0851174934725848,0.0,0.7164490861618799,0.0140992167101827,0.0151436031331592,0.0631853785900783,0.0825065274151436,2018,-0.244420140981674,-0.210678681427967,0.770105277676788,0.462207496166229,0.348345265644294,0.387543767690659,368796,367860
24,10,BIHAR,20,BEGUSARAI,145,Sahebpur Kamal,24,BEGUSARAI,1024,,1.10917977105,0.0260612602,198630,32825,120139,7252,45712,123187,10076,0,0,0,0,10,55,0,1088,10,17,61,55,-0.340900073705072,-0.407179981470108,0.51278067500778,0.597273826599121,178975,0.688291660846487,0.0562983656935326,1.103154233351177,0.83759543299675,1296,0.0,0.0,0.0,0.0,0.007716049382716,0.0424382716049382,0.0,0.8395061728395061,0.007716049382716,0.0131172839506172,0.0470679012345679,0.0424382716049382,2018,-0.222637064754963,-0.194086349122207,0.882421798204363,0.698246121406555,0.312475378109211,0.329391002655029,102837,102593
28,10,BIHAR,24,MUNGER,165,Munger,28,MUNGER,1028,,1.88321412309,0.03651014408,116855,69606,288020,28215,49574,316362,34055,0,0,0,0,9,289,0,1015,72,0,169,261,-0.246664116396174,-0.263528630137444,0.385358439421763,0.444070726633072,399991,0.7909227957629047,0.0851394156368518,1.4109409405393505,0.609611451625824,1815,0.0,0.0,0.0,0.0,0.0049586776859504,0.159228650137741,0.0,0.559228650137741,0.0396694214876033,0.0,0.0931129476584022,0.1438016528925619,2018,-0.10804158449173,-0.11537790588263,1.10761141823295,0.534806162118912,0.237369364138161,0.25294753909111,471126,471392
