OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,Water_1,Water_2,Water_3,LC_1,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NL_mean,NL_median,NDVI_mean,NDVI_median,NDBI_mean,NDBI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
2,19,WEST BENGAL,2,JALPAIGURI,11,KALCHINI (ST),2,ALIPURDUARS (ST),1902,,1.55127204107,0.0842557229,24317,12931,24,3,1328,153,210,63,1557,102,0,329,17,408,0,0,0.492734380372388,0.358990058302879,0.348780979781046,0.361784070730209,-0.119001297647203,-0.123904228210449,37272,0.3469360377763468,0.0006439150032195,4170,0.0007194244604316,0.3184652278177458,0.0366906474820143,0.0503597122302158,0.0151079136690647,0.3733812949640288,0.0244604316546762,0.0,0.0788968824940048,0.0040767386091127,0.097841726618705,0.0,0.0,2016,-0.0769050344824791,-0.0835181576997431,0.344178888605364,0.248700939118862,0.330933008984387,0.349089458584785,51798,456132
2,19,WEST BENGAL,2,JALPAIGURI,12,ALIPURDUARS,2,ALIPURDUARS (ST),1902,,1.54818268062,0.03849299689,18946,10768,197,0,207,43,4,1,316,3,0,299,35,1006,0,0,0.815691212027281,0.501272559165955,0.330078847931068,0.339831724762917,-0.0891157664377762,-0.0893613398075104,29911,0.3600013373006586,0.0065862057437063,1914,0.0,0.1081504702194357,0.022466039707419,0.0020898641588296,0.0005224660397074,0.1650992685475444,0.0015673981191222,0.0,0.1562173458725183,0.0182863113897596,0.5256008359456635,0.0,0.0,2016,-0.0769050344824791,-0.0835181576997431,0.344178888605364,0.248700939118862,0.330933008984387,0.349089458584785,51798,456132
2,19,WEST BENGAL,2,JALPAIGURI,13,FALAKATA (SC),2,ALIPURDUARS (ST),1902,,1.19001326395,0.03513660696,10219,4014,331,0,12,24,4,0,63,0,0,403,12,1219,0,2,0.663361173522794,0.575846374034882,0.337294189395858,0.340625017881393,-0.111693721733112,-0.117179922759533,14564,0.2756110958527877,0.0227272727272727,1739,0.0,0.0069005175388154,0.0138010350776308,0.0023001725129384,0.0,0.0362277170787809,0.0,0.0,0.2317423806785508,0.0069005175388154,0.7009775733179988,0.0,0.0011500862564692,2016,-0.0769050344824791,-0.0835181576997431,0.344178888605364,0.248700939118862,0.330933008984387,0.349089458584785,51798,456132
2,19,WEST BENGAL,2,JALPAIGURI,14,MADARIHAT (ST),2,ALIPURDUARS (ST),1902,,1.12235585987,0.03830817784,1224,73,0,0,103,87,79,29,461,11,0,308,4,815,0,0,0.896174115733289,0.641759514808655,0.320495592935633,0.326435744762421,-0.0537285472627629,-0.0461367852985859,1297,0.0562837316885119,0.0,1897,0.0,0.0542962572482867,0.0458618871903004,0.0416447021613073,0.0152872957301001,0.2430152872957301,0.0057986294148655,0.0,0.1623616236162361,0.0021085925144965,0.4296257248286768,0.0,0.0,2016,-0.0769050344824791,-0.0835181576997431,0.344178888605364,0.248700939118862,0.330933008984387,0.349089458584785,51798,456132
3,19,WEST BENGAL,2,JALPAIGURI,15,DHUPGURI (SC),3,JALPAIGURI (SC),1903,,1.28205371187,0.04012602356,6118,9093,536,0,139,9,16,2,281,2,0,431,21,1092,1,0,0.823581833540344,0.680195808410645,0.387255605901254,0.394630610942841,-0.133262462469322,-0.142432436347008,15747,0.5774433225376262,0.0340382295040325,1994,0.0,0.0697091273821464,0.0045135406218655,0.0080240722166499,0.0010030090270812,0.1409227683049147,0.0010030090270812,0.0,0.216148445336008,0.010531594784353,0.5476429287863591,0.0005015045135406,0.0,2016,-0.0799799412488937,-0.0773035707472211,0.700859174884274,0.404059648513794,0.303627063954319,0.3154436647892,102156,646036
3,19,WEST BENGAL,2,JALPAIGURI,16,MAYNAGURI (SC),3,JALPAIGURI (SC),1903,,1.17006228131,0.04867201078,24997,47182,1992,0,177,1,5,0,293,54,0,605,19,1224,27,5,0.648958368288768,0.516595363616943,0.31222125948976,0.327755004167557,-0.0614532337090888,-0.0579583831131458,74171,0.6361246309204406,0.0268568578015666,2410,0.0,0.0734439834024896,0.000414937759336,0.0020746887966804,0.0,0.1215767634854771,0.0224066390041493,0.0,0.2510373443983402,0.0078838174273858,0.5078838174273859,0.0112033195020746,0.0020746887966804,2016,-0.0799799412488937,-0.0773035707472211,0.700859174884274,0.404059648513794,0.303627063954319,0.3154436647892,102156,646036
3,19,WEST BENGAL,2,JALPAIGURI,17,JALPAIGURI (SC),3,JALPAIGURI (SC),1903,,1.78137395093,0.0338494117,42698,30545,1131,0,0,0,0,0,158,57,0,572,53,774,47,13,1.19773050501585,0.585139632225037,0.307018649281039,0.307549059391022,-0.0560391560493478,-0.0431743655353785,74374,0.4106945975744211,0.0152069271519617,1674,0.0,0.0,0.0,0.0,0.0,0.094384707287933,0.0340501792114695,0.0,0.3416965352449223,0.0316606929510155,0.4623655913978494,0.0280764635603345,0.0077658303464755,2016,-0.0799799412488937,-0.0773035707472211,0.700859174884274,0.404059648513794,0.303627063954319,0.3154436647892,102156,646036
3,19,WEST BENGAL,2,JALPAIGURI,18,RAJGANJ (SC),3,JALPAIGURI (SC),1903,,1.53375891953,0.05290867833,49078,33568,6464,0,186,7,43,17,892,89,18,293,0,1026,51,8,0.826890826339993,0.621985763311386,0.313163009969388,0.331175953149796,-0.040439483181261,-0.026816051453352,89110,0.3767029514083717,0.0725395578498485,2630,0.0,0.070722433460076,0.0026615969581749,0.0163498098859315,0.0064638783269961,0.3391634980988593,0.0338403041825095,0.0068441064638783,0.1114068441064638,0.0,0.3901140684410646,0.0193916349809885,0.003041825095057,2016,-0.0799799412488937,-0.0773035707472211,0.700859174884274,0.404059648513794,0.303627063954319,0.3154436647892,102156,646036
3,19,WEST BENGAL,2,JALPAIGURI,19,DABGRAM-PHULBARI,3,JALPAIGURI (SC),1903,,0.81007283704,0.01892663122,10386,6201,984,0,392,8,30,25,204,92,1,83,77,28,1,0,2.69605197797777,1.07247149944305,0.314088102160451,0.347661137580872,-0.0959209998116118,-0.10823043435812,17571,0.3529110466108929,0.0560013658869728,941,0.0,0.4165781083953241,0.0085015940488841,0.0318809776833156,0.026567481402763,0.2167906482465462,0.0977683315621679,0.0010626992561105,0.0882040382571732,0.0818278427205101,0.0297555791710945,0.0010626992561105,0.0,2016,-0.0799799412488937,-0.0773035707472211,0.700859174884274,0.404059648513794,0.303627063954319,0.3154436647892,102156,646036
3,19,WEST BENGAL,2,JALPAIGURI,20,MAL (ST),3,JALPAIGURI (SC),1903,,1.31181575646,0.05006726742,29566,31361,619,0,133,10,102,203,836,117,2,571,7,461,33,2,0.590374217373162,0.472112685441971,0.311688947716936,0.325636208057404,-0.0238575169933435,-0.013401860371232,61546,0.5095538296558672,0.0100575179540506,2477,0.0,0.0536939846588615,0.0040371417036737,0.0411788453774727,0.0819539765845781,0.3375050464271296,0.0472345579329834,0.0008074283407347,0.2305207912797739,0.0028259991925716,0.1861122325393621,0.0133225676221235,0.0008074283407347,2016,-0.0799799412488937,-0.0773035707472211,0.700859174884274,0.404059648513794,0.303627063954319,0.3154436647892,102156,646036
2,19,WEST BENGAL,2,JALPAIGURI,21,NAGRAKATA (ST),2,ALIPURDUARS (ST),1902,,1.49470493272,0.06129926549,15221,8620,3,0,376,94,383,463,802,78,0,508,13,324,0,0,0.535685760370387,0.441607803106308,0.34457956707916,0.353389531373978,-0.0471341628081294,-0.0316502302885056,23844,0.3615165240731421,0.0001258178158027,3041,0.0,0.1236435383097665,0.0309108845774416,0.125945412693193,0.1522525485037816,0.2637290365011509,0.0256494574153239,0.0,0.1670503123972377,0.0042749095692206,0.1065439000328839,0.0,0.0,2016,-0.0769050344824791,-0.0835181576997431,0.344178888605364,0.248700939118862,0.330933008984387,0.349089458584785,51798,456132
4,19,WEST BENGAL,1,DARJILING,22,KALIMPONG,4,DARJEELING,1904,,1.59909614728,0.09908419798,799,2412,2840,210,1771,244,1200,1231,209,17,0,18,9,2,0,0,0.403025784229881,0.324812650680542,0.452116026955451,0.461306035518646,-0.180540172900679,-0.196484178304672,6051,0.3986117997025285,0.4693439100975045,4911,0.0427611484422724,0.3606190185298309,0.0496843819995927,0.2443494196701282,0.2506617796782732,0.0425575239258806,0.0034616167786601,0.0,0.0036652412950519,0.0018326206475259,0.0004072490327835,0.0,0.0,2016,-0.144222214818001,-0.151130992989659,0.181230405313966,0.112301036715508,0.298705090467966,0.294917196035385,6013,1364241
4,19,WEST BENGAL,1,DARJILING,23,DARJEELING,4,DARJEELING,1904,,1.31702432573,0.05010894361,199,287,16,171,518,371,765,644,16,2,0,0,0,0,0,0,0.471482801179011,0.312771499156952,0.518869777085605,0.529762148857117,-0.192228936198969,-0.211971953511238,502,0.5717131474103586,0.0318725099601593,2487,0.06875753920386,0.2082830719742661,0.1491757137112987,0.3075995174909529,0.2589465219139525,0.006433453960595,0.0008041817450743,0.0,0.0,0.0,0.0,0.0,0.0,2016,-0.144222214818001,-0.151130992989659,0.181230405313966,0.112301036715508,0.298705090467966,0.294917196035385,6013,1364241
4,19,WEST BENGAL,1,DARJILING,24,KURSEONG,4,DARJEELING,1904,,1.65591465876,0.06613858932,3919,2945,2182,9,1217,320,489,1024,110,31,0,68,0,11,0,0,0.521200146565813,0.373268663883209,0.452796358026849,0.464359506964684,-0.159278293177759,-0.176327019929886,9046,0.3255582577934999,0.2412115852310413,3279,0.0027447392497712,0.3711497407746264,0.0975907288807563,0.1491308325709057,0.3122903324184202,0.0335468130527599,0.0094541018603232,0.0,0.0207380298871607,0.0,0.0033546813052759,0.0,0.0,2016,-0.144222214818001,-0.151130992989659,0.181230405313966,0.112301036715508,0.298705090467966,0.294917196035385,6013,1364241
4,19,WEST BENGAL,1,DARJILING,25,MATIGARA-NAXALBARI(SC),4,DARJEELING,1904,,1.22440352444,0.02826836118,2428,1683,0,0,112,38,7,119,156,25,0,576,115,259,0,0,2.36482042514852,1.34436839818954,0.298729807009362,0.302950531244278,-0.0136591657602024,0.0064668515697121,4111,0.4093894429579178,0.0,1407,0.0,0.0796019900497512,0.0270078180525941,0.0049751243781094,0.0845771144278607,0.1108742004264392,0.0177683013503909,0.0,0.4093816631130064,0.0817341862117981,0.1840796019900497,0.0,0.0,2016,-0.144222214818001,-0.151130992989659,0.181230405313966,0.112301036715508,0.298705090467966,0.294917196035385,6013,1364241
4,19,WEST BENGAL,1,DARJILING,26,SILIGURI,4,DARJEELING,1904,,0.14369040274,0.00103797806,155,162,0,0,0,0,0,0,1,0,0,0,49,0,0,0,15.1851344984405,14.9439535140991,0.156579520265978,0.149500027298927,-0.0106578005469555,-0.0078979530371725,317,0.5110410094637224,0.0,50,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.98,0.0,0.0,0.0,2016,-0.144222214818001,-0.151130992989659,0.181230405313966,0.112301036715508,0.298705090467966,0.294917196035385,6013,1364241
4,19,WEST BENGAL,1,DARJILING,27,PHANSIDEWA (ST),4,DARJEELING,1904,,1.38442557972,0.04155729121,3577,6063,257,0,0,12,2,16,44,1,0,1257,4,719,0,0,0.946397294983072,0.680869162082672,0.295315005721671,0.297328740358353,-0.0337845067436559,-0.0256077516824007,9897,0.6126098817823583,0.02596746488835,2055,0.0,0.0,0.0058394160583941,0.0009732360097323,0.0077858880778588,0.0214111922141119,0.0004866180048661,0.0,0.6116788321167883,0.0019464720194647,0.3498783454987834,0.0,0.0,2016,-0.144222214818001,-0.151130992989659,0.181230405313966,0.112301036715508,0.298705090467966,0.294917196035385,6013,1364241
4,19,WEST BENGAL,4,UTTAR DINAJPUR,28,CHOPRA,4,DARJEELING,1904,,1.50564501021,0.03768732061,3972,5456,83,0,0,0,0,0,45,0,0,568,1,1246,0,0,0.881862643569387,0.706964403390884,0.342504819891269,0.341952919960022,-0.0805278873021508,-0.0797147750854492,9511,0.5736515613500158,0.0087267374618862,1860,0.0,0.0,0.0,0.0,0.0,0.0241935483870967,0.0,0.0,0.3053763440860215,0.0005376344086021,0.6698924731182796,0.0,0.0,2016,-0.144222214818001,-0.151130992989659,0.181230405313966,0.112301036715508,0.298705090467966,0.294917196035385,6013,1364241
5,19,WEST BENGAL,4,UTTAR DINAJPUR,29,ISLAMPUR,5,RAIGANJ,1905,,1.13322979996,0.02776187148,553,496,0,0,0,0,0,0,6,0,0,1144,6,223,0,0,0.863457178657705,0.65552943944931,0.332051652629858,0.331980422139168,-0.0708621356987177,-0.0677720569074154,1049,0.4728312678741658,0.0,1379,0.0,0.0,0.0,0.0,0.0,0.0043509789702683,0.0,0.0,0.8295866569978245,0.0043509789702683,0.1617113850616388,0.0,0.0,2016,-0.0385490898042917,-0.0469166873620492,0.746642491741614,0.493249773979187,0.320221109433057,0.314889445900917,1049,382252
5,19,WEST BENGAL,4,UTTAR DINAJPUR,30,GOALPOKHAR,5,RAIGANJ,1905,,1.27397219302,0.03212214783,2402,1290,0,0,0,0,0,0,0,0,0,1589,0,8,0,0,0.689150405717062,0.589835345745087,0.371905132952218,0.373520493507385,-0.13818949667881,-0.134313806891441,3692,0.3494041170097508,0.0,1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994990607388854,0.0,0.0050093926111458,0.0,0.0,2016,-0.0385490898042917,-0.0469166873620492,0.746642491741614,0.493249773979187,0.320221109433057,0.314889445900917,1049,382252
5,19,WEST BENGAL,4,UTTAR DINAJPUR,31,CHAKULIA,5,RAIGANJ,1905,,1.18697107536,0.03176379297,1998,2186,34,0,0,0,0,0,0,0,0,1576,0,1,0,0,0.73651045498155,0.655470967292786,0.386743733793702,0.386270716786385,-0.198422135885681,-0.195628777146339,4218,0.5182550972024657,0.0080606922712185,1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993658845909956,0.0,0.0006341154090044,0.0,0.0,2016,-0.0385490898042917,-0.0469166873620492,0.746642491741614,0.493249773979187,0.320221109433057,0.314889445900917,1049,382252
5,19,WEST BENGAL,4,UTTAR DINAJPUR,32,KARANDIGHI,5,RAIGANJ,1905,,1.47002644183,0.0310597858,4278,4998,0,0,0,0,0,0,3,0,1,1502,11,23,0,0,1.06184055375525,0.900713920593262,0.371875068975906,0.368012234568596,-0.238078688921925,-0.255324557423592,9276,0.5388098318240621,0.0,1540,0.0,0.0,0.0,0.0,0.0,0.0019480519480519,0.0,0.0006493506493506,0.9753246753246754,0.0071428571428571,0.0149350649350649,0.0,0.0,2016,-0.0385490898042917,-0.0469166873620492,0.746642491741614,0.493249773979187,0.320221109433057,0.314889445900917,1049,382252
5,19,WEST BENGAL,4,UTTAR DINAJPUR,33,HEMTABAD (SC),5,RAIGANJ,1905,,1.45051461362,0.03949112847,5595,4309,0,0,0,0,0,0,0,0,0,1894,0,53,0,0,0.843566964388987,0.739752590656281,0.395798973381904,0.393013447523117,-0.202965317551772,-0.212682276964188,9904,0.4350767366720517,0.0,1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727786337955828,0.0,0.027221366204417,0.0,0.0,2016,-0.0385490898042917,-0.0469166873620492,0.746642491741614,0.493249773979187,0.320221109433057,0.314889445900917,1049,382252
5,19,WEST BENGAL,4,UTTAR DINAJPUR,34,KALIAGANJ (SC),5,RAIGANJ,1905,,1.42496972608,0.03909046055,7344,3074,0,0,0,0,0,0,7,0,0,1885,24,18,0,0,1.09738228286724,0.667172908782959,0.316920136240034,0.314240381121635,-0.149164108887298,-0.13168503344059,10418,0.2950662315223651,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0036194415718717,0.0,0.0,0.9746639089968976,0.0124095139607032,0.0093071354705274,0.0,0.0,2016,-0.0385490898042917,-0.0469166873620492,0.746642491741614,0.493249773979187,0.320221109433057,0.314889445900917,1049,382252
5,19,WEST BENGAL,4,UTTAR DINAJPUR,35,RAIGANJ,5,RAIGANJ,1905,,0.94499781572,0.01266396858,3860,2060,0,0,0,0,0,0,1,0,0,586,38,9,0,0,1.83353869741963,0.945319026708603,0.345085383252457,0.344866156578064,-0.160697562919122,-0.152439266443253,5920,0.3479729729729729,0.0,634,0.0,0.0,0.0,0.0,0.0,0.001577287066246,0.0,0.0,0.9242902208201892,0.0599369085173501,0.0141955835962145,0.0,0.0,2016,-0.0385490898042917,-0.0469166873620492,0.746642491741614,0.493249773979187,0.320221109433057,0.314889445900917,1049,382252
6,19,WEST BENGAL,4,UTTAR DINAJPUR,36,ITAHAR,6,BALURGHAT,1906,,1.30938519425,0.0312369227,22829,10359,45,0,0,0,0,0,1,0,0,1544,2,5,0,1,0.816769971968527,0.693122863769531,0.335582636191145,0.334193393588066,-0.162247472639607,-0.157113365828991,33233,0.3117082418078416,0.0013540757680618,1553,0.0,0.0,0.0,0.0,0.0,0.0006439150032195,0.0,0.0,0.9942047649710238,0.0012878300064391,0.0032195750160978,0.0,0.0006439150032195,2016,-0.211470425128937,-0.203192820203776,0.590340632477517,0.509595513343811,0.349381460581986,0.343329086899757,34736,430094
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,37,KUSHMANDI (SC),6,BALURGHAT,1906,,1.15265661976,0.03148323746,26967,7586,2,0,0,0,0,0,0,0,0,1546,12,0,0,0,0.604188327933617,0.535037338733673,0.324678490653726,0.316620633006096,-0.138889432782894,-0.128657750785351,34555,0.2195340761105484,5.787874403125452e-05,1558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922978177150192,0.0077021822849807,0.0,0.0,0.0,2016,-0.211470425128937,-0.203192820203776,0.590340632477517,0.509595513343811,0.349381460581986,0.343329086899757,34736,430094
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,38,KUMARGANJ,6,BALURGHAT,1906,,1.4005486706,0.04013088551,28029,10997,772,0,0,0,0,0,0,0,0,1973,7,0,0,0,0.616293058377369,0.517841935157776,0.330377829984335,0.310300767421722,-0.140112736738699,-0.124028280377388,39798,0.2763204181114629,0.0193979596964671,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964646464646464,0.0035353535353535,0.0,0.0,0.0,2016,-0.211470425128937,-0.203192820203776,0.590340632477517,0.509595513343811,0.349381460581986,0.343329086899757,34736,430094
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,39,BALURGHAT,6,BALURGHAT,1906,,0.98146544741,0.01981177603,4356,3541,43,0,0,0,0,0,6,0,0,955,23,0,0,0,1.33607431711866,0.823149085044861,0.294494344522882,0.295272976160049,-0.131092055221261,-0.104506775736809,7940,0.4459697732997481,0.0054156171284634,984,0.0,0.0,0.0,0.0,0.0,0.0060975609756097,0.0,0.0,0.9705284552845528,0.0233739837398373,0.0,0.0,0.0,2016,-0.211470425128937,-0.203192820203776,0.590340632477517,0.509595513343811,0.349381460581986,0.343329086899757,34736,430094
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,40,TAPAN(ST),6,BALURGHAT,1906,,1.37801428777,0.03611772588,7823,8445,259,0,0,0,0,0,0,0,0,1759,33,0,0,0,0.707756917342719,0.522743940353394,0.315858771895623,0.301286846399307,-0.114277101505406,-0.092088870704174,16527,0.5109820294064259,0.0156713257094451,1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9815848214285714,0.0184151785714285,0.0,0.0,0.0,2016,-0.211470425128937,-0.203192820203776,0.590340632477517,0.509595513343811,0.349381460581986,0.343329086899757,34736,430094
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,41,GANGARAMPUR (SC),6,BALURGHAT,1906,,1.25148340331,0.03329005607,33721,13662,279,0,0,0,0,0,2,0,0,1620,32,0,0,0,0.798101819059174,0.581382989883423,0.302172799901483,0.292798072099686,-0.119640389250875,-0.107319943606853,47662,0.2866434476102555,0.0058537199446099,1654,0.0,0.0,0.0,0.0,0.0,0.0012091898428053,0.0,0.0,0.9794437726723096,0.0193470374848851,0.0,0.0,0.0,2016,-0.211470425128937,-0.203192820203776,0.590340632477517,0.509595513343811,0.349381460581986,0.343329086899757,34736,430094
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,42,HARIRAMPUR,6,BALURGHAT,1906,,1.06825208013,0.03838567549,19003,7533,4,0,0,0,0,0,0,0,0,1890,10,0,0,0,0.660299485878148,0.573603391647339,0.355353631232244,0.356486439704895,-0.166354589379587,-0.173629432916641,26540,0.283835719668425,0.0001507159005275,1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947368421052633,0.0052631578947368,0.0,0.0,0.0,2016,-0.211470425128937,-0.203192820203776,0.590340632477517,0.509595513343811,0.349381460581986,0.343329086899757,34736,430094
7,19,WEST BENGAL,6,MALDAH,43,HABIBPUR (ST),7,MALDAHA UTTAR,1907,,1.69288677726,0.05709290495,53748,143990,58,0,0,0,0,0,8,0,0,2805,10,10,0,1,0.710570645051443,0.553427159786224,0.308898851430643,0.29588483273983,-0.0967032143510746,-0.0564466882497072,197796,0.727972254241744,0.0002932314101397,2834,0.0,0.0,0.0,0.0,0.0,0.0028228652081863,0.0,0.0,0.9897671136203248,0.0035285815102328,0.0035285815102328,0.0,0.0003528581510232,2016,-0.0538062248378992,-0.0876042928976145,0.527335804111402,0.379502534866333,0.266421560301644,0.253591984510422,198385,786104
7,19,WEST BENGAL,6,MALDAH,44,GAZOLE (SC),7,MALDAHA UTTAR,1907,,1.29300472939,0.05160867161,53817,42596,16,0,0,0,0,0,0,0,0,2544,10,5,0,0,0.722387902873477,0.572467863559723,0.343586280969653,0.341801568865776,-0.121342941071912,-0.118273206055164,96429,0.4417343330325939,0.0001659251884806,2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941383352872216,0.0039077764751856,0.0019538882375928,0.0,0.0,2016,-0.0538062248378992,-0.0876042928976145,0.527335804111402,0.379502534866333,0.266421560301644,0.253591984510422,198385,786104
7,19,WEST BENGAL,6,MALDAH,45,CHANCHAL,7,MALDAHA UTTAR,1907,,1.03932168876,0.02598769082,6411,4523,2,0,0,0,0,0,0,0,0,1280,7,4,0,0,0.855642080423241,0.75661227107048,0.33734940395925,0.341021806001663,-0.165232641496268,-0.153277188539505,10936,0.4135881492318947,0.0001828822238478,1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99147947327653,0.005422153369481,0.0030983733539891,0.0,0.0,2016,-0.0538062248378992,-0.0876042928976145,0.527335804111402,0.379502534866333,0.266421560301644,0.253591984510422,198385,786104
7,19,WEST BENGAL,6,MALDAH,46,HARISCHANDRAPUR,7,MALDAHA UTTAR,1907,,0.92832294999,0.024353214,21491,19544,652,0,0,0,0,0,29,2,0,1151,2,21,0,2,0.723054899740733,0.660568714141846,0.340571250912508,0.336401849985123,-0.225970591986657,-0.239062406122684,41687,0.4688272123203876,0.0156403675006596,1207,0.0,0.0,0.0,0.0,0.0,0.024026512013256,0.0016570008285004,0.0,0.9536039768019884,0.0016570008285004,0.0173985086992543,0.0,0.0016570008285004,2016,-0.0538062248378992,-0.0876042928976145,0.527335804111402,0.379502534866333,0.266421560301644,0.253591984510422,198385,786104
7,19,WEST BENGAL,6,MALDAH,47,MALATIPUR,7,MALDAHA UTTAR,1907,,1.54998423788,0.02910083985,37270,18224,59,0,0,0,0,0,2,0,0,1344,3,86,0,5,0.74100033651968,0.63181060552597,0.329452494829206,0.330304682254791,-0.199331264048625,-0.183107942342758,55553,0.3280470901661476,0.0010620488542472,1440,0.0,0.0,0.0,0.0,0.0,0.0013888888888888,0.0,0.0,0.9333333333333332,0.0020833333333333,0.0597222222222222,0.0,0.0034722222222222,2016,-0.0538062248378992,-0.0876042928976145,0.527335804111402,0.379502534866333,0.266421560301644,0.253591984510422,198385,786104
7,19,WEST BENGAL,6,MALDAH,48,RATUA,7,MALDAHA UTTAR,1907,,1.23882770484,0.02587369842,45865,37452,1800,0,0,0,0,0,63,11,0,882,1,315,0,10,0.75210426710546,0.636593490839005,0.363682568103058,0.364699393510818,-0.175982026821103,-0.159973934292793,85117,0.4400061092378726,0.0211473618666071,1282,0.0,0.0,0.0,0.0,0.0,0.0491419656786271,0.0085803432137285,0.0,0.6879875195007801,0.000780031201248,0.2457098283931357,0.0,0.0078003120124804,2016,-0.0538062248378992,-0.0876042928976145,0.527335804111402,0.379502534866333,0.266421560301644,0.253591984510422,198385,786104
8,19,WEST BENGAL,6,MALDAH,49,MANIKCHAK,8,MALDAHA DAKSHIN,1908,,1.152455893,0.03025413846,48523,81045,62762,0,0,0,0,0,157,138,19,659,6,188,58,276,0.649564321304944,0.502728074789047,0.249903702371283,0.324211627244949,-0.160485500308934,-0.145901553332806,192330,0.4213851193261582,0.3263245463526231,1501,0.0,0.0,0.0,0.0,0.0,0.1045969353764157,0.0919387075283144,0.0126582278481012,0.4390406395736176,0.0039973351099267,0.1252498334443704,0.0386409060626249,0.1838774150566289,2016,-0.163029506802559,-0.170912239411642,0.494244439193071,0.345521718263626,0.239670627445504,0.296824410557747,196179,416588
7,19,WEST BENGAL,6,MALDAH,50,MALDAHA (SC),7,MALDAHA UTTAR,1907,,0.88953993941,0.02140985317,12632,26413,98,0,0,0,0,0,94,3,2,774,63,125,0,1,2.06578691491748,0.947727084159851,0.336555398314119,0.338999897241592,-0.125793345166737,-0.108157336711884,39143,0.6747822088240554,0.0025036404976624,1062,0.0,0.0,0.0,0.0,0.0,0.0885122410546139,0.0028248587570621,0.0018832391713747,0.7288135593220338,0.059322033898305,0.1177024482109227,0.0,0.0009416195856873,2016,-0.0538062248378992,-0.0876042928976145,0.527335804111402,0.379502534866333,0.266421560301644,0.253591984510422,198385,786104
8,19,WEST BENGAL,6,MALDAH,51,ENGLISH BAZAR,8,MALDAHA DAKSHIN,1908,,1.11147087674,0.0159722608,13246,9240,28,0,0,0,0,0,136,32,8,462,5,142,0,2,1.19883698213761,0.891957253217697,0.358141580054129,0.368729054927826,-0.151292897727275,-0.143397629261017,22514,0.4104112996357821,0.0012436706049569,787,0.0,0.0,0.0,0.0,0.0,0.1728081321473951,0.0406607369758576,0.0101651842439644,0.5870393900889453,0.0063532401524777,0.1804320203303684,0.0,0.0025412960609911,2016,-0.163029506802559,-0.170912239411642,0.494244439193071,0.345521718263626,0.239670627445504,0.296824410557747,196179,416588
8,19,WEST BENGAL,6,MALDAH,52,MOTHABARI,8,MALDAHA DAKSHIN,1908,,1.04842666046,0.01215618354,37539,22291,19908,0,0,0,0,0,30,40,52,232,0,142,6,99,0.90535219537882,0.662182956933975,0.330724932336237,0.400922521948814,-0.192611302789031,-0.19099272787571,79738,0.2795530361935338,0.2496676615917128,601,0.0,0.0,0.0,0.0,0.0,0.0499168053244592,0.0665557404326123,0.086522462562396,0.3860232945091514,0.0,0.2362728785357737,0.0099833610648918,0.1647254575707154,2016,-0.163029506802559,-0.170912239411642,0.494244439193071,0.345521718263626,0.239670627445504,0.296824410557747,196179,416588
