OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,Water_1,Water_2,Water_3,LC_1,LC_2,LC_4,LC_5,LC_6,LC_7,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NDBI_mean,NDBI_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,NL_mean,NL_median,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_6_ratio,LC_7_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
6,21,ORISSA,8,BALESHWAR,36,BHOGRAI,6,BALASORE,2106,,0.93723227488,0.03042636553,329766,49034,24993,15163,28599,44393,14678,0,0,0,0,0,0,0,24,45,28,1285,0,82,10,41,-0.202184241155724,-0.20400582998991,0.334930236531155,0.366020157933235,87670,0.5063647770046766,0.1674232918900422,0.6530077955999884,0.573080241680145,1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158415841584158,0.0297029702970297,0.0184818481848184,0.8481848184818482,0.0,0.0541254125412541,0.0066006600660066,0.027062706270627,2015,-0.0784274786710739,-0.0893992897712419,0.52594819584864,0.434496939182281,0.302085397870218,0.301358550786972,599285,
4,21,ORISSA,6,KENDUJHAR,20,TELKOI (ST),4,KEONJHAR (ST),2104,,3.66148575551,0.26186113666,3587093,4643,9798,4064,2929,11216,4190,0,736,376,2203,0,0,1799,3183,1232,5,2502,0,950,1,0,-0.0320335065893309,-0.0064147759694606,0.367086016256265,0.360329940915108,18335,0.6117262067084811,0.2285246795745841,0.3997885930064815,0.3238367810845375,12987,0.0,0.0566720566720566,0.0289520289520289,0.1696311696311696,0.0,0.0,0.1385231385231385,0.245091245091245,0.0948640948640948,0.0003850003850003,0.1926541926541926,0.0,0.0731500731500731,7.7000077000077e-05,0.0,2015,0.0433035083115101,0.0136600184634076,2.0114955951581,0.88878470659256,0.326470615310556,0.310842990875244,1182358,
6,21,ORISSA,8,BALESHWAR,37,BASTA,6,BALASORE,2106,,1.75398916699,0.03880654806,402841,68261,26445,36781,54311,40888,35817,0,0,0,0,0,0,0,6,29,11,1698,0,7,6,162,-0.110165233682221,-0.104955583810806,0.262770169597335,0.294665589928627,131016,0.3120840202723332,0.2733788239604323,0.688801200570886,0.6322876065969469,1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031266284523189,0.0151120375195414,0.0057321521625846,0.8848358520062533,0.0,0.003647733194372,0.0031266284523189,0.0844189682126107,2015,-0.0784274786710739,-0.0893992897712419,0.52594819584864,0.434496939182281,0.302085397870218,0.301358550786972,599285,
5,21,ORISSA,7,MAYURBHANJ,31,UDALA (ST),5,MAYURBHANJ (ST),2105,,1.76994629727,0.05811612426,782457,2769,8167,6801,3195,8104,6283,0,0,0,11,0,0,168,4,8,1,2591,0,65,0,34,-0.0066973206218651,0.0158824007958174,0.301835501568963,0.300439283251762,17582,0.460925946991241,0.3573541121601638,0.4837118188712724,0.433612063527107,2882,0.0,0.0,0.0,0.0038167938931297,0.0,0.0,0.0582928521859819,0.0013879250520471,0.0027758501040943,0.0003469812630117,0.899028452463567,0.0,0.0225537820957668,0.0,0.0117973629424011,2015,0.0970421507954597,0.0642560527070379,0.488431671761807,0.367911398410797,0.279513494354754,0.260794967412949,1134222,
3,21,ORISSA,3,SAMBALPUR,16,RENGALI (SC),3,SAMBALPUR,2103,,2.7698832668,0.09568037962,1118117,22765,82852,93699,7862,97166,91433,0,0,179,91,0,0,40,38,475,35,3462,35,23,32,335,-0.104331783534387,-0.0584020614624023,0.219470333383035,0.250570774078369,196461,0.4945816217977105,0.4654002575574796,1.6884991058133298,0.845669686794281,4745,0.0,0.0,0.0377239199157007,0.0191780821917808,0.0,0.0,0.0084299262381454,0.0080084299262381,0.1001053740779768,0.0073761854583772,0.7296101159114857,0.0073761854583772,0.0048472075869336,0.0067439409905163,0.0706006322444678,2015,-0.0096301920711994,-0.0389877554529281,0.307868329976431,0.248355150222778,0.352857502939304,0.343043580651283,2685246,
3,21,ORISSA,4,DEBAGARH  *,19,DEOGARH,3,SAMBALPUR,2103,,3.64445376509,0.25213744912,3170285,17851,151807,131717,46782,101915,151460,0,342,811,1836,0,0,1056,2170,757,71,3899,0,997,53,513,-0.0400766332181865,-0.0027646337402984,0.289568131110593,0.298159718513489,300157,0.3395389746032909,0.5046025913105475,0.396599824984954,0.3390146046876909,12505,0.0,0.0273490603758496,0.0648540583766493,0.1468212714914034,0.0,0.0,0.0844462215113954,0.173530587764894,0.0605357856857257,0.0056777289084366,0.3117952818872451,0.0,0.0797281087564974,0.0042383046781287,0.0410235905637744,2015,-0.0096301920711994,-0.0389877554529281,0.307868329976431,0.248355150222778,0.352857502939304,0.343043580651283,2685246,
1,21,ORISSA,1,BARGARH  *,5,BHATLI,1,BARGARH,2101,,2.6634395357,0.1405586326,1832384,11640,61669,29654,14654,58089,29339,0,0,634,4,0,0,11,64,682,82,5346,0,5,9,132,0.021120770764813,0.0547201558947563,0.244241478641762,0.253883898258209,102082,0.5690425344331028,0.2874062028565271,0.524057511687107,0.4208506569266315,6969,0.0,0.0,0.0909743148227866,0.0005739704405223,0.0,0.0,0.0015784187114363,0.009183527048357,0.0978619601090543,0.0117663940307074,0.7671114937580714,0.0,0.0007174630506528,0.0012914334911752,0.0189410245372363,2015,0.068064209073782,0.0377199809079846,1.95290440156909,0.746177196502686,0.245533639280099,0.241399809718132,1155342,
6,21,ORISSA,8,BALESHWAR,38,BALASORE,6,BALASORE,2106,,1.49825074253,0.03437562531,287114,81719,46521,57988,78644,43349,60892,0,0,0,0,0,0,0,1,95,15,1354,40,2,6,195,-0.0396133665268584,0.02726393006742,0.177415262141932,0.200427122414112,182885,0.2370287339038193,0.3329524017825409,1.76148771293012,0.8652216792106631,1708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005854800936768,0.0556206088992974,0.0087822014051522,0.7927400468384075,0.0234192037470726,0.0011709601873536,0.0035128805620608,0.1141686182669789,2015,-0.0784274786710739,-0.0893992897712419,0.52594819584864,0.434496939182281,0.302085397870218,0.301358550786972,599285,
6,21,ORISSA,8,BALESHWAR,39,REMUNA (SC),6,BALASORE,2106,,1.96095262952,0.03895355793,445412,22547,27101,41277,28715,18261,41111,0,0,0,0,0,0,0,0,89,3,1667,9,0,10,153,-0.0145067591033203,0.0391413010656834,0.222466908677919,0.232364922761917,88087,0.2073064129780785,0.4667090490083667,1.6896611413856348,1.11367440223694,1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046090108751942,0.0015535991714137,0.8632832729155878,0.0046607975142413,0.0,0.0051786639047125,0.0792335577421025,2015,-0.0784274786710739,-0.0893992897712419,0.52594819584864,0.434496939182281,0.302085397870218,0.301358550786972,599285,
9,21,ORISSA,15,ANUGUL  *,59,PALLAHARA,9,DHENKANAL,2109,,2.99051146901,0.15045544241,1871103,9577,93355,97522,26789,63197,109231,6,443,240,550,0,0,373,1292,426,49,3028,0,634,40,370,-0.0394010251016115,0.0079503692686557,0.297997620080397,0.310952395200729,199217,0.3172269434837388,0.5483016007670029,0.5861818232491175,0.4332644194364545,7451,0.0008052610387867,0.0594551066970876,0.0322104415514696,0.0738155952221178,0.0,0.0,0.050060394577909,0.1733995436854113,0.0571735337538585,0.006576298483425,0.4063884042410414,0.0,0.0850892497651322,0.0053684069252449,0.0496577640585156,2015,-0.010670093819499,-0.0562848508836002,0.456441605710312,0.272431582212448,0.336226256468875,0.35312882065773,2071557,
4,21,ORISSA,6,KENDUJHAR,21,GHASIPURA,4,KEONJHAR (ST),2104,,3.13324714048,0.11106655872,1505451,6618,15005,2145,8083,13460,1700,0,1,17,683,0,0,521,97,71,0,3873,5,234,0,8,0.0086705544297416,0.0392156578600407,0.320993124808336,0.318272829055786,23243,0.5790990835950609,0.0731403003054683,0.55835730915166,0.380618721246719,5510,0.0,0.0001814882032667,0.0030852994555353,0.1239564428312159,0.0,0.0,0.0945553539019963,0.0176043557168784,0.0128856624319419,0.0,0.7029038112522686,0.0009074410163339,0.0424682395644283,0.0,0.0014519056261343,2015,0.0433035083115101,0.0136600184634076,2.0114955951581,0.88878470659256,0.326470615310556,0.310842990875244,1182358,
6,21,ORISSA,8,BALESHWAR,40,NILGIRI,6,BALASORE,2106,,1.61583712239,0.06548531185,896004,1762,3765,120,2071,3059,193,0,219,324,252,0,0,227,5,16,0,2152,0,49,0,0,-0.0648254351013697,-0.0495791882276535,0.342055000277007,0.323880642652512,5323,0.5746759346233327,0.036257749389442,0.6166671450882231,0.5045814961194994,3244,0.0,0.0675092478421701,0.0998766954377312,0.0776818742293464,0.0,0.0,0.0699753390875462,0.00154130702836,0.0049321824907521,0.0,0.6633785450061652,0.0,0.0151048088779284,0.0,0.0,2015,-0.0784274786710739,-0.0893992897712419,0.52594819584864,0.434496939182281,0.302085397870218,0.301358550786972,599285,
1,21,ORISSA,1,BARGARH  *,4,ATTABIRA (SC),1,BARGARH,2101,,1.72757378811,0.08799553665,1088096,11310,25937,86247,8945,27529,86307,0,0,171,13,0,0,11,38,329,60,3427,0,3,11,293,-0.219360785069115,-0.270688280463219,0.312014531524964,0.335435420274734,122781,0.2242122152450297,0.7029344931218999,0.7289789124418645,0.606411010026932,4356,0.0,0.0,0.0392561983471074,0.0029843893480257,0.0,0.0,0.0025252525252525,0.0087235996326905,0.0755280073461891,0.0137741046831955,0.7867309458218549,0.0,0.0006887052341597,0.0025252525252525,0.0672635445362718,2015,0.068064209073782,0.0377199809079846,1.95290440156909,0.746177196502686,0.245533639280099,0.241399809718132,1155342,
