OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,Water_1,Water_2,Water_3,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NDBI_mean,NDBI_median,NL_mean,NL_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
21,10,BIHAR,18,VAISHALI,129,Mahnar,21,HAJIPUR (SC),1021,,1.27692257172,0.01953265607,179007,21374,67410,1117,59528,20764,3155,0,0,0,0,5,29,0,844,2,7,27,47,-0.139082523254676,-0.137263797223568,1.12314193498903,1.115959048271179,0.315305861135803,0.322609052062035,83447,0.2488285977926108,0.0378084293024314,961,0.0,0.0,0.0,0.0,0.0052029136316337,0.0301768990634755,0.0,0.8782518210197711,0.0020811654526534,0.0072840790842872,0.028095733610822,0.0489073881373569,2017,-0.249259673058987,-0.252586647605185,1.166962439315924,1.130161762237549,0.432012424782135,0.451634913682938,23485,23629
12,10,BIHAR,10,KATIHAR,69,Korha (SC),12,PURNIA,1012,,1.34993608905,0.04150612863,559133,4917,7455,0,3999,3734,0,0,0,0,0,0,0,0,1934,6,113,0,0,-0.25478355236931,-0.284161120653152,0.861404813065821,0.767725080251694,0.450406033152869,0.471813559532166,7733,0.4828656407603776,0.0,2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9420360448124696,0.0029225523623964,0.0550414028251339,0.0,0.0,2017,-0.262463629245758,-0.245294090124521,0.670927110172453,0.588572770357132,0.44115430652221,0.453444004058838,5639,5684
11,10,BIHAR,10,KATIHAR,63,Katihar,11,KATIHAR,1011,,0.9188188137,0.01686680667,226305,3150,2786,0,1796,2853,0,0,0,0,0,6,0,0,748,41,42,0,0,-0.194112898691033,-0.205191075801849,2.391501527725224,1.207773208618164,0.389614781622324,0.390159517526627,4649,0.6136803613680362,0.0,837,0.0,0.0,0.0,0.0,0.007168458781362,0.0,0.0,0.8936678614097969,0.048984468339307,0.050179211469534,0.0,0.0,2017,-0.180490031838417,-0.1793829035367,2.297173939859183,0.993971019983292,0.368981801552526,0.373670786619186,16597,17397
25,10,BIHAR,21,KHAGARIA,148,Alauli (SC),25,KHAGARIA,1025,,1.21373395937,0.03168785593,131003,186244,117885,1159,208673,106996,2229,0,0,0,0,2,0,0,1568,0,2,0,1,-0.266155441373703,-0.292085617780685,0.652551753880486,0.550769567489624,0.415388471036859,0.431282252073288,317898,0.3365733662998823,0.007011682992658,1573,0.0,0.0,0.0,0.0,0.0012714558169103,0.0,0.0,0.996821360457724,0.0,0.0012714558169103,0.0,0.0006357279084551,2017,-0.34178826212883,-0.312757521640343,0.540967202962391,0.451433181762695,0.545952555190224,0.596235752105713,208590,214256
24,10,BIHAR,20,BEGUSARAI,147,Bakhri (SC),24,BEGUSARAI,1024,,1.34160936572,0.02431397391,236599,56411,41487,252,82210,16040,91,0,0,0,0,8,0,0,1168,8,9,0,2,-0.202632563372631,-0.210153579711914,0.986306553970414,0.869011521339417,0.35768766985298,0.3643778860569,98341,0.163105927334479,0.0009253515827579,1195,0.0,0.0,0.0,0.0,0.006694560669456,0.0,0.0,0.9774058577405856,0.006694560669456,0.007531380753138,0.0,0.001673640167364,2017,-0.342202246189117,-0.318472165317474,0.763277312918152,0.662233829498291,0.542385588116199,0.577774941921234,102593,102981
33,10,BIHAR,30,BUXAR *,199,Brahampur,33,BUXAR,1033,,1.64990797617,0.04086335387,536964,9766,14162,1756,14713,8019,3031,0,0,0,0,0,13,0,1980,10,0,2,17,-0.245165872020486,-0.262147039175034,1.009394278350027,0.876249015331268,0.444151240196081,0.461098149418831,25763,0.3112603345883631,0.1176493420797267,2022,0.0,0.0,0.0,0.0,0.0,0.006429277942631,0.0,0.9792284866468842,0.0049455984174085,0.0,0.0009891196834817,0.0084075173095944,2017,-0.308135703206062,-0.284976591203111,0.848233418135685,0.708410173654556,0.493486207611983,0.518601417541504,23926,25808
11,10,BIHAR,10,KATIHAR,66,Pranpur,11,KATIHAR,1011,,1.34897611854,0.04012639148,474639,21946,53540,2398,39032,34390,267,0,0,0,0,35,1,0,1927,0,9,0,13,-0.221928738682922,-0.253338813781738,0.657167182671021,0.589246094226837,0.391559834612579,0.3966104388237,73689,0.4666910936503413,0.0036233359117371,1985,0.0,0.0,0.0,0.0,0.017632241813602,0.0005037783375314,0.0,0.9707808564231738,0.0,0.0045340050377833,0.0,0.0065491183879093,2017,-0.21543125808239,-0.203303523819133,0.532287642465416,0.460818901658058,0.386336733760157,0.392844378948212,16597,17397
31,10,BIHAR,28,PATNA,186,Danapur,31,PATALIPUTRA,1031,,0.58902787135,0.01262106344,108797,31685,26285,6996,42427,18264,7378,0,0,0,0,28,29,0,374,143,0,19,32,-0.161077178420602,-0.167828649282455,4.64067198690914,1.426754653453827,0.333619808506558,0.364857047796249,68069,0.2683159734974805,0.1083900160131631,625,0.0,0.0,0.0,0.0,0.0448,0.0464,0.0,0.5984,0.2288,0.0,0.0304,0.0512,2017,-0.201242864131927,-0.201587848971132,4.073428150633025,1.019185960292816,0.371744028913368,0.398873299360275,67501,68198
32,10,BIHAR,29,BHOJPUR,193,Barhara,32,ARRAH,1032,,1.48611839753,0.03106920148,287728,78787,51945,9325,99964,33697,10828,0,0,0,0,2,97,0,1367,4,0,3,66,-0.181890694828723,-0.199752107262611,1.409870898463777,1.148454189300537,0.380540467682199,0.408051669597626,144489,0.2332149852237886,0.0749399608274678,1539,0.0,0.0,0.0,0.0,0.0012995451591942,0.0630279402209226,0.0,0.8882391163092918,0.0025990903183885,0.0,0.0019493177387914,0.0428849902534113,2017,-0.228803917765617,-0.214911316125365,1.245226651081111,1.012606859207153,0.408288144325048,0.43610817193985,142087,143902
13,10,BIHAR,11,MADHEPURA,70,Alamnagar,13,MADHEPURA,1013,,1.28078417372,0.0437768148,408725,68490,125447,121,72048,123663,106,0,0,0,0,3,1,0,2083,4,55,1,16,-0.284992533022956,-0.325660943984985,1.111125280222107,1.021880626678467,0.460920675528763,0.479068040847778,195817,0.631523310029262,0.0005413217442816,2163,0.0,0.0,0.0,0.0,0.001386962552011,0.0004623208506703,0.0,0.9630143319463708,0.0018492834026814,0.02542764678687,0.0004623208506703,0.0073971336107258,2017,-0.278660416603088,-0.256721813620114,1.003793448100095,0.904990941286087,0.485000495355601,0.50585663318634,7826,7960
31,10,BIHAR,28,PATNA,187,Maner,31,PATALIPUTRA,1031,,1.02896031264,0.02830505719,286354,39592,53875,9927,45922,42995,10905,0,0,0,0,19,116,0,1118,38,0,51,66,-0.150292098355999,-0.172673970460892,2.351385680953322,1.845575869083405,0.347822703794422,0.389383688569069,99822,0.4307166756827152,0.1092444551301316,1408,0.0,0.0,0.0,0.0,0.0134943181818181,0.0823863636363636,0.0,0.7940340909090909,0.0269886363636363,0.0,0.0362215909090909,0.046875,2017,-0.20965763926506,-0.192586343317224,2.12062778756914,1.63141942024231,0.388792412629888,0.427006617188454,67501,68198
21,10,BIHAR,18,VAISHALI,128,Raghopur,21,HAJIPUR (SC),1021,,1.23458414128,0.02658030774,186144,69803,96819,13230,102196,57426,14173,0,0,0,0,1,87,0,1028,5,1,97,104,-0.170540090424224,-0.190024524927139,1.731687203151956,1.388642430305481,0.318612855438974,0.349567726254463,173795,0.3304237751373745,0.0815501021318219,1323,0.0,0.0,0.0,0.0,0.000755857898715,0.0657596371882086,0.0,0.7770219198790628,0.0037792894935752,0.000755857898715,0.073318216175359,0.0786092214663643,2017,-0.250379413366318,-0.234263197432036,1.250474100686684,1.011276483535767,0.379050221244342,0.409025877714157,23485,23629
32,10,BIHAR,29,BHOJPUR,198,Shahpur,32,ARRAH,1032,,1.05769664202,0.03004855694,334808,41021,37195,707,60405,22364,2402,0,0,0,0,0,17,0,1437,7,0,10,19,-0.213064279497397,-0.225798740983009,1.081482552456339,0.937345862388611,0.411608005472892,0.427989631891251,85171,0.2625776379284029,0.0282020875650162,1490,0.0,0.0,0.0,0.0,0.0,0.0114093959731543,0.0,0.9644295302013424,0.0046979865771812,0.0,0.0067114093959731,0.0127516778523489,2017,-0.293968468904495,-0.267070354567728,0.941921187731309,0.781445413827896,0.466499256780298,0.491457551717758,142087,143902
33,10,BIHAR,30,BUXAR *,200,Buxar,33,BUXAR,1033,,1.00731013677,0.0217945646,255034,13693,22727,8646,19880,15684,9300,0,0,0,0,6,44,0,938,22,0,18,54,-0.222947671124827,-0.245411917567253,1.610675342733814,1.263619661331177,0.41483978830218,0.450207963585854,44864,0.3495898716119829,0.207293152639087,1082,0.0,0.0,0.0,0.0,0.0055452865064695,0.0406654343807763,0.0,0.866913123844732,0.0203327171903881,0.0,0.0166358595194085,0.0499075785582255,2017,-0.266706466674805,-0.241964867417356,1.374233322444622,1.05674934387207,0.429185438303332,0.470550611615181,23926,25808
25,10,BIHAR,21,KHAGARIA,150,Beldaur,25,KHAGARIA,1025,,1.51536777603,0.04729267393,277344,220630,145682,7503,178580,203605,9019,0,0,0,0,13,20,0,2209,14,7,9,78,-0.270183346020475,-0.302878767251968,0.74187381549644,0.61214280128479,0.402767371945101,0.430823802947998,391204,0.5204573572867353,0.0230544677457285,2350,0.0,0.0,0.0,0.0,0.005531914893617,0.0085106382978723,0.0,0.94,0.0059574468085106,0.0029787234042553,0.0038297872340425,0.0331914893617021,2017,-0.270716607570648,-0.252395011077039,0.601734185611249,0.499542266130447,0.47545355600077,0.521422207355499,208590,214256
24,10,BIHAR,20,BEGUSARAI,142,Bachhwara,24,BEGUSARAI,1024,,1.31074544859,0.02650221803,280483,13047,69617,1774,57810,28508,2867,0,0,0,0,0,20,0,1242,3,16,37,0,-0.205964544514715,-0.215540125966072,1.27434236917463,1.169001936912537,0.372992574727443,0.384026229381561,89185,0.319650165386556,0.0321466614340976,1318,0.0,0.0,0.0,0.0,0.0,0.015174506828528,0.0,0.9423368740515932,0.0022761760242792,0.0121396054628224,0.0280728376327769,0.0,2017,-0.371037691831589,-0.33524966352261,1.097392011411125,0.946047693490982,0.557453227478534,0.606605172157288,102593,102981
22,10,BIHAR,19,SAMASTIPUR,137,Mohiuddinnagar,22,UJIARPUR,1022,,1.07919426964,0.02837822166,158385,55993,164215,12152,151745,63127,16278,0,0,0,0,3,105,0,1136,2,2,68,89,-0.151896004983268,-0.161121815443039,0.763030884873368,0.655462861061096,0.313358388975312,0.340975672006607,231150,0.2730997187973177,0.0704218040233614,1405,0.0,0.0,0.0,0.0,0.0021352313167259,0.0747330960854092,0.0,0.8085409252669039,0.0014234875444839,0.0014234875444839,0.0483985765124555,0.0633451957295373,2017,-0.321460992097855,-0.283276494938633,0.680530847197648,0.578721284866333,0.444572445574273,0.505848526954651,75983,76260
30,10,BIHAR,28,PATNA,181,Digha,30,PATNA SAHIB,1030,,0.26831208605,0.00335702274,38143,1988,3540,2549,2520,2746,2667,0,0,0,0,2,0,0,0,158,0,1,6,-0.051590266422296,-0.024039660580456,16.806919884538935,16.474946975708008,0.179809650880263,0.176850736141205,7933,0.3461489978570528,0.3361905962435396,167,0.0,0.0,0.0,0.0,0.0119760479041916,0.0,0.0,0.0,0.9461077844311376,0.0,0.0059880239520958,0.0359281437125748,2017,-0.028172515332699,-0.064601274365799,14.45180921568842,13.732538223266602,0.193590739624457,0.188413932919502,7932,7933
25,10,BIHAR,21,KHAGARIA,149,Khagaria,25,KHAGARIA,1025,,1.14742349414,0.02600069844,161422,114411,80673,1485,132036,91062,1738,0,0,0,0,31,13,0,1168,43,1,0,35,-0.24358427886892,-0.273795872926712,1.161476167165102,0.789630651473999,0.377431656023618,0.391146063804626,224836,0.4050152110871924,0.0077300788130014,1291,0.0,0.0,0.0,0.0,0.0240123934934159,0.0100697134004647,0.0,0.9047250193648336,0.0333075135553834,0.0007745933384972,0.0,0.0271107668474051,2017,-0.367239594459534,-0.321618565140547,1.033864265837899,0.62850758433342,0.538019687105777,0.608912706375122,208590,214256
11,10,BIHAR,10,KATIHAR,68,Barari,11,KATIHAR,1011,,1.36977902436,0.04916786666,386562,22037,240316,28053,142622,106753,31591,0,0,0,0,15,160,0,1925,0,26,117,187,-0.211228920170857,-0.258252829313278,0.634207263119049,0.539879024028778,0.376410109603018,0.427953913807869,280966,0.3799498871749607,0.1124370920324879,2430,0.0,0.0,0.0,0.0,0.0061728395061728,0.0658436213991769,0.0,0.7921810699588477,0.0,0.0106995884773662,0.0481481481481481,0.076954732510288,2017,-0.257018655538559,-0.218936261492958,0.513346160750571,0.423170059919357,0.366698448928484,0.425556346774101,16597,17397
32,10,BIHAR,29,BHOJPUR,194,Arrah,32,ARRAH,1032,,0.59972084382,0.01182631671,133284,25585,3958,0,29573,469,0,0,0,0,0,14,0,0,498,72,0,0,0,-0.19372961841931,-0.210309058427811,3.349645332087818,1.816242933273315,0.403817191023017,0.421785354614258,30042,0.0156114772651621,0.0,584,0.0,0.0,0.0,0.0,0.023972602739726,0.0,0.0,0.8527397260273972,0.1232876712328767,0.0,0.0,0.0,2017,-0.262851744890213,-0.241683213748396,2.441357781642523,1.474273204803467,0.444206819071329,0.464322805404663,142087,143902
30,10,BIHAR,28,PATNA,182,Bankipur,30,PATNA SAHIB,1030,,0.26960463175,0.00101544152,9914,186,1459,2411,198,1699,2124,0,0,0,0,0,0,0,0,38,0,0,11,-0.05925788711047,-0.015454554930329,26.542161922828825,22.47062301635741,0.111883846075222,0.120535653084517,4021,0.4225317085302164,0.52822680925143,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7755102040816326,0.0,0.0,0.2244897959183673,2017,-0.013887581881136,-0.067139813613409,23.74040618597293,20.44191551208496,0.117904212030186,0.124408878386021,7932,7933
30,10,BIHAR,28,PATNA,184,Patna Sahib,30,PATNA SAHIB,1030,,0.35233448382,0.00303129703,38534,1408,1249,545,1725,461,825,0,0,0,0,13,0,0,27,107,0,0,3,-0.078235713061896,-0.049855142831802,17.707230807919252,18.64280128479004,0.208671495154045,0.188212223351002,3011,0.1531052806376619,0.2739953503819329,150,0.0,0.0,0.0,0.0,0.0866666666666666,0.0,0.0,0.18,0.7133333333333334,0.0,0.0,0.02,2017,-0.046821841970086,-0.085780765237497,15.51742485165596,16.128231048583984,0.218672679125682,0.19291764497757,7932,7933
30,10,BIHAR,28,PATNA,183,Kumhrar,30,PATNA SAHIB,1030,,0.18548892957,0.00171640688,23585,7,39,0,21,5,0,0,0,0,0,2,0,0,0,84,0,0,0,-0.043298368791532,-0.020971421152353,28.784493053660672,28.183115005493164,0.190004795676767,0.167343273758888,26,0.1923076923076923,0.0,86,0.0,0.0,0.0,0.0,0.0232558139534883,0.0,0.0,0.0,0.9767441860465116,0.0,0.0,0.0,2017,-0.022531695663929,-0.045501337145655,25.184397069145646,23.11663055419921,0.202140096458552,0.176316663622856,7932,7933
32,10,BIHAR,29,BHOJPUR,192,Sandesh,32,ARRAH,1032,,1.28060758506,0.03518746084,454694,11476,13737,4627,13357,13161,2285,0,0,0,0,1,76,0,1641,8,0,0,12,-0.157008112751106,-0.167004764080048,1.52310087541614,1.246684312820435,0.37856917052551,0.396394714713097,28803,0.4569315696281637,0.0793320140263167,1738,0.0,0.0,0.0,0.0,0.0005753739930955,0.0437284234752589,0.0,0.9441887226697352,0.004602991944764,0.0,0.0,0.0069044879171461,2017,-0.215240508317947,-0.201459999458568,1.376974403534061,1.115079879760742,0.429433630128155,0.447511717677116,142087,143902
30,10,BIHAR,28,PATNA,185,Fatuha,30,PATNA SAHIB,1030,,1.08344279446,0.02101020979,200475,61622,25061,2138,70641,14341,2038,0,0,0,0,55,12,0,919,43,0,9,4,-0.166902052395909,-0.165070094168186,3.608243519148467,2.32959520816803,0.363496727147324,0.374365821480751,87020,0.1648011951275569,0.0234199034704665,1042,0.0,0.0,0.0,0.0,0.0527831094049904,0.0115163147792706,0.0,0.8819577735124761,0.0412667946257197,0.0,0.0086372360844529,0.0038387715930902,2017,-0.180637486279011,-0.183532587686629,3.238875751799725,2.125482439994812,0.387048349060205,0.397165775299072,7932,7933
24,10,BIHAR,20,BEGUSARAI,146,Begusarai,24,BEGUSARAI,1024,,1.35676887524,0.02015833956,254863,8236,14438,34,15446,5703,9,0,0,0,0,20,0,0,911,48,16,0,0,-0.218565286654337,-0.229546830058098,2.015473510992016,1.16331958770752,0.364648378023233,0.371044903993607,21158,0.269543435107288,0.0004253710180546,995,0.0,0.0,0.0,0.0,0.0201005025125628,0.0,0.0,0.9155778894472362,0.0482412060301507,0.0160804020100502,0.0,0.0,2017,-0.371979981660843,-0.333703692404475,1.750646708494169,0.944512486457825,0.556546778255106,0.598431587219238,102593,102981
31,10,BIHAR,28,PATNA,188,Phulwari (SC),31,PATALIPUTRA,1031,,0.97457581205,0.02191962326,265716,28378,7720,4,29664,6396,5,0,0,0,0,18,0,0,1029,36,1,0,0,-0.15155896886566,-0.150889120995998,3.447901755132289,2.205045342445374,0.374944836796029,0.380511924624443,36065,0.1773464577845556,0.0001386385692499,1084,0.0,0.0,0.0,0.0,0.0166051660516605,0.0,0.0,0.9492619926199262,0.033210332103321,0.0009225092250922,0.0,0.0,2017,-0.180052556097507,-0.18269682674871,3.095398758052682,2.026407957077026,0.413051354596506,0.415757894515991,67501,68198
33,10,BIHAR,30,BUXAR *,201,Dumraon,33,BUXAR,1033,,1.5146127065,0.04497390092,610283,6913,1998,44,6418,2276,6,0,0,0,0,1,0,0,2187,43,0,0,0,-0.255064649661942,-0.270614057779312,1.055377398185957,0.881923496723175,0.452424635682398,0.466393277049065,8700,0.2616091954022989,0.0006896551724137,2231,0.0,0.0,0.0,0.0,0.0004482294935006,0.0,0.0,0.9802779022859704,0.0192738682205289,0.0,0.0,0.0,2017,-0.305094733834267,-0.285186655987302,0.855474419861751,0.713067352771759,0.495481254419924,0.514405310153961,23926,25808
11,10,BIHAR,10,KATIHAR,67,Manihari (ST),11,KATIHAR,1011,,1.49609190496,0.04852421493,250162,51682,321178,45096,169689,188984,49726,0,0,0,0,39,209,7,1754,9,25,115,256,-0.211795312445539,-0.261094957590103,0.592666676811024,0.463548243045807,0.333218313702585,0.35919962823391,408399,0.4627435424670481,0.121758378448527,2414,0.0,0.0,0.0,0.0,0.016155758077879,0.0865782932891466,0.0028997514498757,0.7265948632974316,0.0037282518641259,0.0103562551781275,0.0476387738193869,0.1060480530240265,2017,-0.252919778227806,-0.213598699717634,0.534212735680206,0.408396244049072,0.325804560975709,0.371384918689728,16597,17397
26,10,BIHAR,22,BHAGALPUR,153,Gopalpur,26,BHAGALPUR,1026,,1.28840479802,0.03964085207,172158,51064,288796,33801,161837,173335,33624,0,0,0,0,17,127,0,1489,27,6,94,203,-0.22242097347264,-0.273623555898666,0.977085663325807,0.735737681388855,0.373003920052747,0.430997163057327,368796,0.4700023861430167,0.0911723554485406,1963,0.0,0.0,0.0,0.0,0.0086602139582272,0.064696892511462,0.0,0.7585328578706062,0.0137544574630667,0.0030565461029037,0.0478858889454915,0.1034131431482424,2017,-0.315118879079819,-0.260573405397577,0.90823002657314,0.666129350662231,0.391294046596085,0.469716668128967,367860,368919
31,10,BIHAR,28,PATNA,191,Bikram,31,PATALIPUTRA,1031,,1.09308114341,0.03367267153,441818,10559,9078,2148,10444,9403,1452,0,0,0,0,3,59,0,1580,11,0,2,11,-0.181873006447695,-0.188820198178291,1.632814535037095,1.53178608417511,0.410307642666313,0.427050620317459,21299,0.4414761256397014,0.0681722146579651,1666,0.0,0.0,0.0,0.0,0.0018007202881152,0.0354141656662665,0.0,0.9483793517406964,0.0066026410564225,0.0,0.0012004801920768,0.0066026410564225,2017,-0.24899397790432,-0.230978025900749,1.354302694137786,1.224907100200653,0.469948827904209,0.493970572948456,67501,68198
33,10,BIHAR,30,BUXAR *,202,Rajpur (SC),33,BUXAR,1033,,1.66109971217,0.04517548543,602070,9247,7310,3373,10064,4782,3560,0,0,0,0,1,3,0,2184,25,0,0,20,-0.261088370059864,-0.282752484083176,0.965968977813217,0.831100255250931,0.444587033224977,0.463097169995308,18406,0.2598065848093013,0.1934151906986852,2233,0.0,0.0,0.0,0.0,0.0004478280340349,0.0013434841021047,0.0,0.9780564263322884,0.0111957008508732,0.0,0.0,0.0089565606806986,2017,-0.321446985006332,-0.296161069654822,0.835322764430575,0.710460096597672,0.495658284318154,0.521053165197372,23926,25808
24,10,BIHAR,20,BEGUSARAI,143,Teghra,24,BEGUSARAI,1024,,0.76386925179,0.01974083595,166591,12348,84827,8053,42761,53341,8729,0,0,0,0,58,103,0,563,112,0,61,79,-0.141500859525533,-0.142919525504112,2.68519655618881,1.676017761230469,0.269914488408962,0.28667277097702,104831,0.5088284953878147,0.0832673541223493,976,0.0,0.0,0.0,0.0,0.0594262295081967,0.1055327868852459,0.0,0.576844262295082,0.1147540983606557,0.0,0.0625,0.0809426229508196,2017,-0.234746441245079,-0.23057833667318,2.473674505797432,1.393395781517029,0.401636250279121,0.446419358253479,102593,102981
28,10,BIHAR,28,PATNA,178,Mokama,28,MUNGER,1028,,1.53613672836,0.04626451821,164167,57541,395195,20068,274802,171976,24348,0,0,0,0,13,111,0,1784,44,0,74,275,-0.069368265144108,-0.043244823813438,1.470668345885327,0.837011605501175,0.220320048412985,0.227263152599335,471126,0.3650318598421653,0.0516804421747048,2301,0.0,0.0,0.0,0.0,0.0056497175141242,0.0482398956975228,0.0,0.7753150803998262,0.019122120817036,0.0,0.0321599304650152,0.1195132551064754,2017,-0.273825585842133,-0.246558492053971,1.363578897579031,0.710525095462799,0.435707861815326,0.507069826126099,471392,471552
32,10,BIHAR,29,BHOJPUR,197,Jagdishpur,32,ARRAH,1032,,1.26592717587,0.03795322756,521320,882,351,0,362,821,1,0,0,0,0,0,0,0,1846,40,0,0,0,-0.2385132030657,-0.25742968916893,1.381559201667316,1.160663366317749,0.452497178852115,0.467605888843536,1184,0.6934121621621622,0.0008445945945945,1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787910922587488,0.0212089077412513,0.0,0.0,0.0,2017,-0.307693034410477,-0.280109019059987,1.130941619707443,0.951137661933899,0.510908905096135,0.531853795051575,142087,143902
28,10,BIHAR,28,PATNA,179,Barh,28,MUNGER,1028,,1.31259877777,0.02462285032,168546,67978,94125,8395,130015,30061,10414,0,0,0,0,12,28,6,1069,52,0,5,52,-0.113976210158595,-0.104616854339838,2.552587995764482,1.422870874404907,0.294793324153197,0.311227381229401,170490,0.17632119185876,0.0610827614522845,1224,0.0,0.0,0.0,0.0,0.0098039215686274,0.022875816993464,0.0049019607843137,0.8733660130718954,0.0424836601307189,0.0,0.0040849673202614,0.0424836601307189,2017,-0.280483707785606,-0.260138910813417,2.469708924508406,1.278235256671906,0.454598314104119,0.508546054363251,471392,471552
26,10,BIHAR,22,BHAGALPUR,152,Bihpur,26,BHAGALPUR,1026,,1.28525294707,0.03866708069,173521,46066,289685,23137,111324,217601,23151,0,0,0,0,30,146,0,1416,27,14,124,158,-0.210678681427967,-0.244420140981674,0.770105277676788,0.462207496166229,0.348345265644294,0.387543767690659,352076,0.618051216214681,0.0657556891125779,1915,0.0,0.0,0.0,0.0,0.0156657963446475,0.0762402088772846,0.0,0.739425587467363,0.0140992167101827,0.0073107049608355,0.064751958224543,0.0825065274151436,2017,-0.289278030395508,-0.255817977929937,0.70070711337708,0.418386280536652,0.392297124392487,0.451671540737152,367860,368919
24,10,BIHAR,20,BEGUSARAI,145,Sahebpur Kamal,24,BEGUSARAI,1024,,1.10917977105,0.0260612602,198630,32825,120139,7252,114037,50223,11393,0,0,0,0,12,54,0,1084,8,19,64,55,-0.194086349122207,-0.222637064754963,0.882421798204363,0.698246121406555,0.312475378109211,0.329391002655029,175653,0.2859216751208348,0.0648608335752876,1296,0.0,0.0,0.0,0.0,0.0092592592592592,0.0416666666666666,0.0,0.8364197530864198,0.0061728395061728,0.0146604938271604,0.0493827160493827,0.0424382716049382,2017,-0.389470517635345,-0.31926441133422,0.651553108655348,0.479766368865967,0.500049802064625,0.595576673746109,102593,102981
28,10,BIHAR,24,MUNGER,165,Munger,28,MUNGER,1028,,1.88321412309,0.03651014408,116855,69606,288020,28215,164065,188750,37030,0,0,0,0,11,309,0,986,72,0,176,261,-0.11537790588263,-0.10804158449173,1.10761141823295,0.534806162118912,0.237369364138161,0.25294753909111,389845,0.4841667842347599,0.0949864689812617,1815,0.0,0.0,0.0,0.0,0.006060606060606,0.1702479338842975,0.0,0.5432506887052342,0.0396694214876033,0.0,0.0969696969696969,0.1438016528925619,2017,-0.23060966283083,-0.206132964922764,1.057701938036012,0.473562449216843,0.339853096700827,0.363048553466797,471392,471552
30,10,BIHAR,28,PATNA,180,Bakhtiarpur,30,PATNA SAHIB,1030,,1.56853271809,0.02636757122,156767,75677,127089,3520,141947,57688,5894,0,0,0,0,16,24,0,1136,39,0,20,67,-0.128224582623829,-0.127194404602051,1.810763068338175,1.324013471603394,0.326745448192887,0.336323529481888,205529,0.2806805852215502,0.0286772183000939,1302,0.0,0.0,0.0,0.0,0.0122887864823348,0.0184331797235023,0.0,0.8725038402457758,0.0299539170506912,0.0,0.0153609831029185,0.0514592933947772,2017,-0.254855662584305,-0.241923394735053,1.486292279325426,1.093846559524536,0.448734677454412,0.474799543619156,7932,7933
25,10,BIHAR,21,KHAGARIA,151,Parbatta,25,KHAGARIA,1025,,0.9680835344,0.02901439204,257189,37529,99488,5284,86267,53821,5119,0,0,0,0,27,12,0,1320,15,21,0,32,-0.226980260131954,-0.247068032622337,1.012532624695128,0.768074154853821,0.352579397393603,0.35706689953804,145207,0.3706501752670326,0.0352531214059928,1427,0.0,0.0,0.0,0.0,0.0189208128941836,0.0084092501751927,0.0,0.9250175192711984,0.0105115627189908,0.0147161878065872,0.0,0.0224246671338472,2017,-0.378999546170235,-0.333556988577733,0.751952265909386,0.574014604091644,0.547883590375411,0.606237232685089,208590,214256
24,10,BIHAR,20,BEGUSARAI,144,Matihani,24,BEGUSARAI,1024,,1.13556036136,0.0305292532,232022,20067,160603,7670,98384,79140,13681,0,0,0,0,25,102,0,1077,82,3,128,92,-0.151869230236008,-0.166046932339668,3.141444246597977,1.169490694999695,0.285656646693965,0.308211863040924,191205,0.4139013101121833,0.0715514761643262,1509,0.0,0.0,0.0,0.0,0.0165672630881378,0.0675944333996023,0.0,0.7137176938369781,0.0543406229290921,0.0019880715705765,0.0848243870112657,0.0609675281643472,2017,-0.284215912222862,-0.249581012290425,2.999965877759086,0.963292062282562,0.42872244605855,0.501847773790359,102593,102981
26,10,BIHAR,22,BHAGALPUR,154,Pirpainti (SC),26,BHAGALPUR,1026,,1.31284360005,0.04591094302,499923,5722,122657,3845,83131,35491,7138,0,0,0,0,2,57,0,2137,22,6,39,22,-0.177813832991501,-0.169341027736664,1.286226017330536,0.938510179519653,0.402840090467105,0.412264466285706,125760,0.2822121501272264,0.0567589058524173,2285,0.0,0.0,0.0,0.0,0.0008752735229759,0.024945295404814,0.0,0.9352297592997812,0.0096280087527352,0.0026258205689277,0.0170678336980306,0.0096280087527352,2017,-0.142138332128525,-0.151147427097914,1.197373627349833,0.794357657432556,0.363156944900919,0.369021326303482,367860,368919
