OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,Water_1,Water_2,Water_3,LC_1,LC_2,LC_3,LC_4,LC_5,LC_6,LC_7,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NDBI_mean,NDBI_median,NL_mean,NL_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_3_ratio,LC_4_ratio,LC_5_ratio,LC_6_ratio,LC_7_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
15,21,ORISSA,10,KENDRAPARA *,96,PATKURA,15,KENDRAPARA,2115,,1.48959021049,0.03091998105,379667,15355,27868,2844,15042,27726,2699,0,0,0,0,0,0,0,0,0,0,0,1527,0,0,0,5,0.0008819915591682,0.0387677606195211,0.76831465716859,0.706892549991608,0.312165975411703,0.297269061207771,45467,0.6098049134537137,0.0593617348846416,1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967362924281984,0.0,0.0,0.0,0.0032637075718015,2018,0.0349419564008713,-0.0036908630970737,0.779012412026961,0.723041176795959,0.297142405426634,0.285745561122894,240253,241297
14,21,ORISSA,12,CUTTACK,87,BARAMBA,14,CUTTACK,2114,,1.59136064912,0.08756866476,1122571,30769,39488,12895,16964,56032,10099,0,20,0,775,324,0,7,529,184,262,0,2056,0,69,34,74,-0.112425398826606,-0.118815429508686,0.445536461597288,0.30798864364624,0.413379483185748,0.4315285384655,83095,0.6743125338468019,0.1215355917925266,4334,0.0,0.004614674665436,0.0,0.1788186432856483,0.0747577295800646,0.0,0.0016151361329026,0.1220581449007845,0.042455006922012,0.0604522381172127,0.0,0.4743885556068297,0.0,0.0159206275957545,0.0078449469312413,0.0170742962621135,2018,-0.0642937272787094,-0.0703185851283958,0.47670678736795,0.364451348781586,0.317919212809506,0.320444911718369,40556,38295
14,21,ORISSA,12,CUTTACK,91,CHOUDWAR-CUTTACK,14,CUTTACK,2114,,0.4674931875,0.00757366091,90261,5966,5901,2173,6071,5969,1654,0,0,0,0,0,0,0,0,0,16,0,312,36,1,0,11,-0.0306743749209231,0.0120930913835764,3.47409343875108,2.26453590393066,0.265850149575381,0.26469674706459,13694,0.4358843289031692,0.120782824594713,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.8297872340425532,0.0957446808510638,0.0026595744680851,0.0,0.0292553191489361,2018,0.014941175468266,-0.0154940628295856,3.67443161097893,2.43493962287903,0.229383070284517,0.229416966438293,40556,38295
10,21,ORISSA,24,BALANGIR,70,KANTABANJI,10,BOLANGIR,2110,,2.52850057811,0.11865324682,1612539,6737,12021,2429,7456,11319,1087,0,0,0,435,3,0,0,17,109,16,1,5218,17,55,1,0,0.0267705667790259,0.0430886875838041,0.515718470457619,0.381335690617561,0.331182913589697,0.327627405524254,19862,0.5698821870909274,0.0547276205820159,5872,0.0,0.0,0.0,0.0740803814713896,0.0005108991825613,0.0,0.0,0.0028950953678474,0.0185626702997275,0.0027247956403269,0.0001702997275204,0.8886239782016349,0.0028950953678474,0.0093664850136239,0.0001702997275204,0.0,2018,0.0631299801170826,0.0478436209829059,0.598738831932797,0.476383656263351,0.300806197130322,0.294986501336098,109940,109870
10,21,ORISSA,24,BALANGIR,69,TITLAGARH,10,BOLANGIR,2110,,2.98976617438,0.11618208367,1550730,14795,26869,7299,16453,24231,8094,0,0,0,1031,32,0,0,104,62,67,5,4451,5,11,0,0,-0.0195157448487647,0.0060374429449439,0.617577211756067,0.426288038492203,0.358814833461359,0.352721244096756,48778,0.4967608348025749,0.1659354627085981,5768,0.0,0.0,0.0,0.1787447988904299,0.0055478502080443,0.0,0.0,0.0180305131761442,0.0107489597780859,0.0116158113730929,0.0008668515950069,0.7716712898751734,0.0008668515950069,0.0019070735090152,0.0,0.0,2018,0.0409685485064983,0.02020800506749,0.698013568042693,0.512498676776886,0.294022740868455,0.291243463754654,109940,109870
13,21,ORISSA,16,NAYAGARH  *,121,DASPALLA (SC),13,KANDHAMAL,2113,,2.69841974745,0.16488828904,2227547,12149,24051,6582,8680,25911,7741,0,143,0,859,1652,0,0,2548,579,136,10,1962,0,247,10,28,-0.131914201971947,-0.137665420770645,0.274099727194035,0.219494633376598,0.427574525652773,0.439790487289429,42332,0.6120901445714826,0.1828640272134555,8174,0.0,0.0174944947394176,0.0,0.1050893075605578,0.2021042329336922,0.0,0.0,0.3117200880841693,0.0708343528260337,0.0166381208710545,0.0012233912405187,0.2400293613897724,0.0,0.0302177636408123,0.0012233912405187,0.0034254954734524,2018,-0.0909838303923607,-0.0821409330838715,0.329949164004913,0.29126937687397,0.36010967698122,0.369169980287552,83489,83472
15,21,ORISSA,10,KENDRAPARA *,100,MAHAKALAPADA,15,KENDRAPARA,2115,,1.93294837212,0.05310974341,506974,125845,57674,40752,107178,71084,41703,1,5,0,0,0,0,0,0,0,174,274,2070,0,0,11,99,-0.0360784050451891,0.0455898642539978,0.637629972871706,0.553696691989899,0.276574132357183,0.271457195281982,219965,0.3231605028072647,0.1895892528356784,2634,0.0003796507213363,0.0018982536066818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0660592255125284,0.1040242976461655,0.785876993166287,0.0,0.0,0.0041761579347,0.0375854214123006,2018,0.0384504646062851,-0.044733951835332,0.685960987549171,0.594066858291626,0.259364555017901,0.262327402830124,240253,241297
14,21,ORISSA,12,CUTTACK,90,BARABATI-CUTTACK,14,CUTTACK,2114,,0.57123102514,0.00873510788,72463,10718,19377,17709,9842,24457,12561,0,0,0,0,0,0,4,0,0,76,1,83,203,0,9,57,-0.0490553763633389,-0.0124328471720219,9.56209505241971,5.74053311347961,0.178171793912244,0.183364972472191,46860,0.5219163465642339,0.2680537772087067,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0092378752886836,0.0,0.0,0.1755196304849884,0.0023094688221709,0.1916859122401847,0.4688221709006928,0.0,0.0207852193995381,0.1316397228637413,2018,-0.0006991766858845,-0.0293993587956303,9.11378732198893,5.59738326072693,0.160732040587587,0.162587538361549,40556,38295
14,21,ORISSA,12,CUTTACK,88,BANKI,14,CUTTACK,2114,,1.80691206691,0.05083859956,531031,98302,48283,22377,67556,82238,20529,0,0,0,208,31,0,5,108,48,262,0,1676,2,19,40,114,-0.0662703724917365,-0.0433013252913952,0.93476468831608,0.56988936662674,0.334229840090848,0.355460435152054,170323,0.4828355536245838,0.1205298168773448,2513,0.0,0.0,0.0,0.0827695980899323,0.0123358535614803,0.0,0.0019896538002387,0.0429765220851571,0.019100676482292,0.1042578591325109,0.0,0.6669319538400318,0.0007958615200955,0.0075606844409072,0.01591723040191,0.0453641066454436,2018,-0.0016170829767361,-0.033822370165806,0.870699676644414,0.59352058172226,0.267091344568354,0.272258847951889,40556,38295
18,21,ORISSA,17,KHORDHA  *,115,JATANI,18,BHUBANESWAR,2118,,1.71831025515,0.05018781134,660907,25121,4971,19,14000,15438,10,0,0,0,240,28,0,0,81,21,12,0,2020,28,55,0,2,-0.0035143835993457,0.028417176567018,2.29253083103339,1.33201706409454,0.326148335604197,0.305975198745728,29448,0.5242461287693562,0.0003395816354251,2487,0.0,0.0,0.0,0.0965018094089264,0.0112585444310414,0.0,0.0,0.0325693606755126,0.008443908323281,0.0048250904704463,0.0,0.8122235625251307,0.0112585444310414,0.0221149979895456,0.0,0.0008041817450743,2018,0.0365554019808769,0.0033236882711788,2.19496816644667,1.38553607463837,0.279734558406176,0.264813736081123,29931,28658
18,21,ORISSA,17,KHORDHA  *,113,BHUBANESWAR(UTTAR),18,BHUBANESWAR,2118,,0.35466219657,0.00412187247,51949,2236,2480,109,2514,2241,0,0,0,0,0,0,0,0,0,0,5,0,192,7,0,0,0,-0.0053850239159254,0.0200003981590271,4.95875245159112,3.7978413105011,0.299179501080486,0.3033846616745,4755,0.4712933753943217,0.0,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245098039215686,0.0,0.9411764705882352,0.034313725490196,0.0,0.0,0.0,2018,0.0203995853662491,-0.0007493369913808,4.62244695830114,3.47926223278046,0.272219490886323,0.273031264543533,29931,28658
11,21,ORISSA,26,KALAHANDI,81,NARLA,11,KALAHANDI,2111,,2.48102544762,0.15446600019,2093031,12170,17919,3700,6502,22155,3741,0,2,0,1487,814,0,0,646,285,95,0,4200,0,130,0,0,-0.0839725229731776,-0.0552789270877838,0.357754442303209,0.308478653430939,0.419967243727311,0.399060070514679,32398,0.6838385085499105,0.1154700907463423,7659,0.0,0.0002611306959133,0.0,0.1941506724115419,0.1062801932367149,0.0,0.0,0.0843452147799973,0.0372111241676459,0.0124037080558819,0.0,0.5483744614179397,0.0,0.0169734952343648,0.0,0.0,2018,-0.0177610982209444,-0.042700025179636,0.447624288321289,0.392101615667343,0.347093995912057,0.328188419342041,56908,56951
16,21,ORISSA,11,JAGATSINGHAPUR  *,102,TIRTOL (SC),16,JAGATSINGHPUR (SC),2116,,1.49395300806,0.03412847183,446946,5726,16461,768,6780,14976,73,0,0,0,0,0,0,0,0,0,1,0,1695,0,0,0,2,0.008410409717341,0.0510262809693813,0.802115176832986,0.709471434354782,0.298844338206492,0.278393357992172,21829,0.6860598286682853,0.0033441751798066,1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005889281507656,0.0,0.9982332155477032,0.0,0.0,0.0,0.0011778563015312,2018,0.0343213826417923,-0.0030050407038122,0.788611297541899,0.719049692153931,0.293774941085696,0.280419528484344,21819,21726
11,21,ORISSA,25,NUAPADA  *,72,KHARIAR,11,KALAHANDI,2111,,2.19227697256,0.15321446996,2085500,7552,14160,2386,8187,12939,1058,0,0,0,1372,12,0,0,5,706,495,1,4977,4,24,0,1,0.0170815919946757,0.0311739360913634,0.416085189948101,0.291805386543274,0.333434700459109,0.327816992998123,22184,0.583258204111071,0.0476920302921024,7597,0.0,0.0,0.0,0.1805976043174937,0.0015795708832433,0.0,0.0,0.0006581545346847,0.0929314202974858,0.0651572989337896,0.0001316309069369,0.6551270238251942,0.0005265236277477,0.0031591417664867,0.0,0.0001316309069369,2018,0.0495278723537922,0.0386950948856336,0.465188618832252,0.357888638973236,0.301748370487602,0.297530710697174,56908,56951
13,21,ORISSA,21,KANDHAMAL,82,BALIGUDA (ST),13,KANDHAMAL,2113,,4.17039314166,0.26279758616,3613283,792,4060,281,642,4085,178,0,41,0,2515,3669,0,0,4171,2465,30,0,106,0,0,0,0,-0.101333712051207,-0.108131688088179,0.21228097832997,0.191163688898087,0.48439669082667,0.495683223009109,4905,0.8328236493374108,0.036289500509684,12997,0.0,0.0031545741324921,0.0,0.1935061937370162,0.2822959144417942,0.0,0.0,0.3209202123566977,0.1896591521120258,0.0023082249749942,0.0,0.0081557282449796,0.0,0.0,0.0,0.0,2018,-0.0696634650230408,-0.0666660196715705,0.284326981128515,0.271047070622444,0.399197512918111,0.398946866393089,83489,83472
14,21,ORISSA,16,NAYAGARH  *,120,KHANDAPADA,14,CUTTACK,2114,,1.12560503951,0.05107225513,642363,29120,21811,9926,17166,35106,8966,0,46,0,249,70,0,1,184,28,131,0,1620,0,143,27,41,-0.101266417748927,-0.0944672338664532,0.426517853529608,0.365170031785965,0.390342362312515,0.401056617498398,61238,0.5732714980894216,0.146412358339593,2540,0.0,0.0181102362204724,0.0,0.0980314960629921,0.0275590551181102,0.0,0.0003937007874015,0.0724409448818897,0.011023622047244,0.0515748031496063,0.0,0.6377952755905512,0.0,0.0562992125984252,0.0106299212598425,0.0161417322834645,2018,-0.0306596625596285,-0.0508858227875057,0.476333661130456,0.414441958069801,0.296548878294279,0.290519133210182,40556,38295
16,21,ORISSA,11,JAGATSINGHAPUR  *,101,PARADEEP,16,JAGATSINGHPUR (SC),2116,,1.3634882192,0.02977401306,313754,32051,39344,24795,39417,29065,22492,1,0,0,0,0,0,0,0,4,139,47,1163,63,0,10,56,-0.0325966137129804,0.0148760667070746,5.43717526549996,1.0763521194458,0.274859584479197,0.282070830464363,90974,0.3194868863631367,0.2472354738716556,1483,0.0006743088334457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026972353337828,0.0937289278489548,0.0316925151719487,0.7842211732973702,0.0424814565070802,0.0,0.0067430883344571,0.0377612946729602,2018,0.0052123849745839,-0.041948303482705,5.3339911377577,1.21237754821777,0.253180873063249,0.263348400592804,21819,21726
16,21,ORISSA,12,CUTTACK,92,NIALI (SC),16,JAGATSINGHPUR (SC),2116,,1.26159605644,0.03366270768,419518,18909,23329,1769,21824,20696,1038,0,0,0,0,0,0,0,0,0,3,0,1634,0,0,0,28,0.0004919202790282,0.0377470664680004,1.23294307326244,1.12561178207397,0.310628770702523,0.299176633358002,43558,0.47513659947656,0.0238302952385325,1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018018018018018,0.0,0.9813813813813814,0.0,0.0,0.0,0.0168168168168168,2018,0.0243434030562639,-0.0081289169385024,1.11081071989806,1.0150363445282,0.301072172392424,0.293109267950058,21819,21726
14,21,ORISSA,12,CUTTACK,93,CUTTACK SADAR (SC),14,CUTTACK,2114,,1.58994656005,0.02610065992,304740,15531,35808,3285,12542,38898,1988,0,0,0,0,0,0,1,0,1,25,0,1230,18,0,2,19,1.20889171928723e-05,0.0320273339748383,1.84286755846217,1.1257461309433,0.286673736549449,0.289036780595779,53428,0.7280452197349704,0.037208954106461,1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0007716049382716,0.0,0.0007716049382716,0.0192901234567901,0.0,0.949074074074074,0.0138888888888888,0.0,0.0015432098765432,0.0146604938271604,2018,0.0282924938946962,0.001201412583405,1.819192547449,1.17589831352234,0.270428728358406,0.270441368222237,40556,38295
17,21,ORISSA,17,KHORDHA  *,111,JAYADEV (SC),17,PURI,2117,,1.01987565305,0.02396796158,316035,7915,5827,216,8378,5192,25,0,0,0,0,0,0,0,0,0,0,0,1180,4,0,0,0,-0.0072175930803795,0.0337936878204346,1.62258574976559,1.3433483839035,0.303403364393455,0.289872080087662,13595,0.3819051121735932,0.0018389113644722,1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966216216216216,0.0033783783783783,0.0,0.0,0.0,2018,0.0274456683546305,-0.0114056645512842,1.57901339956194,1.28959989547729,0.287593742877827,0.275384962558746,13190,13386
18,21,ORISSA,17,KHORDHA  *,112,BHUBANESWAR(MADHYA),18,BHUBANESWAR,2118,,0.45304806683,0.00769393554,105667,73,201,14,67,161,37,0,0,0,6,1,0,0,1,2,2,0,152,214,3,0,0,-0.0491545398621426,-0.0414741411805153,17.2345006946494,17.6670598983765,0.297958429088982,0.287859886884689,265,0.6075471698113207,0.1396226415094339,381,0.0,0.0,0.0,0.0157480314960629,0.0026246719160104,0.0,0.0,0.0026246719160104,0.0052493438320209,0.0052493438320209,0.0,0.3989501312335958,0.5616797900262467,0.0078740157480314,0.0,0.0,2018,-0.034612413495779,-0.0429563772876414,16.1934419776757,16.1663761138916,0.261738136909346,0.253982573747635,29931,28658
16,21,ORISSA,11,JAGATSINGHAPUR  *,104,JAGATSINGHPUR,16,JAGATSINGHPUR (SC),2116,,1.18569517717,0.02646846216,337563,10649,12051,4153,14046,9254,2950,0,0,0,0,0,0,0,0,0,2,0,1288,0,0,0,24,0.0015070903690871,0.0465404875576496,0.87935023696823,0.705427527427673,0.303695481601338,0.285723090171814,26250,0.3525333333333333,0.1123809523809523,1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015220700152207,0.0,0.9802130898021308,0.0,0.0,0.0,0.0182648401826484,2018,0.0248836288228631,-0.014095147248602,0.827714500672945,0.706547111272812,0.298110946460947,0.28840596973896,21819,21726
18,21,ORISSA,17,KHORDHA  *,114,EKAMRA-BHUBANESHWAR,18,BHUBANESWAR,2118,,0.71880626364,0.0068434226,85209,4720,4053,229,5084,3858,13,0,0,0,0,0,0,0,0,2,0,0,232,98,0,0,2,-0.0178650783186932,-0.0025872976984828,10.6685882725419,8.46108818054199,0.277832122889088,0.274223655462265,8955,0.430820770519263,0.0014517029592406,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059880239520958,0.0,0.0,0.6946107784431138,0.2934131736526946,0.0,0.0,0.0059880239520958,2018,-0.0034407041966915,-0.0198770099424287,10.1677686595068,7.25875902175903,0.257638565838023,0.252807080745697,29931,28658
13,21,ORISSA,21,KANDHAMAL,83,G. UDAYAGIRI (ST),13,KANDHAMAL,2113,,4.2591972205,0.20887461708,2873287,574,1501,588,249,1831,459,0,135,0,957,2624,0,0,3807,2342,14,0,384,0,94,0,0,-0.0762165823942988,-0.0770050287246704,0.235478862930572,0.202102735638618,0.462886206383196,0.477189972996712,2539,0.7211500590783773,0.1807798345805435,10357,0.0,0.0130346625470696,0.0,0.0924012745003379,0.2533552186926716,0.0,0.0,0.3675774838273631,0.2261272569276817,0.001351742782659,0.0,0.0370763734672202,0.0,0.0090759872549966,0.0,0.0,2018,-0.0608214717358351,-0.0582245644319809,0.30167460936037,0.274525478482246,0.385993113533666,0.389229446649551,83489,83472
16,21,ORISSA,11,JAGATSINGHAPUR  *,103,BALIKUDA-ERASAMA,16,JAGATSINGHPUR (SC),2116,,1.48061407488,0.05949743138,550251,75735,152116,41122,120489,104184,36316,0,1,0,0,0,0,0,0,0,334,160,2275,25,0,19,120,-0.0069706975263702,0.053504828363657,1.78771172748911,0.45550674200058,0.250529980217682,0.250780656933784,260989,0.3991892378605995,0.139147626911479,2934,0.0,0.0003408316291751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1138377641445126,0.0545330606680299,0.7753919563735515,0.0085207907293796,0.0,0.0064758009543285,0.0408997955010225,2018,0.0446549095213413,-0.0108621172628108,1.87385785969865,0.509138166904449,0.235452411445374,0.241626657545567,21819,21726
18,21,ORISSA,17,KHORDHA  *,116,BEGUNIA,18,BHUBANESWAR,2118,,1.65987536763,0.0494301598,665073,13734,1764,15,9080,6596,36,0,7,0,19,2,0,0,13,2,1,0,2281,5,117,0,0,-0.0266435630267857,-0.0103508364409208,0.621220905210141,0.531105637550354,0.344452480807187,0.33341172337532,15712,0.4198065173116089,0.0022912423625254,2447,0.0,0.0028606456885982,0.0,0.0077646097261953,0.0008173273395995,0.0,0.0,0.0053126277073968,0.0008173273395995,0.0004086636697997,0.0,0.9321618308132408,0.0020433183489987,0.0478136493665713,0.0,0.0,2018,0.0160323027521372,-0.0004781016735564,0.680799593865896,0.588460445404053,0.273739816550029,0.260874271392822,29931,28658
13,21,ORISSA,19,GANJAM,123,BHANJANAGAR,13,KANDHAMAL,2113,,2.26518643441,0.13413639947,1828560,3930,6758,7677,2835,12091,2992,0,190,0,341,1483,0,0,1478,332,61,3,2243,3,500,0,19,-0.114133009634215,-0.119240328669548,0.329173031357012,0.240978181362152,0.438497828877515,0.448227792978287,17918,0.6747962942292667,0.1669829222011385,6653,0.0,0.0285585450172854,0.0,0.0512550728994438,0.2229069592664963,0.0,0.0,0.2221554186081467,0.0499022997144145,0.0091687960318653,0.0004509243950097,0.337141139335638,0.0004509243950097,0.0751540658349616,0.0,0.0028558545017285,2018,-0.0783390253782272,-0.0747014305951858,0.381725114541849,0.309924602508545,0.372230425761597,0.381919145584106,83489,83472
17,21,ORISSA,16,NAYAGARH  *,122,NAYAGARH,17,PURI,2117,,1.82288391687,0.05082182023,693072,1272,3844,1581,879,4572,988,0,12,0,384,113,0,0,287,46,20,7,1495,6,149,0,0,-0.108802784377349,-0.101514913141727,0.633224025197277,0.415273010730743,0.420267807496633,0.416944056749344,6439,0.710048144121758,0.153439975151421,2519,0.0,0.0047637951568082,0.0,0.1524414450178642,0.0448590710599444,0.0,0.0,0.1139341008336641,0.0182612147677649,0.0079396585946804,0.0027788805081381,0.593489479952362,0.0023818975784041,0.0591504565303692,0.0,0.0,2018,-0.0524713918566704,-0.0716457646305123,0.634559595735004,0.450793921947479,0.333499367611551,0.317253887653351,13190,13386
17,21,ORISSA,18,PURI,110,PIPILI,17,PURI,2117,,1.19335682198,0.03586970782,412092,57936,23863,13,26151,54935,3,0,0,0,0,0,0,0,0,0,1,0,1780,0,3,0,1,-0.0450125722846812,-0.0008085843292064,1.1613826606643,0.893891990184784,0.320457947625926,0.301796019077301,81089,0.677465500869415,3.699638668623365e-05,1785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005602240896358,0.0,0.9971988795518208,0.0,0.0016806722689075,0.0,0.0005602240896358,2018,0.0123117822222412,-0.0323683604818446,1.10957182048072,0.879867136478424,0.283276720427789,0.269110813736916,13190,13386
18,21,ORISSA,17,KHORDHA  *,117,KHURDA,18,BHUBANESWAR,2118,,2.18725306456,0.04696826937,525384,61349,59543,423,34779,87139,84,0,0,0,11,1,0,0,13,2,131,123,1852,16,135,0,30,-0.0494149936340248,-0.0029189323540777,1.2183298552385,0.733526051044464,0.327733258549588,0.306754499673843,122002,0.7142423894690251,0.0006885133030606,2314,0.0,0.0,0.0,0.0047536732929991,0.0004321521175453,0.0,0.0,0.0056179775280898,0.0008643042350907,0.0566119273984442,0.0531547104580812,0.8003457216940363,0.006914433880726,0.0583405358686257,0.0,0.0129645635263612,2018,0.029175141826272,-0.0213536817538266,1.16087390669486,0.739950239658356,0.267400839591464,0.248948037624359,29931,28658
17,21,ORISSA,16,NAYAGARH  *,119,RANPUR,17,PURI,2117,,1.68945428522,0.06989430552,957937,1440,2953,38,674,3452,135,0,129,0,580,55,0,0,509,50,6,0,1853,9,282,0,2,-0.120562599297909,-0.117044355720282,0.44631780985156,0.34209631383419,0.438661737016894,0.439208403229713,4261,0.8101384651490261,0.0316827035907064,3475,0.0,0.0371223021582733,0.0,0.1669064748201439,0.0158273381294964,0.0,0.0,0.1464748201438848,0.014388489208633,0.0017266187050359,0.0,0.5332374100719425,0.0025899280575539,0.0811510791366906,0.0,0.0005755395683453,2018,-0.0842859260737896,-0.0943730267790015,0.483419014129141,0.399025678634644,0.366208738559494,0.35967680811882,13190,13386
11,21,ORISSA,26,KALAHANDI,80,BHAWANIPATNA (SC),11,KALAHANDI,2111,,1.9407123241,0.06825239533,917796,7594,11735,2594,5804,12624,3224,0,0,0,188,0,0,0,2,25,41,0,3095,23,8,0,0,-0.0164106386835806,-0.0047991406172514,0.883284213122574,0.434446632862091,0.352894012566381,0.354647874832153,21652,0.5830408276371698,0.1489007943838906,3382,0.0,0.0,0.0,0.0555884092253104,0.0,0.0,0.0,0.0005913660555884,0.0073920756948551,0.0121230041395623,0.0,0.9151389710230632,0.0068007096392667,0.0023654642223536,0.0,0.0,2018,0.0217740554362535,0.009091844029451,0.906721478684715,0.518233716487885,0.299244616982242,0.299407720565796,56908,56951
11,21,ORISSA,26,KALAHANDI,78,JUNAGARH,11,KALAHANDI,2111,,2.42205726298,0.11131487833,1500468,9560,19166,3505,8576,18904,3992,0,0,0,763,2,0,0,7,219,23,0,4461,0,38,0,0,-0.0624655677811396,-0.0346178784966469,0.411082825035018,0.309525907039642,0.358707086930569,0.341154158115387,31472,0.6006609049313676,0.126842907981698,5513,0.0,0.0,0.0,0.1384001451115545,0.0003627788862688,0.0,0.0,0.0012697261019408,0.0397242880464357,0.0041719571920914,0.0,0.8091783058226011,0.0,0.0068927988391075,0.0,0.0,2018,0.0160276163369417,-0.0165139048250545,0.466717092571595,0.376040697097778,0.309053048389824,0.300654262304306,56908,56951
16,21,ORISSA,18,PURI,106,NIMAPARA,16,JAGATSINGHPUR (SC),2116,,1.17064082153,0.03762802185,440630,60470,16984,23,58639,11549,117,0,0,0,0,0,0,0,0,0,2,0,1867,3,0,0,0,-0.0336941044049839,0.0155138587579131,1.00053716348039,0.854660630226135,0.301791471522916,0.282677620649338,70305,0.1642699665742123,0.0016641775122679,1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001068376068376,0.0,0.9973290598290598,0.0016025641025641,0.0,0.0,0.0,2018,0.0095927733927965,-0.0367364886706965,0.90320830054337,0.792282044887543,0.292973871644759,0.275993049144745,21819,21726
17,21,ORISSA,18,PURI,109,SATYABADI,17,PURI,2117,,1.80106763586,0.03420287555,244832,138103,87999,6,49465,178568,11,0,0,0,0,0,0,0,0,0,13,0,1664,4,0,0,14,-0.143354012305036,-0.114104315638542,0.597029119888989,0.505971848964691,0.388395479290892,0.378728315234184,228044,0.7830418691129782,4.823630527442072e-05,1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007669616519174,0.0,0.9817109144542772,0.0023598820058997,0.0,0.0,0.0082595870206489,2018,-0.03144914470613,-0.100946210871372,0.618028676758946,0.543674349784851,0.333464891092981,0.302205979824066,13190,13386
16,21,ORISSA,18,PURI,105,KAKATPUR (SC),16,JAGATSINGHPUR (SC),2116,,1.41698709863,0.04500110594,500350,50658,40389,28230,62384,29429,25776,2,30,0,0,0,0,0,8,44,321,38,1683,1,1,6,102,-0.0414419167792253,0.0005118461558595,0.706355009119422,0.598215341567993,0.291595463651271,0.295727491378784,117589,0.2502700082490709,0.2192041772614785,2236,0.0008944543828264,0.0134168157423971,0.0,0.0,0.0,0.0,0.0,0.0035778175313059,0.0196779964221824,0.1435599284436493,0.016994633273703,0.7526833631484794,0.0004472271914132,0.0004472271914132,0.0026833631484794,0.0456171735241502,2018,-0.0160327255725861,-0.0541534524318469,0.714332165328857,0.623279482126236,0.274934981548284,0.281158685684204,21819,21726
12,21,ORISSA,28,NABARANGAPUR  *,73,UMERKOTE (ST),12,NABARANGPUR (ST),2112,,1.88706192571,0.12121923427,1659590,1517,5042,2850,1056,5127,2931,0,0,0,346,91,0,0,0,267,90,0,5064,2,137,8,0,0.0363169460215633,0.0640780180692673,0.407567991275025,0.291968405246735,0.29587568539143,0.282144039869308,9114,0.5625411454904542,0.3215931533903884,6005,0.0,0.0,0.0,0.0576186511240632,0.0151540383014154,0.0,0.0,0.0,0.0444629475437135,0.0149875104079933,0.0,0.8432972522897585,0.0003330557868442,0.0228143213988343,0.0013322231473771,0.0,2018,0.078910194337368,0.0430852045801145,0.431502759575702,0.342673152685165,0.315711972127091,0.296271294355392,9092,9098
11,21,ORISSA,26,KALAHANDI,77,LANJIGARH (ST),11,KALAHANDI,2111,,4.91798038405,0.2529191181,3397313,14328,27347,43482,5857,33572,41774,0,13,0,2442,1494,0,1,678,3635,1234,21,2748,0,122,70,90,-0.0737666363959567,-0.0628303997218609,0.344237608644993,0.229082748293877,0.423242571470769,0.434783041477203,81203,0.4134330012437964,0.5144391217073261,12548,0.0,0.0010360216767612,0.0,0.1946126872808415,0.1190627988524067,0.0,7.969397513547975e-05,0.0540325151418552,0.2896875996174689,0.098342365317182,0.001673573477845,0.2189990436722984,0.0,0.0097226649665285,0.0055785782594835,0.0071724577621931,2018,-0.0373001359403133,-0.0540777876905019,0.408716734447391,0.300617843866348,0.363982987192898,0.363350093364716,56908,56951
