OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,Water_1,Water_2,Water_3,LC_1,LC_2,LC_3,LC_4,LC_5,LC_6,LC_7,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NDBI_mean,NDBI_median,NL_mean,NL_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_3_ratio,LC_4_ratio,LC_5_ratio,LC_6_ratio,LC_7_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
3,21,ORISSA,3,SAMBALPUR,17,SAMBALPUR,3,SAMBALPUR,2103,,0.62079737593,0.01002401674,116712,7755,9917,3633,4228,12078,4791,0,0,0,0,0,0,0,0,23,57,14,249,151,0,3,0,-0.053447856779605,-0.0149221289902925,7.0808680744065,4.43109965324402,0.229961862855065,0.234080284833908,21097,0.5724984594966109,0.2270938996065791,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462776659959758,0.1146881287726358,0.028169014084507,0.5010060362173038,0.3038229376257545,0.0,0.0060362173038229,0.0,2017,-0.0254829470068216,-0.0683621327179247,6.76787703457149,4.18190670013428,0.255736407822465,0.260831266641617,10404,10411
3,21,ORISSA,3,SAMBALPUR,18,RAIRAKHOL,3,SAMBALPUR,2103,,3.34658950263,0.28004917935,3818937,11177,20199,5623,6259,21583,7990,0,202,0,2027,3456,0,0,834,3873,347,6,2744,3,387,0,3,-0.110438124199382,-0.121479023247957,0.431342603283199,0.34555447101593,0.422321711123131,0.43148547410965,35832,0.6023386916722483,0.2229850413038624,13882,0.0,0.0145512174038323,0.0,0.1460164241463766,0.2489554819190318,0.0,0.0,0.0600777985880996,0.2789943812130817,0.0249963982135139,0.0004322143783316,0.197666042357009,0.0002161071891658,0.0278778274023915,0.0,0.0002161071891658,2017,-0.0991820953786373,-0.0919858524299934,0.437351775425275,0.361705258488655,0.398908617978114,0.40702012181282,10404,10411
7,21,ORISSA,8,BALESHWAR,41,SORO (SC),7,BHADRAK (SC),2107,,1.17136659095,0.03967845515,496798,8949,11425,29188,8396,10658,28172,0,0,0,1,2,0,0,3,0,20,4,1814,2,4,0,117,-0.004270860820162,0.0470327585935593,0.791010612951549,0.650856554508209,0.253518116609814,0.262624695897102,47226,0.2256807690678863,0.5965358065472409,1967,0.0,0.0,0.0,0.0005083884087442,0.0010167768174885,0.0,0.0,0.0015251652262328,0.0,0.0101677681748856,0.0020335536349771,0.922216573462125,0.0010167768174885,0.0020335536349771,0.0,0.0594814438230808,2017,0.031961016356945,-0.0169061209488014,0.779714282399676,0.637887120246887,0.244876368861476,0.254550874233246,49167,49355
1,21,ORISSA,1,BARGARH  *,3,BARGARH,1,BARGARH,2101,,1.172142095,0.04055370721,550851,3797,3713,15,3853,3234,56,0,0,0,0,0,0,0,0,3,0,0,1989,19,1,0,0,-0.14830949102086,-0.114799290895462,1.66943933795128,0.94314980506897,0.272727092954352,0.272963225841522,7143,0.4527509449811003,0.0078398432031359,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014910536779324,0.0,0.0,0.9885685884691848,0.0094433399602385,0.0004970178926441,0.0,0.0,2017,-0.117806751281023,-0.134205922573013,1.50797802267651,0.882106304168701,0.33012185477156,0.31732265651226,31819,31827
7,21,ORISSA,8,BALESHWAR,42,SIMULIA,7,BHADRAK (SC),2107,,1.44638197523,0.04712094828,639660,5831,3253,33,6043,2532,14,0,0,0,1,0,0,0,1,0,0,0,2331,0,2,0,0,0.030422193390509,0.058162871748209,0.497010354008343,0.449553698301315,0.277363424853911,0.267135113477707,8589,0.2947956688787985,0.0016299918500407,2335,0.0,0.0,0.0,0.0004282655246252,0.0,0.0,0.0,0.0004282655246252,0.0,0.0,0.0,0.9982869379014988,0.0,0.0008565310492505,0.0,0.0,2017,0.0539144836366177,0.0220942727950996,0.469925039601805,0.424289166927338,0.277656739392459,0.268522202968597,49167,49355
7,21,ORISSA,9,BHADRAK  *,45,BASUDEVPUR,7,BHADRAK (SC),2107,,1.36623932577,0.05133537279,502636,60222,113381,30593,130176,24800,36007,0,0,0,0,0,0,0,0,0,121,59,2216,0,0,1,153,-0.0095677036596038,0.0509504489600658,0.631874767073704,0.560814529657364,0.229040833731252,0.241868577897549,190983,0.1298544896666195,0.1885351052187891,2550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0474509803921568,0.0231372549019607,0.8690196078431373,0.0,0.0,0.000392156862745,0.06,2017,0.0357543118298054,-0.0227891485959688,0.595286865900009,0.507613092660904,0.226514487614708,0.230872422456741,49167,49355
7,21,ORISSA,9,BHADRAK  *,43,BHANDARIPOKHARI,7,BHADRAK (SC),2107,,1.50594906887,0.04318820889,564217,9025,20798,632,15799,8051,262,0,0,0,0,0,0,0,0,0,0,0,2138,2,0,0,3,0.0368790694689259,0.0634488165378571,0.718829559746073,0.640224933624268,0.25625509967847,0.245427116751671,24112,0.3339001327140013,0.0108659588586595,2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976668222118524,0.0009332711152589,0.0,0.0,0.0013999066728884,2017,0.0628633052110672,0.0329180580468119,0.686185311678964,0.610604584217072,0.257150750348088,0.242777191102505,49167,49355
1,21,ORISSA,1,BARGARH  *,2,BIJEPUR,1,BARGARH,2101,,2.38872123602,0.07952286315,1079224,6448,9101,161,8152,6964,78,0,0,0,55,0,0,0,4,0,2,0,3885,0,0,0,0,0.004370169283057,0.0505760051310062,0.740845707937935,0.570694625377655,0.302682305868863,0.301122948527336,15194,0.4583388179544557,0.005133605370541,3946,0.0,0.0,0.0,0.0139381652306132,0.0,0.0,0.0,0.0010136847440446,0.0,0.0005068423720223,0.0,0.9845413076533198,0.0,0.0,0.0,0.0,2017,0.059445608407259,0.0148432333689059,0.645190773051371,0.460190296173096,0.297312670436459,0.293993800878525,31819,31827
9,21,ORISSA,14,DHENKANAL,58,PARJANGA,9,DHENKANAL,2109,,2.46394245064,0.135877521,1825369,6835,24835,13870,10015,23755,11135,0,67,0,170,931,0,0,214,700,250,12,4091,0,269,1,27,-0.0062423459919447,0.009582438506186,0.63782274018723,0.491005882620811,0.271859276273751,0.270652800798416,44905,0.5290056786549382,0.2479679323015254,6732,0.0,0.0099524658348187,0.0,0.0252525252525252,0.1382947118241236,0.0,0.0,0.0317884729649435,0.1039809863339275,0.0371360665478312,0.0017825311942959,0.6076945929887106,0.0,0.0399584076054664,0.0001485442661913,0.0040106951871657,2017,-0.0070049804635345,-0.0268522459566693,0.651040440906709,0.49909345805645,0.346569817453159,0.339676022529602,199156,199217
7,21,ORISSA,9,BHADRAK  *,44,BHADRAK,7,BHADRAK (SC),2107,,1.10921126598,0.02991867014,403951,5097,2894,12,6397,1301,13,0,0,0,0,0,0,0,0,0,0,0,1454,23,2,0,0,0.0255675063937521,0.0523257311433554,1.19814537109724,0.849872946739197,0.267392448498539,0.258464634418488,7711,0.1687200103747892,0.0016859032550901,1479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9830966869506425,0.015551048005409,0.0013522650439486,0.0,0.0,2017,0.0418677050620317,0.0131443935298129,1.14730855565786,0.757079482078552,0.274798345861764,0.261939629912376,49167,49355
8,21,ORISSA,13,JAJAPUR  *,54,SUKINDA,8,JAJPUR (SC),2108,,1.79699040578,0.07448790052,982868,16374,19894,6511,9024,27696,4619,0,6,0,191,223,0,0,118,125,138,0,2788,22,59,2,14,0.0173262949957931,0.0479546263813972,4.38170659892652,1.24730396270752,0.251230728039556,0.244362786412239,41339,0.6699726650378577,0.1117346815355959,3686,0.0,0.0016277807921866,0.0,0.051817688551275,0.0604991861096039,0.0,0.0,0.0320130222463374,0.0339120998372219,0.037438958220293,0.0,0.7563754747693977,0.005968529571351,0.0160065111231687,0.0005425935973955,0.0037981551817688,2017,0.0521543249487877,0.0137236462523209,4.25467724267246,1.18164074420929,0.298934672783694,0.273670852184296,41931,42022
3,21,ORISSA,15,ANUGUL  *,62,CHHENDIPADA (SC),3,SAMBALPUR,2103,,2.12662297611,0.09045617513,1226750,3637,10810,4298,3594,9925,3331,0,0,0,477,123,0,0,97,247,107,7,3221,23,191,0,0,-0.0022022022122928,0.0181646347045898,1.42373782978523,0.609724402427673,0.266402753151561,0.264691382646561,16850,0.5890207715133531,0.1976854599406528,4493,0.0,0.0,0.0,0.106165145782328,0.0273759180948141,0.0,0.0,0.0215891386601379,0.0549744046294235,0.0238148230580903,0.0015579790785666,0.7168929445804585,0.0051190741152904,0.0425105720008902,0.0,0.0,2017,0.0046210731379687,-0.0143705055286335,1.61493263969027,0.600784182548523,0.32770708018564,0.319974601268768,10404,10411
1,21,ORISSA,1,BARGARH  *,1,PADAMPUR,1,BARGARH,2101,,2.58174058039,0.1583645089,2156631,7188,14965,1699,9133,13045,1177,0,0,0,995,68,0,0,18,30,99,0,6622,13,7,0,0,0.0227421084897043,0.0482487305998802,0.455828303205115,0.372027397155762,0.324548590267448,0.31380233168602,23355,0.5585527724256047,0.050396060800685,7852,0.0,0.0,0.0,0.1267193071828833,0.0086602139582272,0.0,0.0,0.0022924095771777,0.0038206826286296,0.0126082526744778,0.0,0.8433520122261844,0.0016556291390728,0.0008914926133469,0.0,0.0,2017,0.0463838540017605,0.0181958292583499,0.428695786285179,0.359921306371689,0.323213656800373,0.311185032129288,31819,31827
10,21,ORISSA,23,SONAPUR  *,64,BIRMAHARAJPUR (SC),10,BOLANGIR,2110,,1.86132471504,0.11216300562,1433336,26336,57355,27341,26661,51099,32180,0,0,0,254,344,0,0,26,308,229,7,4232,0,80,56,23,-0.066262204731777,-0.0189128844067454,0.507938373335265,0.428013563156128,0.328655875511858,0.31840842962265,109940,0.464789885392032,0.2927051118792068,5559,0.0,0.0,0.0,0.0456916711638783,0.0618816333872998,0.0,0.0,0.0046771001978773,0.0554056484979312,0.0411944594351502,0.0012592192840438,0.7612880014391078,0.0,0.0143910775319302,0.0100737542723511,0.0041374347904299,2017,-0.0002318168626516,-0.0462255467398914,0.509708080073667,0.426888585090637,0.307633527555993,0.307780891656876,109870,109811
9,21,ORISSA,15,ANUGUL  *,60,TALCHER,9,DHENKANAL,2109,,1.24943871083,0.03893406997,496825,6613,23630,9027,5987,17926,6810,0,0,0,29,2,0,0,14,40,134,3,1554,93,32,0,28,0.0302313152358596,0.0500069409608841,4.13910843645484,2.09389209747314,0.175347573611577,0.1918123960495,30723,0.583471666178433,0.2216580412069133,1929,0.0,0.0,0.0,0.0150336962156557,0.0010368066355624,0.0,0.0,0.0072576464489372,0.0207361327112493,0.0694660445826853,0.0015552099533437,0.8055987558320373,0.0482115085536547,0.0165889061689994,0.0,0.0145152928978745,2017,0.0591037422418594,0.0403762376550797,4.17947977869176,1.98216390609741,0.223508720591509,0.238689452409744,199156,199217
10,21,ORISSA,23,SONAPUR  *,65,SONEPUR,10,BOLANGIR,2110,,2.39060772295,0.09324710828,1233717,17935,26975,5312,20542,23206,5518,0,0,0,124,0,0,0,0,7,32,0,4418,12,18,15,0,-0.0427860228035403,0.0183758586645126,0.708109907920445,0.53261125087738,0.284950933345842,0.279187858104706,49266,0.4710347907278853,0.1120042219786465,4626,0.0,0.0,0.0,0.0268050151318633,0.0,0.0,0.0,0.0,0.001513186338089,0.0069174232598357,0.0,0.955036748811068,0.0025940337224383,0.0038910505836575,0.0032425421530479,0.0,2017,0.0238423850387335,-0.034607509556933,0.699922411111197,0.521607935428619,0.301958310914033,0.301003217697144,109870,109811
8,21,ORISSA,13,JAJAPUR  *,53,KOREI,8,JAJPUR (SC),2108,,1.22641997313,0.03531378736,459329,13961,10250,2694,10896,13021,2257,0,0,0,0,0,0,0,0,0,3,0,1734,8,0,0,2,0.0398802223209686,0.0736094489693642,1.69283436221677,1.19871884584427,0.25157308461534,0.238292492926121,26174,0.4974784136929777,0.0862306105295331,1747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001717229536348,0.0,0.9925586720091586,0.0045792787635947,0.0,0.0,0.0011448196908986,2017,0.0852204710245132,0.0425597656398404,1.67329742046876,1.16040742397308,0.263862245322179,0.24081002175808,41931,42022
7,21,ORISSA,9,BHADRAK  *,46,DHAMNAGAR (SC),7,BHADRAK (SC),2107,,1.26338372194,0.03126423328,313950,81802,34584,109,102945,11617,141,0,0,0,0,0,0,0,0,0,0,0,1550,0,0,0,0,0.0031198913505615,0.0286104772239923,0.702854715369244,0.652577638626099,0.292564495220542,0.281747043132782,114703,0.101278955214772,0.0012292616583698,1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,0.0070394915528595,-0.0153237737890955,0.645594337143134,0.594959795475006,0.308890701218993,0.298424392938614,49167,49355
3,21,ORISSA,15,ANUGUL  *,63,ATHAMALLIK,3,SAMBALPUR,2103,,2.61138548172,0.22071648745,2967703,8472,45203,17702,11346,32445,19090,0,220,0,3053,1483,0,5,712,1331,137,2,3251,5,654,23,63,-0.0643833910392955,-0.0598824005573988,0.436350185745793,0.364618867635727,0.346588893811245,0.340478479862213,62881,0.515974618724257,0.3035893195082775,10939,0.0,0.0201115275619343,0.0,0.2790931529390255,0.135569978974312,0.0,0.0004570801718621,0.0650882164731694,0.1216747417497029,0.0125239967090227,0.0001828320687448,0.2971935277447664,0.0004570801718621,0.0597860864795685,0.0021025687905658,0.005759210165463,2017,-0.0906795337796211,-0.0864835619813932,0.44013349313868,0.375029325485229,0.415829714343495,0.427109122276306,10404,10411
11,21,ORISSA,25,NUAPADA  *,71,NUAPADA,11,KALAHANDI,2111,,2.44654473281,0.17969002734,2405181,8807,46761,13406,17035,33688,6185,0,0,0,1634,0,0,0,11,997,493,2,5705,7,48,2,2,0.053520478516646,0.0724727660417557,0.460598137943517,0.367438018321991,0.299921594746758,0.29943385720253,56908,0.5919730090672665,0.1086841920292401,8901,0.0,0.0,0.0,0.1835748792270531,0.0,0.0,0.0,0.0012358162004269,0.1120098865296034,0.0553870351645882,0.000224693854623,0.6409392203123244,0.0007864284911807,0.0053926525109538,0.000224693854623,0.000224693854623,2017,0.0686482936143875,0.0484833125518633,0.440983493147541,0.349641084671021,0.307430295502744,0.305596083402634,56951,56921
7,21,ORISSA,9,BHADRAK  *,47,CHANDABALI,7,BHADRAK (SC),2107,,1.32894827621,0.06058087723,469119,150932,180280,33837,234813,65046,36305,0,0,0,0,0,0,0,0,0,223,52,2613,0,0,19,102,0.0179597365998855,0.0736979618668556,0.663567591610533,0.451944470405579,0.21122127473477,0.2327815964818,336164,0.1934948418034054,0.1079978819861734,3009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741110003323363,0.0172814888667331,0.86839481555334,0.0,0.0,0.0063143901628447,0.0338983050847457,2017,0.0671456679701805,0.0101707816501611,0.633821654333045,0.406658083200455,0.212858729374601,0.226318396627903,49167,49355
10,21,ORISSA,24,BALANGIR,66,LOISINGHA (SC),10,BOLANGIR,2110,,2.52113374726,0.08726381644,1174138,13934,13161,225,16630,10142,98,0,0,0,74,3,0,0,26,1,5,0,4210,0,3,0,0,0.0287131536474563,0.0443400107324123,0.68145090000341,0.559592992067337,0.298304028080394,0.290691688656807,26870,0.3774469668775586,0.0036471901749162,4322,0.0,0.0,0.0,0.0171217029153169,0.0006941230911614,0.0,0.0,0.0060157334567329,0.0002313743637204,0.0011568718186024,0.0,0.974086071263304,0.0,0.0006941230911614,0.0,0.0,2017,0.0358752105385065,0.0226326784424989,0.671482749709847,0.530311197042465,0.309559448403883,0.308856084942818,109870,109811
9,21,ORISSA,14,DHENKANAL,57,KAMAKHYANAGAR,9,DHENKANAL,2109,,2.00668751863,0.06295351526,806454,17949,31908,10497,17136,34098,6957,0,6,0,49,77,0,0,18,15,93,0,2719,3,90,11,36,0.0064300077285148,0.0330733116716146,0.93780794713883,0.742617458105087,0.24113186745227,0.238914497196674,58191,0.5859669020982626,0.1195545702943754,3117,0.0,0.0019249278152069,0.0,0.0157202438241899,0.0247032402951556,0.0,0.0,0.0057747834456207,0.0048123195380173,0.0298363811357074,0.0,0.8723131215912736,0.0009624639076034,0.0288739172281039,0.0035290343278793,0.0115495668912415,2017,0.0421464405953884,0.0106744475697495,0.955713018593148,0.740369975566864,0.299916156977052,0.289172917604446,199156,199217
8,21,ORISSA,13,JAJAPUR  *,52,JAJPUR,8,JAJPUR (SC),2108,,1.17637097769,0.02487221812,302458,21486,15143,3398,25067,11359,2419,0,0,0,0,0,0,0,0,0,3,0,1217,15,0,0,3,-0.0057285489138753,0.0315789729356766,1.24204776668316,1.04015755653381,0.295338420821436,0.286634117364883,38845,0.2924185866906937,0.0622731368258463,1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024232633279483,0.0,0.983037156704362,0.0121163166397415,0.0,0.0,0.0024232633279483,2017,-4.13457710237708e-05,-0.024716958173358,1.23694440091101,1.01376396417618,0.316069784004937,0.313393026590347,41931,42022
8,21,ORISSA,13,JAJAPUR  *,51,DHARMASALA,8,JAJPUR (SC),2108,,1.26786439889,0.03334181319,398313,17857,39334,3578,25777,31987,2832,0,0,0,0,0,0,0,0,0,29,0,1602,0,0,11,13,-0.001162632017856,0.0284665580838919,1.25922673291999,1.10602700710297,0.262291153272701,0.247558586299419,60596,0.5278731269390718,0.0467357581358505,1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175226586102719,0.0,0.96797583081571,0.0,0.0,0.0066465256797583,0.0078549848942598,2017,0.0336659103631973,-0.0028354178934722,1.29448666346981,1.0912778377533,0.287081678886012,0.27019689977169,41931,42022
10,21,ORISSA,24,BALANGIR,67,PATNAGARH,10,BOLANGIR,2110,,2.20172467739,0.16039031966,2189297,5804,12276,1091,7203,10604,761,0,0,0,885,85,0,0,35,114,25,0,6784,3,21,0,0,0.0307809190207335,0.0507168527692556,0.520207772702973,0.411099791526794,0.314738119428526,0.30544401705265,18568,0.5710900473933649,0.040984489444205,7952,0.0,0.0,0.0,0.1112927565392354,0.0106891348088531,0.0,0.0,0.0044014084507042,0.0143360160965794,0.0031438631790744,0.0,0.8531187122736419,0.0003772635814889,0.0026408450704225,0.0,0.0,2017,0.042552825063467,0.0197585411012051,0.49682149515466,0.391245484352112,0.329678639052579,0.320337995886803,109870,109811
9,21,ORISSA,15,ANUGUL  *,61,ANGUL,9,DHENKANAL,2109,,1.57250154006,0.05306000665,724897,1976,3355,327,1947,2994,341,0,80,0,323,137,0,0,164,46,0,0,1767,17,93,0,0,-0.0484610416607501,-0.0238178130239248,1.79325230027709,0.91303938627243,0.290352627244092,0.280523866415024,5282,0.5668307459295722,0.0645588792124195,2627,0.0,0.030452988199467,0.0,0.1229539398553483,0.0521507422915873,0.0,0.0,0.0624286258089075,0.0175104682146935,0.0,0.0,0.672630376855729,0.0064712599923867,0.0354015987818804,0.0,0.0,2017,-0.0278480742126703,-0.0503687595113371,1.8829976663826,0.89452737569809,0.354012720753451,0.338015377521515,199156,199217
8,21,ORISSA,13,JAJAPUR  *,48,BINJHARPUR (SC),8,JAJPUR (SC),2108,,1.17271463284,0.0270387439,253813,40847,75793,1831,87543,23286,1728,0,0,0,0,0,0,0,0,0,0,0,1332,0,0,0,1,-0.0030940720667332,0.0459566451609135,0.798788427308734,0.738390237092972,0.309075878183821,0.295715063810349,112557,0.2068818465310909,0.0153522215410858,1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992498124531132,0.0,0.0,0.0,0.0007501875468867,2017,-0.0165789285674691,-0.0441248937803869,0.776157953310758,0.67986673116684,0.349053271472584,0.340795382857323,41931,42022
9,21,ORISSA,14,DHENKANAL,56,HINDOL (SC),9,DHENKANAL,2109,,1.90606416296,0.0986271906,1328472,3647,18740,7111,4364,17830,5410,0,14,0,627,245,0,0,288,63,18,1,3193,27,389,0,26,-0.0462996107599943,-0.02579141035676,1.38287568457248,0.610738098621368,0.275196612876931,0.276496812701225,27604,0.6459208810317345,0.1959860889726126,4891,0.0,0.0028624003271314,0.0,0.1281946432222449,0.0500920057248006,0.0,0.0,0.0588836638724187,0.0128808014720915,0.0036802289920261,0.0002044571662236,0.6528317317521979,0.0055203434880392,0.07953383766101,0.0,0.0053158863218155,2017,-0.0206544008105993,-0.0436829466221905,1.37956895015334,0.556539595127106,0.353868339398675,0.349633738398552,199156,199217
9,21,ORISSA,14,DHENKANAL,55,DHENKANAL,9,DHENKANAL,2109,,2.10997449163,0.08932577061,1195371,12156,15117,7263,10273,18865,4425,0,107,0,578,120,0,0,91,24,69,0,3177,19,219,8,22,-0.0321354668120872,-0.0077320914715528,0.810567807910242,0.583643078804016,0.281927432518514,0.26762729883194,33563,0.5620772874891994,0.1318416112981557,4434,0.0,0.0241317095173658,0.0,0.1303563373928732,0.027063599458728,0.0,0.0,0.0205232295895354,0.0054127198917456,0.0155615696887686,0.0,0.7165087956698241,0.0042850699142986,0.0493910690121786,0.0018042399639152,0.0049616599007668,2017,-0.0084415394812822,-0.036364801304606,0.793478245851766,0.568174362182617,0.348835954373148,0.332368284463882,199156,199217
13,21,ORISSA,22,BAUDH  *,86,BOUDH,13,KANDHAMAL,2113,,2.56482326002,0.14424276809,1901827,13423,50347,20467,19228,41923,22338,0,44,0,1784,1048,0,0,571,592,135,0,2666,5,201,50,60,-0.0602186287773361,-0.053630044683814,0.392432247185624,0.31263841688633,0.336366917568685,0.340378940105438,83489,0.5021380062044102,0.2675562050090431,7156,0.0,0.0061486864169927,0.0,0.2493012856344326,0.1464505310229178,0.0,0.0,0.079793180547792,0.0827277808831749,0.0188652878703186,0.0,0.3725544997205142,0.0006987143655673,0.0280883174958077,0.0069871436556735,0.0083845723868082,2017,-0.0535775125026703,-0.0666167056918263,0.409403922349423,0.343304574489594,0.375600835652737,0.375705555081367,83472,83481
13,21,ORISSA,22,BAUDH  *,85,KANTAMAL,13,KANDHAMAL,2113,,2.27869905262,0.12492885817,1658730,12245,34565,14556,13851,31516,15318,0,0,0,1504,78,0,0,257,247,81,0,3862,0,95,40,23,-0.0091313173033558,0.0143816452473402,0.413628930191775,0.366328582167625,0.305738437684129,0.305430248379707,60685,0.5193375628244212,0.2524182252615968,6187,0.0,0.0,0.0,0.2430903507354129,0.0126070793599482,0.0,0.0,0.0415387101988039,0.0399224179731695,0.0130919670276385,0.0,0.6242120575400032,0.0,0.0153547761435267,0.0064651689025375,0.0037174721189591,2017,0.015466183423996,-0.0238357720473356,0.423935907493659,0.375931829214096,0.346181245243781,0.330562829971313,83472,83481
8,21,ORISSA,13,JAJAPUR  *,49,BARI,8,JAJPUR (SC),2108,,1.19280212619,0.02385569435,261073,21578,42821,2979,46161,15615,2049,0,0,0,0,0,0,0,0,0,0,0,1179,0,0,0,7,-0.0505870697939511,-0.03662970662117,0.802240910717679,0.750557482242584,0.348945930498105,0.352348804473877,63825,0.244653349001175,0.0321034077555816,1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940978077571668,0.0,0.0,0.0,0.005902192242833,2017,-0.0781722366809845,-0.0918014749189274,0.785777994496165,0.723757356405258,0.386071089792066,0.384391844272614,41931,42022
15,21,ORISSA,10,KENDRAPARA *,98,AUL,15,KENDRAPARA,2115,,1.39109801783,0.04183570497,322892,156290,71098,25748,185936,26482,27835,0,0,0,0,0,0,0,0,0,82,14,1935,2,0,0,44,-0.0141785026497726,0.0357480123639107,0.53629786770507,0.477881893515587,0.285004079055113,0.290456011891365,240253,0.1102254706496901,0.1158570340432793,2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394800192585459,0.0067404910929224,0.9316321617717862,0.0009629272989889,0.0,0.0,0.0211844005777563,2017,0.0244323387742043,-0.0278573574672095,0.50287874220451,0.437942057847977,0.296684772690366,0.309544518589973,241297,251837
10,21,ORISSA,24,BALANGIR,68,BOLANGIR,10,BOLANGIR,2110,,2.16721049648,0.08504471757,1157161,5320,7954,595,6270,6847,440,0,0,0,309,0,0,0,14,8,8,0,3853,10,14,0,0,0.019072127813679,0.0374494902789593,0.899079618745345,0.496980726718903,0.295152498788601,0.291758328676224,13557,0.5050527402817733,0.0324555580143099,4216,0.0,0.0,0.0,0.0732922201138519,0.0,0.0,0.0,0.0033206831119544,0.0018975332068311,0.0018975332068311,0.0,0.913899430740038,0.0023719165085388,0.0033206831119544,0.0,0.0,2017,0.033443396911025,0.0139003691946341,0.874171480773718,0.470153152942657,0.323209119309021,0.31714440882206,109870,109811
15,21,ORISSA,10,KENDRAPARA *,99,RAJANAGAR,15,KENDRAPARA,2115,,1.73980464103,0.06403348478,648648,64197,87682,81156,102502,20804,82588,0,50,0,0,1,0,0,0,0,469,374,2026,1,0,15,239,-0.0766715474002128,0.0264255702495575,0.468966130541487,0.389533996582031,0.248876034716682,0.255195140838623,205894,0.101042283893654,0.4011190224095894,3175,0.0,0.0157480314960629,0.0,0.0,0.0003149606299212,0.0,0.0,0.0,0.0,0.1477165354330708,0.1177952755905511,0.6381102362204725,0.0003149606299212,0.0,0.0047244094488188,0.0752755905511811,2017,0.0226914696395397,-0.0855674714118077,0.45852580474774,0.363266810774803,0.256152612059436,0.267284035682678,241297,251837
8,21,ORISSA,13,JAJAPUR  *,50,BARACHANA,8,JAJPUR (SC),2108,,1.33507429454,0.03268487535,407348,12349,29094,1251,29227,8402,1650,0,3,0,3,2,0,0,6,1,2,0,1586,0,15,0,8,0.0143624694300913,0.0540407542139292,1.02002773057724,0.833815306425095,0.276079845609984,0.25897142291069,39279,0.213905649329158,0.0420071794088444,1626,0.0,0.0018450184501845,0.0,0.0018450184501845,0.001230012300123,0.0,0.0,0.003690036900369,0.0006150061500615,0.001230012300123,0.0,0.97539975399754,0.0,0.0092250922509225,0.0,0.004920049200492,2017,0.0436406191438437,0.0068018514078613,1.04301664954409,0.848013639450073,0.296141235287526,0.275842040777206,41931,42022
15,21,ORISSA,12,CUTTACK,94,SALIPUR,15,KENDRAPARA,2115,,1.38006814098,0.03647380408,453178,14358,27634,7038,16879,22032,9236,0,2,0,1,3,0,0,2,0,17,0,1699,7,8,6,61,0.0095893810144969,0.0457759760320187,1.38634298890911,1.14435803890228,0.254136224374301,0.248754724860191,48147,0.4575986042744096,0.1918291897729869,1806,0.0,0.0011074197120708,0.0,0.0005537098560354,0.0016611295681063,0.0,0.0,0.0011074197120708,0.0,0.0094130675526024,0.0,0.9407530454042082,0.003875968992248,0.0044296788482834,0.0033222591362126,0.0337763012181616,2017,0.0394499320536852,0.0058090648058617,1.34291803602885,1.06996965408325,0.278147593453497,0.271753177046776,241297,251837
